Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638260506263890695,"sdP5","solo",1,18.30087,247.6452,354.0833,20.962,233.6076,352.1164
638260506264528987,"sdP5","solo",1,18.2998,247.6483,354.0666,18.72007,233.8647,351.3375
638260506264688853,"sdP5","solo",1,18.33934,247.675,354.0273,18.71144,234.5215,351.4519
638260506264848134,"sdP5","solo",1,18.33604,247.6762,354.0147,18.74481,234.999,351.4964
638260506265007706,"sdP5","solo",1,18.3332,247.6739,354.0108,18.7388,235.1041,351.5044
638260506265147341,"sdP5","solo",1,18.32868,247.6683,354.0079,18.73317,235.2915,351.5391
638260506265282582,"sdP5","solo",1,18.30163,247.6234,353.9804,18.71834,236.0312,351.6873
638260506265421836,"sdP5","solo",1,18.29717,247.6071,353.9914,18.68486,236.0753,351.6797
638260506265561464,"sdP5","solo",1,18.26058,247.5457,353.9962,18.67513,236.4531,351.7715
638260506265701094,"sdP5","solo",1,18.14793,247.284,354.0065,18.62663,236.9655,351.8964
638260506265840721,"sdP5","solo",1,18.07864,247.0824,353.9829,18.50093,236.9106,351.9618
638260506265970379,"sdP5","solo",1,17.8835,246.6367,353.931,18.41446,237.1788,352.0388
638260506266110001,"sdP5","solo",1,17.57488,245.9178,353.8337,18.18762,237.3529,352.1277
638260506266249630,"sdP5","solo",1,16.5994,243.4571,353.4478,17.83144,237.5572,352.2361
638260506266389253,"sdP5","solo",1,16.34451,242.4629,353.1944,16.74094,236.8279,352.2428
638260506266518906,"sdP5","solo",1,15.81131,240.5977,352.7628,16.44633,236.7177,352.1615
638260506266658529,"sdP5","solo",1,15.27741,238.7093,352.3367,15.85713,236.4364,352.033
638260506266798161,"sdP5","solo",1,14.70335,236.659,351.9084,15.28884,235.9959,351.8726
638260506266957735,"sdP5","solo",1,0.9501126,128.2745,344.2712,14.70213,236.0455,351.8064
638260506267107338,"sdP5","solo",1,0.9709284,128.8004,344.3094,0.3849003,124.2369,344.5281
638260506267246958,"sdP5","solo",1,0.8836455,131.2065,344.629,0.3459017,124.3192,344.5919
638260506267391957,"sdP5","solo",1,0.5319077,138.2176,345.5663,359.9897,124.5869,345.0352
638260506267551533,"sdP5","solo",1,0.5248105,138.2963,345.5547,359.0471,126.126,346.2535
638260506267691159,"sdP5","solo",1,0.4004991,140.6017,345.838,359.0471,126.2733,346.2373
638260506267830787,"sdP5","solo",1,-0.003330144,147.4053,346.5782,358.7773,127.0052,346.591
638260506267980386,"sdP5","solo",1,0.1551846,147.0313,346.4112,357.8769,128.0563,347.6116
638260506268120009,"sdP5","solo",1,0.1409631,148.728,346.4742,358.042,128.1181,347.4096
638260506268259636,"sdP5","solo",1,359.9887,153.5558,346.7008,357.9416,128.9118,347.4975
638260506268409241,"sdP5","solo",1,359.9675,152.7884,346.6442,357.4087,129.5214,347.9199
638260506268548866,"sdP5","solo",1,359.8773,153.5573,346.7333,357.4796,129.7693,347.818
638260506268678515,"sdP5","solo",1,359.6701,156.2714,347.083,357.4252,130.6959,347.8863
638260506268828117,"sdP5","solo",1,359.6887,155.9406,347.1605,357.058,130.9098,348.3575
638260506268977720,"sdP5","solo",1,359.632,156.5821,347.4001,357.1725,131.465,348.3691
638260506269127315,"sdP5","solo",1,359.5989,157.2546,347.6327,357.1421,131.8484,348.601
638260506269262027,"sdP5","solo",1,359.5938,159.1824,348.2055,357.2253,133.327,348.7493
638260506269391673,"sdP5","solo",1,359.6834,158.9268,348.1686,357.1731,133.4675,349.3466
638260506269521327,"sdP5","solo",1,359.7691,159.1842,348.2843,357.2913,133.7272,349.2673
638260506269660953,"sdP5","solo",1,359.8373,159.3139,348.3693,357.4194,134.316,349.3291
638260506269800578,"sdP5","solo",1,359.877,159.356,348.4178,357.5131,134.6231,349.3794
638260506269940207,"sdP5","solo",1,0.04028403,159.7332,348.649,357.6803,136.1023,349.3304
638260506270079832,"sdP5","solo",1,0.06182411,159.6872,348.6441,357.8237,135.8864,349.5381
638260506270219458,"sdP5","solo",1,0.1185165,159.8664,348.7583,357.902,136.5443,349.4914
638260506270339139,"sdP5","solo",1,0.2648008,160.4077,349.1166,358.0731,137.8776,349.5215
638260506270468800,"sdP5","solo",1,0.2130059,160.4538,349.1824,358.2274,137.8743,349.8451
638260506270598445,"sdP5","solo",1,0.1953019,160.7124,349.3677,358.2104,138.1512,349.9034
638260506270728102,"sdP5","solo",1,0.1612905,161.047,349.5482,358.2582,138.7915,350.0558
638260506270877705,"sdP5","solo",1,0.1185336,161.4786,349.7123,358.2876,139.4924,350.207
638260506271027308,"sdP5","solo",1,0.082426,161.9281,349.8324,358.282,140.0029,350.3569
638260506271169702,"sdP5","solo",1,0.01352879,163.0515,350.1559,358.3778,141.8494,350.4065
638260506271319304,"sdP5","solo",1,0.02969681,162.9647,350.081,358.3116,142.2827,350.7346
638260506271468906,"sdP5","solo",1,0.03109337,163.2229,350.1209,358.3705,142.9305,350.6318
638260506271598554,"sdP5","solo",1,0.02698736,164.0326,350.3027,358.5819,145.8114,350.5616
638260506271748155,"sdP5","solo",1,0.06414915,163.965,350.2825,358.5419,145.8269,350.7547
638260506271877804,"sdP5","solo",1,0.1563403,164.1029,350.3063,358.6688,146.9773,350.6862
638260506272007457,"sdP5","solo",1,0.4016271,164.5758,350.3815,358.8881,148.7401,350.6392
638260506272147090,"sdP5","solo",1,0.445668,164.4144,350.3595,359.094,148.7134,350.6896
638260506272282065,"sdP5","solo",1,0.5121588,164.4033,350.3734,359.2404,149.889,350.6248
638260506272421692,"sdP5","solo",1,0.5599886,164.3909,350.3764,359.3573,150.5107,350.6127
638260506272561318,"sdP5","solo",1,0.6170474,164.363,350.3876,359.4523,151.0956,350.5944
638260506272710919,"sdP5","solo",1,0.7810447,164.2682,350.3862,359.7452,153.9583,350.5313
638260506272860521,"sdP5","solo",1,0.7650872,163.964,350.2896,359.8888,153.6596,350.5201
638260506273000144,"sdP5","solo",1,0.7546601,163.3633,350.1536,359.9491,154.3689,350.4089
638260506273139777,"sdP5","solo",1,0.6728246,161.1767,349.7883,0.0718026,155.4609,350.2484
638260506273279402,"sdP5","solo",1,0.4531004,159.9921,349.7936,0.08862409,154.6581,349.8799
638260506273409051,"sdP5","solo",1,0.2299885,157.804,349.7165,359.9872,154.7769,349.8764
638260506273538704,"sdP5","solo",1,0.1540188,155.1557,349.7049,359.938,154.5555,349.7756
638260506273668357,"sdP5","solo",1,0.01410007,148.0391,349.6861,0.08235226,154.3616,349.7201
