Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638249415738799216,"P9","comp",1,354.2756,85.87321,16.63043,293.1438,157.6345,114.6847
638249415739344024,"P9","comp",1,354.2256,85.85081,16.72788,341.4551,145.9074,16.2104
638249415739474014,"P9","comp",1,354.4669,85.44122,18.51881,341.4449,145.2414,16.37387
638249415739613749,"P9","comp",1,354.448,85.44776,18.55153,340.4162,144.8488,18.78586
638249415739719199,"P9","comp",1,354.4371,85.44539,18.56997,340.3481,144.9694,18.79797
638249415739828919,"P9","comp",1,354.4537,85.38301,18.85152,340.2668,145.2317,18.78077
638249415739928916,"P9","comp",1,354.4579,85.32265,19.15524,339.9921,145.5758,19.09572
638249415740038912,"P9","comp",1,354.4573,85.24567,19.4541,339.7161,145.7752,19.44665
638249415740148936,"P9","comp",1,354.4707,85.18243,19.76327,339.4585,145.843,19.80501
638249415740264177,"P9","comp",1,354.4969,85.10547,20.0605,339.2443,145.77,20.20445
638249415740364175,"P9","comp",1,354.535,85.04234,20.31824,339.0641,145.6253,20.60848
638249415740464177,"P9","comp",1,354.5782,84.97771,20.58236,338.915,145.5521,20.96348
638249415740574180,"P9","comp",1,354.6101,84.91879,20.81813,338.753,145.5367,21.32301
638249415740674172,"P9","comp",1,354.6308,84.85416,21.04486,338.5057,145.9224,21.58675
638249415740764179,"P9","comp",1,354.6575,84.80666,21.25873,338.3395,145.9194,21.88276
638249415740874195,"P9","comp",1,354.6898,84.74552,21.48385,338.2643,145.6301,22.20538
638249415740974190,"P9","comp",1,354.7241,84.6917,21.69122,338.2834,144.9303,22.60029
638249415741074186,"P9","comp",1,354.7706,84.64297,21.90916,338.2784,144.418,22.94934
638249415741184440,"P9","comp",1,354.8291,84.61224,22.13269,338.3528,143.6371,23.35309
638249415741294195,"P9","comp",1,354.8708,84.58441,22.34524,338.3727,143.1552,23.7327
638249415741414539,"P9","comp",1,354.9043,84.58718,22.53646,338.2597,143.1535,24.02763
638249415741514195,"P9","comp",1,354.9436,84.60708,22.70186,338.0988,143.4016,24.25819
638249415741633692,"P9","comp",1,354.9815,84.64104,22.84834,337.8825,143.9789,24.4182
638249415741744015,"P9","comp",1,355.0267,84.67637,22.96152,337.7267,144.389,24.57316
638249415741853708,"P9","comp",1,355.0592,84.73968,23.02739,337.6266,144.7103,24.70285
638249415741963710,"P9","comp",1,355.0925,84.82546,23.0923,337.564,145.0081,24.76624
638249415742083713,"P9","comp",1,355.12,84.91049,23.13167,337.6317,144.8551,24.88672
638249415742183705,"P9","comp",1,355.115,85.03185,23.14587,338.1214,143.1761,25.16108
638249415742313712,"P9","comp",1,355.1024,85.15984,23.13926,339.0645,139.8743,25.53882
638249415742423716,"P9","comp",1,355.0877,85.33844,23.1269,340.5493,134.8023,25.97093
638249415742523710,"P9","comp",1,355.0621,85.52203,23.14228,342.2373,129.2697,26.27205
638249415742623960,"P9","comp",1,355.046,85.70205,23.20439,343.6506,124.6802,26.41458
638249415742743697,"P9","comp",1,355.021,85.91138,23.30694,345.0902,120.0271,26.50062
638249415742853960,"P9","comp",1,355.0099,86.12955,23.46137,346.3343,116.0018,26.52363
638249415742963696,"P9","comp",1,355.007,86.36818,23.69256,347.516,112.2083,26.5286
638249415743083701,"P9","comp",1,355.0359,86.6158,23.92706,348.454,109.2096,26.59062
638249415743183707,"P9","comp",1,355.0679,86.87608,24.20686,349.1439,107.1653,26.68103
638249415743303709,"P9","comp",1,355.1418,87.17003,24.46132,349.6117,105.8517,26.8571
638249415743403710,"P9","comp",1,355.1943,87.48897,24.70026,350.1508,104.5279,26.98709
638249415743513703,"P9","comp",1,355.2554,87.83388,24.89686,350.4999,103.7882,27.13666
638249415743623696,"P9","comp",1,355.3286,88.21658,25.03457,350.8005,103.2941,27.25463
638249415743743694,"P9","comp",1,355.4717,88.68819,25.04971,351.1243,102.8406,27.30106
638249415743843693,"P9","comp",1,355.6342,89.23519,24.96692,351.5959,102.3042,27.18958
638249415743963703,"P9","comp",1,355.8168,89.90065,24.63027,352.054,101.9883,26.98195
638249415744073704,"P9","comp",1,355.9536,90.63925,24.13311,352.6213,101.5775,26.46293
638249415744183716,"P9","comp",1,356.0448,91.39487,23.616,353.1434,101.2311,25.76281
638249415744303708,"P9","comp",1,356.0868,92.17159,23.01472,353.5371,101.1311,25.07293
638249415744423713,"P9","comp",1,356.1074,92.92515,22.46423,353.9101,100.9033,24.27729
638249415744543710,"P9","comp",1,356.041,93.70156,21.90329,354.2615,100.5609,23.53405
638249415744653700,"P9","comp",1,355.9547,94.45158,21.53604,354.4987,100.2667,22.78736
638249415744763709,"P9","comp",1,355.7693,95.16259,21.30469,354.6638,100.0551,22.26741
638249415744863694,"P9","comp",1,355.5702,95.84234,21.15482,354.7094,99.81144,21.89386
638249415744973706,"P9","comp",1,355.3221,96.43071,21.1701,354.7287,99.55608,21.61374
638249415745083695,"P9","comp",1,355.0858,96.92665,21.24197,354.68,99.25677,21.51347
638249415745203692,"P9","comp",1,354.8863,97.29723,21.35377,354.6098,99.00941,21.4919
638249415745323720,"P9","comp",1,354.7298,97.58509,21.44952,354.5336,98.82906,21.53628
638249415745423713,"P9","comp",1,354.5965,97.84401,21.50389,354.4471,98.80495,21.59385
638249415745543702,"P9","comp",1,354.4595,97.96371,21.59786,354.4901,98.30218,21.55811
638249415745661414,"P9","comp",1,354.322,98.00641,21.69389,354.6636,97.0866,21.49239
638249415745781429,"P9","comp",1,354.1988,97.96609,21.79238,354.8758,95.62936,21.40215
638249415745891420,"P9","comp",1,354.1079,97.90068,21.8878,354.9566,94.72636,21.38953
638249415746001408,"P9","comp",1,354.0558,97.73444,22.00532,355.073,93.78562,21.36795
638249415746101775,"P9","comp",1,354.0021,97.54242,22.13441,355.1677,93.01093,21.39786
638249415746211450,"P9","comp",1,353.971,97.30601,22.27461,355.2046,92.46187,21.47112
638249415746326973,"P9","comp",1,353.9334,96.97913,22.45804,355.2302,92.01734,21.57312
638249415746436621,"P9","comp",1,353.8982,96.63289,22.68845,355.1907,91.74702,21.75274
638249415746546618,"P9","comp",1,353.8553,96.27065,22.94519,355.1767,91.36784,21.96367
638249415746666607,"P9","comp",1,353.816,95.87101,23.21454,355.1672,90.92905,22.1928
638249415746776611,"P9","comp",1,353.7758,95.47851,23.47698,355.1548,90.4846,22.43733
638249415746886636,"P9","comp",1,353.7275,95.07711,23.75583,355.1165,90.1486,22.69101
638249415746996625,"P9","comp",1,353.686,94.66946,24.02074,355.059,89.85302,22.96867
638249415747106609,"P9","comp",1,353.6387,94.27355,24.28748,354.9937,89.60276,23.2416
638249415747216620,"P9","comp",1,353.611,93.88829,24.56481,354.8988,89.45557,23.53281
638249415747326612,"P9","comp",1,353.5896,93.52445,24.82355,354.817,89.3364,23.83783
638249415747446907,"P9","comp",1,353.5876,93.19399,25.04034,354.709,89.35252,24.1462
638249415747576881,"P9","comp",1,353.6105,92.94096,25.19306,354.6237,89.37186,24.41065
638249415747696615,"P9","comp",1,353.6279,92.71225,25.32308,354.5791,89.39124,24.60146
638249415747806624,"P9","comp",1,353.6318,92.52723,25.44275,354.5453,89.36919,24.76014
638249415747916610,"P9","comp",1,353.6352,92.35014,25.55717,354.5154,89.32386,24.89847
638249415748036606,"P9","comp",1,353.6511,92.21243,25.6656,354.4781,89.30988,25.03638
638249415748156610,"P9","comp",1,353.6753,92.13521,25.75111,354.4508,89.3409,25.17007
638249415748266616,"P9","comp",1,353.7117,92.08701,25.83065,354.423,89.45963,25.28717
638249415748366618,"P9","comp",1,353.757,92.05895,25.88833,354.3964,89.64424,25.40542
638249415748466622,"P9","comp",1,353.8035,92.07401,25.93125,354.3849,89.82239,25.49781
638249415748566614,"P9","comp",1,353.8379,92.09161,25.96711,354.3648,90.07713,25.58227
638249415748666618,"P9","comp",1,353.8851,92.15479,25.97881,354.3165,90.39177,25.67031
638249415748786613,"P9","comp",1,353.937,92.24546,25.99007,354.2903,90.716,25.72813
638249415748896634,"P9","comp",1,353.9816,92.38563,25.99753,354.2686,91.06837,25.78551
638249415749006623,"P9","comp",1,354.0347,92.53864,26.06228,354.2445,91.45189,25.83591
638249415749106621,"P9","comp",1,354.0826,92.71062,26.1489,354.2446,91.79379,25.93337
638249415749216627,"P9","comp",1,354.1389,92.89447,26.21453,354.2476,92.12608,26.04766
638249415749336609,"P9","comp",1,354.2135,93.13628,26.26523,354.2806,92.39304,26.12761
638249415749436602,"P9","comp",1,354.292,93.42371,26.26569,354.3587,92.62128,26.17588
638249415749556608,"P9","comp",1,354.3825,93.734,26.23067,354.4488,92.86581,26.1691
638249415749657166,"P9","comp",1,354.4892,94.12521,26.14724,354.6045,92.93966,26.09329
638249415749777430,"P9","comp",1,354.5861,94.55983,26.02475,354.77,93.11167,25.97281
638249415749887188,"P9","comp",1,354.7205,95.1343,25.83207,354.9567,93.20859,25.79372
638249415749997175,"P9","comp",1,354.8201,95.82302,25.57959,355.1959,93.37566,25.53452
638249415750097178,"P9","comp",1,354.9149,96.57791,25.29916,355.399,93.64722,25.21786
