Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638257917129057292,"sdP1","co",2,352.406,270.3725,359.1152,12.30486,348.5214,2.050604
638257917129127258,"sdP1","co",2,352.406,270.3725,359.1152,352.0742,265.7261,359.4013
638257917129814103,"sdP1","co",2,352.196,270.2145,359.2073,352.065,265.5927,359.4099
638257917129982787,"sdP1","co",2,351.6367,269.7538,359.5051,351.8426,265.3056,359.5236
638257917130133128,"sdP1","co",2,351.551,269.6767,359.559,351.2923,265.0607,359.8425
638257917130267554,"sdP1","co",2,351.6218,269.7373,359.5122,351.2097,265.0359,359.8982
638257917130400481,"sdP1","co",2,351.4019,269.5421,359.637,351.2719,264.9695,359.8562
638257917130536367,"sdP1","co",2,351.4084,269.5317,359.6206,351.0557,264.8528,359.9893
638257917130678470,"sdP1","co",2,351.3481,269.4659,359.6451,351.0589,264.8028,359.9751
638257917130818105,"sdP1","co",2,351.3052,269.3965,359.6586,350.9969,264.725,0.004148799
638257917130962509,"sdP1","co",2,351.2663,269.3224,359.6862,350.9535,264.6564,0.01993341
638257917131102584,"sdP1","co",2,351.1567,269.0916,359.7704,350.9104,264.5219,0.05506706
638257917131234881,"sdP1","co",2,351.1654,269.0731,359.7891,350.8114,264.4262,0.1363437
638257917131360004,"sdP1","co",2,351.1287,268.982,359.8259,350.8217,264.4149,0.1547964
638257917131498132,"sdP1","co",2,351.0914,268.8854,359.8675,350.7886,264.3636,0.1912894
638257917131633954,"sdP1","co",2,350.9672,268.5871,359.9714,350.7551,264.3077,0.2326459
638257917131766719,"sdP1","co",2,350.9578,268.5671,359.9864,350.6444,264.1799,0.3311566
638257917131895434,"sdP1","co",2,350.8764,268.4433,0.04635167,350.6356,264.1633,0.346726
638257917132026901,"sdP1","co",2,350.786,268.326,0.100069,350.559,264.1039,0.4065437
638257917132148597,"sdP1","co",2,350.6873,268.1654,0.1491385,350.4732,264.0567,0.4595835
638257917132270606,"sdP1","co",2,350.4195,267.7156,0.3135652,350.3806,263.9895,0.5058899
638257917132400674,"sdP1","co",2,350.4001,267.6342,0.3176122,350.1294,263.7763,0.664142
638257917132528217,"sdP1","co",2,350.2737,267.3891,0.3769162,350.1136,263.7469,0.6642197
638257917132654740,"sdP1","co",2,350.1345,267.1069,0.4367586,349.9981,263.6622,0.714775
638257917132784664,"sdP1","co",2,350.019,266.7655,0.4842127,349.8695,263.5371,0.766101
638257917132919080,"sdP1","co",2,349.9518,266.3855,0.5208696,349.7651,263.3482,0.8038764
638257917133036905,"sdP1","co",2,349.9117,265.9738,0.5509105,349.7121,263.1526,0.8256539
638257917133174720,"sdP1","co",2,349.7993,264.7339,0.6661543,349.6856,262.907,0.8413951
638257917133303599,"sdP1","co",2,349.9391,264.5604,0.6735607,349.6244,262.3167,0.8983526
638257917133427970,"sdP1","co",2,350.061,263.9597,0.7163778,349.7711,262.1942,0.8979164
638257917133565128,"sdP1","co",2,350.1872,263.3083,0.7806683,349.9157,261.8587,0.9134952
638257917133690337,"sdP1","co",2,350.3917,262.5537,0.8374889,350.0651,261.4858,0.9500424
638257917133811434,"sdP1","co",2,350.5901,261.8024,0.9014007,350.2963,261.0705,0.9728344
638257917133938937,"sdP1","co",2,351.1823,259.4452,1.077884,350.5064,260.4409,1.023661
638257917134056564,"sdP1","co",2,351.2831,259.2129,1.09397,351.176,259.3299,1.087676
638257917134186353,"sdP1","co",2,351.5603,258.1742,1.161777,351.2745,259.0494,1.10773
638257917134310304,"sdP1","co",2,351.8044,257.0237,1.233491,351.569,258.3501,1.147376
638257917134444544,"sdP1","co",2,352.0064,255.8258,1.320965,351.8343,257.6708,1.181791
638257917134575999,"sdP1","co",2,352.1435,254.4859,1.441483,352.0526,256.896,1.237069
638257917134714813,"sdP1","co",2,352.2376,253.0411,1.584428,352.2062,256.0432,1.320578
638257917134839897,"sdP1","co",2,352.5146,248.6873,2.000092,352.2896,254.4469,1.47537
638257917134973460,"sdP1","co",2,352.3933,248.246,2.064343,352.6359,252.7709,1.688705
638257917135102932,"sdP1","co",2,352.3625,246.2988,2.270416,352.5064,252.0973,1.765237
638257917135227926,"sdP1","co",2,352.2922,244.1642,2.490546,352.4862,250.9294,1.906536
638257917135358830,"sdP1","co",2,352.2251,242.0381,2.721567,352.4256,249.6936,2.049233
638257917135488172,"sdP1","co",2,352.1163,239.7723,2.971788,352.3616,248.409,2.205228
638257917135618465,"sdP1","co",2,358.1548,126.375,8.707371,352.2238,245.7943,2.472776
638257917135755033,"sdP1","co",2,358.0774,126.6871,8.794904,359.0273,115.6978,8.386132
638257917135900293,"sdP1","co",2,357.8527,129.0667,8.982421,358.9126,116.6224,8.501015
638257917136043588,"sdP1","co",2,357.6059,131.434,9.141958,358.789,118.0712,8.686268
638257917136179497,"sdP1","co",2,357.3486,133.7631,9.295291,358.6451,119.5115,8.851725
638257917136319481,"sdP1","co",2,356.5894,140.6136,9.684299,358.3383,122.7048,9.071065
638257917136462671,"sdP1","co",2,356.6046,140.5261,9.679797,358.1936,123.5201,9.433517
638257917136608084,"sdP1","co",2,356.3607,142.6636,9.742636,358.1425,124.1445,9.445993
638257917136738129,"sdP1","co",2,355.6018,149.0324,9.839476,357.8866,126.6158,9.575368
638257917136881786,"sdP1","co",2,355.5862,148.8086,9.729803,357.723,127.1769,9.751565
638257917137018126,"sdP1","co",2,355.2883,150.6512,9.614691,357.6005,127.8998,9.670259
638257917137149031,"sdP1","co",2,355.0179,152.4671,9.487582,357.3764,128.9226,9.63397
638257917137285559,"sdP1","co",2,354.7534,154.1796,9.319126,357.1739,129.92,9.586683
638257917137431515,"sdP1","co",2,354.0103,159.2838,8.820377,356.7863,132.7219,9.522681
638257917137578022,"sdP1","co",2,354.0322,158.956,8.778679,356.4222,133.0873,9.277443
638257917137719822,"sdP1","co",2,353.8481,160.2506,8.555914,356.3243,133.9433,9.23209
638257917137850767,"sdP1","co",2,353.3167,164.3171,7.864239,355.9468,136.8745,9.086319
638257917137994691,"sdP1","co",2,353.3929,163.9366,7.834291,355.6239,137.1791,8.659403
638257917138135688,"sdP1","co",2,353.321,164.8884,7.582117,355.5678,138.1666,8.59569
638257917138275439,"sdP1","co",2,353.2758,165.7607,7.332201,355.392,139.6535,8.388983
638257917138421121,"sdP1","co",2,353.1636,168.4603,6.614583,355.087,142.8917,8.141305
638257917138533915,"sdP1","co",2,353.2343,168.1663,6.643049,355.0413,142.8275,7.591374
638257917138668380,"sdP1","co",2,353.2687,168.7336,6.447393,355.0058,143.907,7.569189
638257917138800561,"sdP1","co",2,353.3118,169.1893,6.271224,354.9658,144.823,7.379427
638257917138925352,"sdP1","co",2,353.3645,169.6415,6.100404,354.9325,145.7303,7.200929
638257917139038206,"sdP1","co",2,353.5037,171.0716,5.585018,354.7649,148.6079,6.970372
638257917139174914,"sdP1","co",2,353.5171,170.8262,5.626902,354.9017,148.4759,6.517179
638257917139302767,"sdP1","co",2,353.5731,171.0836,5.473445,354.8598,149.1644,6.52469
638257917139438615,"sdP1","co",2,353.6336,171.2665,5.314529,354.8605,149.7549,6.361622
638257917139571092,"sdP1","co",2,353.6961,171.447,5.162016,354.8613,150.3457,6.18904
638257917139688614,"sdP1","co",2,353.7702,171.6178,5.012858,354.8683,150.9058,6.022626
638257917139813803,"sdP1","co",2,353.9673,172.1941,4.584639,354.8117,152.694,5.816967
638257917139928842,"sdP1","co",2,353.971,172.092,4.611469,354.9762,152.4424,5.405412
638257917140045502,"sdP1","co",2,354.0501,172.1966,4.505939,354.9633,152.7166,5.417491
638257917140181162,"sdP1","co",2,354.1486,172.289,4.429357,355.0142,152.947,5.299917
638257917140302152,"sdP1","co",2,354.2579,172.3702,4.365002,355.0912,153.1228,5.208297
638257917140429407,"sdP1","co",2,354.3373,172.4521,4.291225,355.172,153.4487,5.121557
638257917140556697,"sdP1","co",2,354.437,172.5092,4.241911,355.2184,153.8619,5.027991
638257917140676065,"sdP1","co",2,354.5242,172.5513,4.176709,355.268,154.6525,4.942165
638257917140796920,"sdP1","co",2,354.6064,172.6074,4.123479,355.2959,155.5961,4.837769
638257917140926921,"sdP1","co",2,354.7083,172.6476,4.077402,355.3223,156.5572,4.745818
638257917141047057,"sdP1","co",2,354.9966,172.7657,3.94993,355.2874,159.2361,4.601022
638257917141173785,"sdP1","co",2,355.0238,172.7278,3.967762,355.5508,159.4398,4.4408
638257917141302600,"sdP1","co",2,355.1339,172.7159,3.924679,355.5287,160.5225,4.419126
638257917141416631,"sdP1","co",2,355.2551,172.6763,3.850321,355.5744,161.8214,4.323109
638257917141537269,"sdP1","co",2,355.3975,172.6002,3.755471,355.6301,163.1233,4.195077
638257917141652426,"sdP1","co",2,355.5579,172.4932,3.618337,355.7126,164.2873,4.049552
638257917141773757,"sdP1","co",2,355.7145,172.3123,3.466718,355.8164,165.3554,3.864587
638257917141898389,"sdP1","co",2,355.9083,172.0423,3.297064,355.9327,165.9998,3.678261
638257917142014329,"sdP1","co",2,356.0876,171.7259,3.144848,356.0877,166.5657,3.4733
638257917142140585,"sdP1","co",2,356.2831,171.2687,2.992182,356.2493,166.5548,3.304014
638257917142263531,"sdP1","co",2,356.4726,170.7543,2.834167,356.4175,166.7458,3.124686
638257917142385356,"sdP1","co",2,357.0043,169.1734,2.364178,356.5773,167.0294,2.938049
638257917142500143,"sdP1","co",2,357.0083,168.8446,2.343176,357.0755,166.1716,2.434955
638257917142623842,"sdP1","co",2,357.1793,167.9467,2.158079,357.0801,165.8036,2.414626
638257917142749383,"sdP1","co",2,357.382,166.9029,1.953316,357.2359,165.365,2.215246
638257917142874546,"sdP1","co",2,357.6024,165.7167,1.711851,357.4214,164.9341,1.99378
638257917143010177,"sdP1","co",2,357.8655,164.4036,1.471216,357.6253,164.4229,1.736246
638257917143151599,"sdP1","co",2,358.141,163.0189,1.21007,357.8761,163.7221,1.482652
638257917143279035,"sdP1","co",2,358.444,161.5323,0.9468297,358.1403,163.071,1.209307
638257917143403628,"sdP1","co",2,359.2176,157.2282,0.1322678,358.4467,161.2691,0.950045
638257917143540120,"sdP1","co",2,359.2448,156.7626,0.1414518,359.2092,160.8786,0.1079145
638257917143688718,"sdP1","co",2,359.4537,154.7919,359.9036,359.2367,160.1166,0.1199555
638257917143819145,"sdP1","co",2,359.6294,152.771,359.6745,359.4535,159.3565,359.881
638257917143957644,"sdP1","co",2,0.1207711,146.9492,358.968,359.6391,157.174,359.6576
638257917144101009,"sdP1","co",2,0.03889406,146.5993,359.0642,0.2131273,156.7617,358.96
638257917144231462,"sdP1","co",2,0.07913695,144.2844,358.9795,0.1142213,155.5674,359.0511
638257917144367581,"sdP1","co",2,0.15021,141.9464,358.924,0.1738659,154.4988,358.9656
638257917144513128,"sdP1","co",2,0.1540354,139.559,358.9511,0.2638619,153.3472,358.9133
638257917144658038,"sdP1","co",2,0.2651886,132.531,358.9832,0.2552217,149.9068,358.9393
638257917144803848,"sdP1","co",2,0.2217407,132.4055,359.1597,0.4281571,148.8563,358.9804
638257917144943616,"sdP1","co",2,0.2214926,129.9645,359.3724,0.3472179,147.5923,359.1566
638257917145083559,"sdP1","co",2,0.1028347,237.2865,0.241408,0.3092604,143.6948,359.3744
638257917145230388,"sdP1","co",2,359.8263,237.2859,0.3494956,0.1538342,217.5887,0.2375924
638257917145373518,"sdP1","co",2,359.3553,239.5975,0.5774439,359.8754,219.016,0.400225
638257917145524390,"sdP1","co",2,358.0265,246.419,1.076718,359.404,223.3327,0.7098615
638257917145644872,"sdP1","co",2,357.8532,246.1549,1.106673,358.081,224.8073,1.577512
638257917145774357,"sdP1","co",2,357.2511,248.1622,1.248623,357.8895,226.2036,1.604661
638257917145898643,"sdP1","co",2,356.6201,250.1543,1.380008,357.2541,228.3008,1.877266
638257917146029804,"sdP1","co",2,355.9321,252.1002,1.517763,356.58,230.4462,2.142369
638257917146152576,"sdP1","co",2,355.1909,253.9568,1.651925,355.8389,232.8591,2.410343
638257917146282744,"sdP1","co",2,353.0555,259.5458,1.844611,355.0383,238.5015,2.494011
638257917146416910,"sdP1","co",2,352.9522,259.193,1.863857,352.6495,240.6499,3.32366
638257917146554301,"sdP1","co",2,352.1431,260.5994,1.864689,352.5636,242.2606,3.200579
638257917146681597,"sdP1","co",2,351.355,262.0418,1.832435,351.666,244.4405,3.272836
638257917146803884,"sdP1","co",2,350.5398,263.473,1.799072,350.7875,246.5452,3.303822
638257917146924222,"sdP1","co",2,348.1163,268.0035,1.595661,349.9734,251.3509,3.035311
638257917147055982,"sdP1","co",2,348.0175,267.963,1.639217,347.0855,252.9373,3.511449
638257917147198328,"sdP1","co",2,347.1533,269.3914,1.583126,347.0441,254.0361,3.418674
638257917147337235,"sdP1","co",2,346.3221,270.7812,1.476712,346.0751,255.7959,3.434716
638257917147458036,"sdP1","co",2,345.4688,272.1642,1.331368,345.1401,257.5467,3.380573
638257917147584028,"sdP1","co",2,344.6264,273.5391,1.157762,344.1831,259.3417,3.271949
638257917147711578,"sdP1","co",2,342.2347,277.6696,0.5182971,343.4464,263.2548,2.766077
638257917147830575,"sdP1","co",2,342.3414,277.4972,0.4984556,340.4588,265.6108,2.66299
638257917147955433,"sdP1","co",2,341.6903,278.6829,0.2312781,340.729,266.6006,2.406427
638257917148079914,"sdP1","co",2,341.0818,279.7977,359.9708,340.0164,268.2083,2.105574
638257917148209367,"sdP1","co",2,340.499,280.8733,359.7,339.3757,269.8465,1.782907
638257917148345531,"sdP1","co",2,339.9453,281.8888,359.4407,338.7543,271.3365,1.463506
638257917148478678,"sdP1","co",2,339.4029,282.8337,359.183,338.2122,272.9793,1.107001
638257917148614000,"sdP1","co",2,337.757,285.7862,358.3548,338.0292,276.2614,0.4034872
638257917148745389,"sdP1","co",2,337.821,285.5248,358.4351,335.922,278.1598,359.8446
638257917148864121,"sdP1","co",2,337.3306,286.2007,358.2476,336.1534,278.5616,359.7871
638257917148991507,"sdP1","co",2,336.8635,286.7308,358.127,335.6559,279.4703,359.5695
638257917149124456,"sdP1","co",2,336.3596,287.1769,358.0227,335.2142,280.312,359.4038
638257917149259664,"sdP1","co",2,335.8399,287.4862,357.9564,334.7342,281.0408,359.262
638257917149383106,"sdP1","co",2,334.2633,288.246,357.7594,334.5142,282.6506,358.9383
638257917149509588,"sdP1","co",2,334.2113,287.6938,357.9134,332.8134,283.2983,358.8296
638257917149627833,"sdP1","co",2,333.6254,287.206,358.0313,332.9357,283.3027,358.8669
638257917149764035,"sdP1","co",2,333.0646,286.5591,358.2159,332.4851,283.3131,358.8989
638257917149898659,"sdP1","co",2,332.5736,285.6497,358.4835,331.9143,282.6245,359.123
638257917150029019,"sdP1","co",2,332.1435,284.7775,358.7568,331.4662,281.8237,359.3939
638257917150157708,"sdP1","co",2,330.8696,282.52,359.4968,331.0564,280.9753,359.6883
638257917150291687,"sdP1","co",2,331.0839,282.2119,359.5617,330.0404,279.5533,0.2756329
638257917150407854,"sdP1","co",2,330.9165,281.2616,359.8124,330.2676,279.2534,0.3341447
638257917150529396,"sdP1","co",2,330.83,280.3071,0.05034871,330.1946,278.5983,0.5163443
638257917150663502,"sdP1","co",2,330.8021,279.3778,0.2567159,330.1877,277.8889,0.6953274
638257917150818726,"sdP1","co",2,330.8694,278.4767,0.4380722,330.208,277.0934,0.8700808
638257917150956205,"sdP1","co",2,331.0224,277.655,0.6228567,330.2985,276.2284,1.04355
638257917151085823,"sdP1","co",2,331.2337,275.2167,1.249333,330.3094,274.7572,1.407821
638257917151215634,"sdP1","co",2,331.2636,275.3169,1.276916,330.7604,273.167,1.806791
638257917151341124,"sdP1","co",2,331.2935,274.6384,1.50534,330.7148,272.9314,1.927376
638257917151469441,"sdP1","co",2,331.3124,273.9709,1.750222,330.8341,272.6057,2.061121
638257917151606259,"sdP1","co",2,331.4521,271.8827,2.455636,330.9014,272.1154,2.260077
638257917151730700,"sdP1","co",2,331.4349,271.9785,2.461977,331.3516,271.4034,2.587886
638257917151855028,"sdP1","co",2,331.4483,271.3874,2.713704,331.3658,271.6506,2.552433
638257917152005996,"sdP1","co",2,331.4589,270.8088,2.977515,331.4475,271.3833,2.714829
638257917152139286,"sdP1","co",2,331.4627,270.2335,3.22328,331.5141,271.0804,2.901913
638257917152279685,"sdP1","co",2,331.454,269.6695,3.452197,331.551,270.6765,3.099345
