Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638246863464725424,"P3","co",2,358.0797,175.2238,359.8717,359.3734,112.2712,8.661048
638246863465226321,"P3","co",2,358.0856,175.2884,359.8566,358.372,127.9046,0.5873373
638246863465356524,"P3","co",2,358.1333,175.6794,359.7664,358.3684,128.1907,0.5703363
638246863465526281,"P3","co",2,358.1064,175.8579,359.7368,358.3759,128.2995,0.4828552
638246863465636040,"P3","co",2,358.075,175.7779,359.7394,358.3445,128.2478,0.4714243
638246863465736039,"P3","co",2,358.0464,175.8367,359.7054,358.3186,128.3008,0.4831064
638246863465846041,"P3","co",2,358.0182,175.8982,359.656,358.2821,128.3733,0.4653578
638246863465956047,"P3","co",2,357.9991,175.9647,359.6006,358.2408,128.4173,0.4352388
638246863466056047,"P3","co",2,357.9907,176.0241,359.5554,358.2046,128.4704,0.3967913
638246863466176078,"P3","co",2,357.9742,176.0795,359.5144,358.181,128.518,0.3627552
638246863466286059,"P3","co",2,357.9638,176.1318,359.479,358.1521,128.5681,0.3350507
638246863466406065,"P3","co",2,357.9344,176.1782,359.4536,358.1304,128.612,0.3098459
638246863466506077,"P3","co",2,357.8887,176.2256,359.4168,358.0964,128.6632,0.2995265
638246863466616065,"P3","co",2,357.8542,176.2889,359.3844,358.0451,128.7062,0.2859434
638246863466716069,"P3","co",2,357.8094,176.335,359.3479,358.0048,128.7324,0.2723721
638246863466826082,"P3","co",2,357.7612,176.3947,359.3144,357.9546,128.7325,0.2593992
638246863466946076,"P3","co",2,357.6819,176.4649,359.2726,357.9028,128.733,0.2503023
638246863467056195,"P3","co",2,357.606,176.5352,359.238,357.8221,128.7568,0.2455967
638246863467176197,"P3","co",2,357.5159,176.6217,359.2016,357.7467,128.7791,0.2457654
638246863467296197,"P3","co",2,357.4288,176.735,359.168,357.6593,128.7815,0.2504133
638246863467396202,"P3","co",2,357.3688,176.8622,359.1338,357.5755,128.7839,0.2568554
638246863467516222,"P3","co",2,357.3123,176.9833,359.1053,357.5142,128.7595,0.2539367
638246863467626215,"P3","co",2,357.2597,177.105,359.0821,357.4577,128.7421,0.254355
638246863467736586,"P3","co",2,357.1927,177.2349,359.0657,357.4065,128.7206,0.2578006
638246863467846211,"P3","co",2,357.1277,177.3555,359.0412,357.3459,128.7092,0.2723778
638246863467966494,"P3","co",2,357.0435,177.4847,359.0183,357.2838,128.7052,0.2792751
638246863468086351,"P3","co",2,356.9682,177.6012,358.9937,357.2068,128.6845,0.2953846
638246863468206366,"P3","co",2,356.9005,177.7183,358.9683,357.1364,128.6655,0.3065655
638246863468316351,"P3","co",2,356.838,177.8322,358.9514,357.0719,128.6565,0.3141923
638246863468436358,"P3","co",2,356.7832,177.9447,358.9283,357.0145,128.6614,0.3266192
638246863468546364,"P3","co",2,356.7389,178.0621,358.9229,356.9611,128.6746,0.3309138
638246863468666352,"P3","co",2,356.6901,178.1683,358.9287,356.9229,128.6982,0.3456803
638246863468776369,"P3","co",2,356.6406,178.2759,358.9288,356.8854,128.6965,0.3718092
638246863468886384,"P3","co",2,356.5799,178.3817,358.9344,356.8454,128.6928,0.3935727
638246863468986391,"P3","co",2,356.5311,178.4911,358.9298,356.7984,128.682,0.4243606
638246863469097565,"P3","co",2,356.4753,178.5962,358.9231,356.7574,128.6766,0.442324
638246863469197563,"P3","co",2,356.4255,178.6968,358.893,356.7096,128.6788,0.4610409
638246863469297559,"P3","co",2,356.3691,178.7914,358.8702,356.6578,128.6801,0.4583247
638246863469397568,"P3","co",2,356.3348,178.8743,358.8496,356.6033,128.6894,0.4636731
638246863469497563,"P3","co",2,356.3056,178.9643,358.8372,356.5674,128.7097,0.4619091
638246863469597585,"P3","co",2,356.2799,179.0498,358.831,356.5388,128.7327,0.4650292
638246863469707567,"P3","co",2,356.2635,179.1198,358.8213,356.5155,128.7462,0.4720388
638246863469817576,"P3","co",2,356.2487,179.177,358.8362,356.4989,128.738,0.4727978
638246863469937594,"P3","co",2,356.2255,179.2168,358.8609,356.4932,128.716,0.4930345
638246863470047826,"P3","co",2,356.1933,179.2531,358.8969,356.4837,128.7278,0.5229294
638246863470158026,"P3","co",2,356.1591,179.2872,358.9092,356.4713,128.735,0.5655911
638246863470267704,"P3","co",2,356.1268,179.3146,358.9253,356.4482,128.7439,0.5896589
638246863470367703,"P3","co",2,356.1112,179.364,358.9362,356.4279,128.7519,0.6158369
638246863470467701,"P3","co",2,356.1083,179.3849,358.95,356.4193,128.7702,0.6317457
638246863470567705,"P3","co",2,356.1189,179.3987,358.9708,356.4223,128.7751,0.6446416
638246863470667716,"P3","co",2,356.1118,179.399,359.0046,356.439,128.7742,0.6579697
638246863470757726,"P3","co",2,356.1284,179.3935,359.0353,356.4461,128.7841,0.688005
638246863470887718,"P3","co",2,356.1101,179.387,359.0702,356.471,128.7981,0.7060413
638246863470987722,"P3","co",2,356.0849,179.3721,359.1074,356.4692,128.8148,0.7409124
638246863471108837,"P3","co",2,356.0512,179.3649,359.1419,356.4621,128.8467,0.7796133
638246863471208841,"P3","co",2,356.0248,179.3344,359.1708,356.4471,128.88,0.8196043
638246863471318840,"P3","co",2,356.0036,179.326,359.19,356.4352,128.934,0.8509325
638246863471448843,"P3","co",2,355.9772,179.2837,359.2026,356.4242,128.9768,0.8733149
638246863471558839,"P3","co",2,355.9579,179.2632,359.2102,356.4065,129.0045,0.8917152
638246863471668843,"P3","co",2,355.9391,179.2246,359.2187,356.3931,129.0256,0.9040837
638246863471788848,"P3","co",2,355.9238,179.2133,359.2258,356.3804,129.0338,0.9168143
638246863471898848,"P3","co",2,355.9198,179.194,359.2568,356.3702,129.0427,0.9278686
638246863472018864,"P3","co",2,355.91,179.1599,359.2825,356.3785,129.0468,0.9540644
638246863472121358,"P3","co",2,355.9234,179.1422,359.3255,356.3802,129.0413,0.9778681
638246863472231117,"P3","co",2,355.9218,179.1152,359.3529,356.4069,129.0634,1.006791
638246863472341144,"P3","co",2,355.9003,179.0882,359.3787,356.4154,129.0815,1.02848
638246863472461119,"P3","co",2,355.8923,179.0574,359.3913,356.407,129.0962,1.05653
638246863472591405,"P3","co",2,355.8746,179.029,359.3946,356.4045,129.1132,1.068491
638246863472721392,"P3","co",2,355.8432,179.0092,359.4012,356.3907,129.1223,1.076873
638246863472841403,"P3","co",2,355.8174,178.9787,359.4173,356.3669,129.1421,1.093022
638246863472941427,"P3","co",2,355.8022,178.9602,359.4326,356.3514,129.1478,1.114967
638246863473041146,"P3","co",2,355.7706,178.9322,359.4615,356.344,129.174,1.132008
638246863473152030,"P3","co",2,355.7424,178.9148,359.4923,356.3279,129.2041,1.166008
638246863473252034,"P3","co",2,355.7221,178.8913,359.5269,356.3151,129.2501,1.200182
638246863473352037,"P3","co",2,355.7017,178.8785,359.5671,356.3102,129.2944,1.234295
638246863473452041,"P3","co",2,355.6626,178.8504,359.6068,356.3078,129.3211,1.27392
638246863473552047,"P3","co",2,355.6332,178.8061,359.6301,356.2898,129.3386,1.319947
638246863473662050,"P3","co",2,355.6001,178.7747,359.6509,356.2738,129.3419,1.348709
638246863473762060,"P3","co",2,355.5662,178.7408,359.6577,356.2538,129.3515,1.377097
638246863473892069,"P3","co",2,355.5605,178.7014,359.6602,356.2282,129.3473,1.394441
638246863474012061,"P3","co",2,355.5548,178.659,359.6687,356.2244,129.3355,1.397715
638246863474118266,"P3","co",2,355.5378,178.5894,359.6953,356.223,129.3127,1.406086
638246863474218274,"P3","co",2,355.5182,178.5151,359.7142,356.2184,129.302,1.432343
638246863474338270,"P3","co",2,355.4781,178.4405,359.7326,356.2089,129.284,1.45332
638246863474438284,"P3","co",2,355.4317,178.3573,359.7517,356.1826,129.2578,1.481848
638246863474548276,"P3","co",2,355.3989,178.2729,359.7652,356.1512,129.2345,1.512887
638246863474658281,"P3","co",2,355.3796,178.1698,359.787,356.1284,129.2232,1.533742
638246863474768307,"P3","co",2,355.3589,178.0789,359.7805,356.1193,129.2211,1.555562
638246863474898283,"P3","co",2,355.3373,177.9643,359.7792,356.0981,129.2337,1.554514
