Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638248505654607650,"P5","comp",1,5.915485,354.1138,1.278249,0,0,0
638248505655097534,"P5","comp",1,5.972961,354.1054,1.245923,6.062297,353.9702,1.302074
638248505655217550,"P5","comp",1,6.140312,354.017,1.114901,6.125793,353.9571,1.269582
638248505655327547,"P5","comp",1,6.144447,354.0154,1.067595,6.297603,353.8658,1.134931
638248505655427534,"P5","comp",1,6.141459,354.0247,1.066753,6.302089,353.8639,1.086448
638248505655527544,"P5","comp",1,6.162709,354.0305,1.035113,6.300881,353.8716,1.085821
638248505655627533,"P5","comp",1,6.181818,354.0338,1.008943,6.324571,353.8757,1.053561
638248505655727524,"P5","comp",1,6.201404,354.0382,0.9873009,6.34619,353.8771,1.026905
638248505655817526,"P5","comp",1,6.225152,354.0318,0.9596124,6.367195,353.8806,1.004766
638248505655917522,"P5","comp",1,6.238184,354.0441,0.9271317,6.391787,353.8738,0.9763219
638248505656017514,"P5","comp",1,6.244875,354.0361,0.8817867,6.40526,353.8862,0.9429879
638248505656117524,"P5","comp",1,6.249017,354.0526,0.8271969,6.412659,353.8774,0.8964614
638248505656217528,"P5","comp",1,6.255709,354.0679,0.7687249,6.417463,353.8937,0.8404761
638248505656327514,"P5","comp",1,6.264677,354.1063,0.7035897,6.424076,353.9095,0.7804327
638248505656447515,"P5","comp",1,6.270273,354.1507,0.6541761,6.435106,353.947,0.7137034
638248505656557527,"P5","comp",1,6.281166,354.2009,0.5980774,6.441625,353.9917,0.6630492
638248505656667528,"P5","comp",1,6.287838,354.2588,0.5465291,6.452126,354.0438,0.6054546
638248505656837510,"P5","comp",1,6.304487,354.3149,0.5317619,6.458377,354.1036,0.5525647
638248505656937523,"P5","comp",1,6.326532,354.3592,0.5163369,6.474312,354.1623,0.5374236
638248505657037506,"P5","comp",1,6.331635,354.4047,0.5271074,6.496723,354.2079,0.5216146
638248505657127518,"P5","comp",1,6.340339,354.4417,0.5466759,6.501872,354.2548,0.5327349
638248505657217511,"P5","comp",1,6.348955,354.4837,0.5701057,6.510783,354.2928,0.5528735
638248505657327522,"P5","comp",1,6.358675,354.5102,0.5998474,6.519314,354.3363,0.5769737
638248505657437538,"P5","comp",1,6.373308,354.5305,0.6318989,6.529465,354.3634,0.6075479
638248505657557716,"P5","comp",1,6.392641,354.5367,0.677178,6.544834,354.3841,0.6404881
638248505657657503,"P5","comp",1,6.411655,354.5434,0.701759,6.564817,354.3904,0.6869748
638248505657777496,"P5","comp",1,6.414169,354.532,0.7129564,6.584429,354.3973,0.7122073
638248505657887505,"P5","comp",1,6.407155,354.5194,0.7167747,6.587068,354.3856,0.7236876
638248505657997524,"P5","comp",1,6.377191,354.5038,0.7033181,6.580303,354.3723,0.727625
638248505658107496,"P5","comp",1,6.347444,354.4537,0.7041726,6.54966,354.3562,0.7138286
638248505658217497,"P5","comp",1,6.312099,354.4162,0.703936,6.519351,354.3045,0.7146817
638248505658327494,"P5","comp",1,6.277895,354.3733,0.6860008,6.482253,354.2666,0.7143797
638248505658437491,"P5","comp",1,6.263286,354.3148,0.6639265,6.445101,354.2243,0.6958258
638248505658547496,"P5","comp",1,6.254497,354.2537,0.6369032,6.429445,354.1649,0.673061
638248505658667498,"P5","comp",1,6.238887,354.1888,0.6036387,6.420024,354.1024,0.6452234
638248505658777500,"P5","comp",1,6.221636,354.1126,0.5751777,6.403344,354.0363,0.6109763
638248505658887488,"P5","comp",1,6.191692,354.0426,0.5523961,6.385153,353.9585,0.5816585
638248505658997483,"P5","comp",1,6.165496,353.9737,0.5359005,6.354137,353.8869,0.5582079
638248505659107479,"P5","comp",1,6.144924,353.8889,0.5206825,6.327062,353.8163,0.5412101
638248505659217495,"P5","comp",1,6.128195,353.7861,0.5043615,6.306293,353.729,0.5255094
638248505659327476,"P5","comp",1,6.119257,353.684,0.4933239,6.28936,353.6232,0.5086408
638248505659437505,"P5","comp",1,6.105109,353.549,0.4838538,6.280363,353.5182,0.4971822
638248505659557471,"P5","comp",1,6.079783,353.4102,0.4653141,6.26744,353.3779,0.4873201
638248505659657479,"P5","comp",1,6.032332,353.2545,0.4310335,6.242691,353.234,0.4681441
638248505659767466,"P5","comp",1,5.98023,353.058,0.3586294,6.196729,353.071,0.4328192
638248505659877475,"P5","comp",1,5.930865,352.8329,0.2820992,6.145752,352.8659,0.3582277
638248505659987462,"P5","comp",1,5.86465,352.5335,0.2025267,6.097933,352.6308,0.279273
638248505660107463,"P5","comp",1,5.780316,352.1779,0.102151,6.03318,352.3184,0.1970102
638248505660217472,"P5","comp",1,5.692058,351.7406,0.01047245,5.949497,351.948,0.09319521
638248505660337457,"P5","comp",1,5.60231,351.2618,359.9367,5.861221,351.4937,-0.001857893
638248505660437468,"P5","comp",1,5.504784,350.6387,359.8344,5.770406,350.9976,359.9214
638248505660557455,"P5","comp",1,354.6425,10.07684,359.3249,5.670552,350.354,359.8153
638248505660677461,"P5","comp",1,354.7569,10.95264,359.3805,354.4842,10.38103,359.29
638248505660787453,"P5","comp",1,354.8929,11.97141,359.4468,354.6061,11.27436,359.3473
638248505660897453,"P5","comp",1,355.0896,13.14738,359.5244,354.7504,12.31277,359.4156
638248505661007449,"P5","comp",1,355.3527,14.44074,359.6043,354.9565,13.51132,359.4953
638248505661127455,"P5","comp",1,355.6865,16.03616,359.7366,355.2308,14.82741,359.5777
638248505661237439,"P5","comp",1,356.0274,17.91592,359.8983,355.5807,16.43686,359.7146
638248505661357448,"P5","comp",1,356.3235,19.89518,0.0912146,355.9401,18.31557,359.8819
638248505661467441,"P5","comp",1,356.6195,22.2252,0.3152678,356.2557,20.26542,0.0807914
638248505661577443,"P5","comp",1,356.9125,24.62792,0.5382131,356.5707,22.54446,0.3101803
638248505661687437,"P5","comp",1,357.2374,27.33932,0.8243411,356.8785,24.89337,0.5366912
638248505661797435,"P5","comp",1,357.6073,30.19451,1.182412,357.2163,27.53799,0.8253912
638248505661927439,"P5","comp",1,357.9796,33.12333,1.657249,357.5925,30.36238,1.185309
638248505662037428,"P5","comp",1,358.3376,36.10203,2.160516,357.9708,33.24322,1.66096
638248505662147448,"P5","comp",1,358.625,39.10955,2.661405,358.3287,36.2432,2.166629
638248505662327437,"P5","comp",1,358.9052,42.22416,3.205689,358.612,39.33616,2.67349
638248505662467441,"P5","comp",1,359.1778,45.47394,3.847693,358.8814,42.67268,3.233837
638248505662577705,"P5","comp",1,359.4095,48.60782,4.526123,359.1443,46.12918,3.895349
638248505662687542,"P5","comp",1,359.8973,57.73317,6.517313,359.2571,51.48186,4.759173
638248505662797408,"P5","comp",1,359.8915,57.67372,6.582127,359.83,58.86255,6.632302
