Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638265696975620118,"sdP11","co",2,12.3341,271.126,358.2715,9.953452,284.3658,1.146636
638265696975714938,"sdP11","co",2,12.3341,271.126,358.2715,10.78837,285.53,359.8592
638265696976781475,"sdP11","co",2,12.32342,271.1031,358.1988,10.79521,285.4733,359.8538
638265696976960699,"sdP11","co",2,12.31966,271.2208,357.9298,10.73977,285.9041,359.8338
638265696977110534,"sdP11","co",2,12.36933,271.4766,357.7779,10.69491,286.5887,359.6592
638265696977249918,"sdP11","co",2,12.38022,271.4612,357.7913,10.77719,286.5937,359.5114
638265696977389543,"sdP11","co",2,12.37082,271.4401,357.8167,10.79928,286.4632,359.5125
638265696977519196,"sdP11","co",2,12.37143,271.439,357.837,10.79643,286.3801,359.5269
638265696977648420,"sdP11","co",2,12.35231,271.4438,357.9069,10.79957,286.3387,359.5402
638265696977787948,"sdP11","co",2,12.31898,271.3968,357.9576,10.77464,286.3489,359.5982
638265696977927578,"sdP11","co",2,12.28803,271.358,358.0315,10.73901,286.325,359.6399
638265696978057239,"sdP11","co",2,12.23948,271.3136,358.0967,10.70557,286.2844,359.6992
638265696978202178,"sdP11","co",2,12.18911,271.2838,358.1493,10.65449,286.2687,359.7521
638265696978351506,"sdP11","co",2,12.03856,271.1978,358.251,10.60002,286.2914,359.7962
638265696978471185,"sdP11","co",2,12.05371,271.1998,358.2255,10.44854,286.3193,359.8764
638265696978600839,"sdP11","co",2,12.03941,271.1817,358.2533,10.46168,286.3434,359.8585
638265696978730492,"sdP11","co",2,12.02793,271.1594,358.2712,10.44175,286.368,359.8844
638265696978870119,"sdP11","co",2,11.98988,271.1328,358.2747,10.43257,286.3287,359.8968
638265696979009746,"sdP11","co",2,11.85017,271.0611,358.3347,10.40786,286.2389,359.8895
638265696979129428,"sdP11","co",2,11.80823,271.0585,358.3284,10.27915,286.2046,359.9281
638265696979259079,"sdP11","co",2,11.73937,271.0333,358.3187,10.2432,286.2093,359.9185
638265696979388739,"sdP11","co",2,11.70345,271.0075,358.2993,10.18365,286.205,359.9043
638265696979508462,"sdP11","co",2,11.65992,270.983,358.2765,10.15346,286.1997,359.8855
638265696979633003,"sdP11","co",2,11.56464,270.9032,358.2448,10.1182,286.1864,359.8622
638265696979752682,"sdP11","co",2,11.57976,270.9023,358.2596,10.03694,286.1555,359.8286
638265696979882336,"sdP11","co",2,11.55444,270.8716,358.2834,10.04221,286.2073,359.8477
638265696980011989,"sdP11","co",2,11.53126,270.8406,358.2948,10.01149,286.2401,359.8706
638265696980141644,"sdP11","co",2,11.52788,270.8093,358.2979,9.987756,286.24,359.8803
638265696980261321,"sdP11","co",2,11.52131,270.7608,358.3031,9.980719,286.2496,359.8861
638265696980390975,"sdP11","co",2,11.50843,270.7107,358.3105,9.970058,286.2521,359.8943
638265696980509386,"sdP11","co",2,11.48716,270.6653,358.3365,9.955009,286.2425,359.9026
