Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638266728597805098,"sdP14","comp",2,32.44852,269.0618,8.290684,0,0,0
638266728597864950,"sdP14","comp",2,32.44852,269.0618,8.290684,32.91325,267.5404,7.942398
638266728598563310,"sdP14","comp",2,32.4417,269.0367,8.299146,32.91921,267.5206,7.937782
638266728598712983,"sdP14","comp",2,32.36219,268.9125,8.290449,32.91582,267.4838,7.943673
638266728598852624,"sdP14","comp",2,32.34187,268.8754,8.295422,32.83399,267.3622,7.936487
638266728598991923,"sdP14","comp",2,32.33669,268.8338,8.310925,32.7965,267.3812,7.954798
638266728599141525,"sdP14","comp",2,32.30671,268.8422,8.306718,32.77464,267.3946,7.983277
638266728599291133,"sdP14","comp",2,32.2826,268.8279,8.299009,32.74306,267.4077,7.980549
638266728599431065,"sdP14","comp",2,32.20234,268.7921,8.302139,32.71286,267.4126,7.977488
638266728599570758,"sdP14","comp",2,32.19306,268.7935,8.308279,32.63369,267.3708,7.98034
638266728599710060,"sdP14","comp",2,32.16922,268.7824,8.321457,32.63332,267.3425,7.979858
638266728599839999,"sdP14","comp",2,32.13166,268.7596,8.331971,32.61465,267.314,7.989483
638266728599969650,"sdP14","comp",2,32.0342,268.7151,8.367485,32.59654,267.2252,7.985476
638266728600108997,"sdP14","comp",2,32.02116,268.7043,8.368086,32.49078,267.2068,8.028772
638266728600248941,"sdP14","comp",2,31.96503,268.6758,8.372931,32.4805,267.1861,8.027319
638266728600378264,"sdP14","comp",2,31.93117,268.6418,8.369557,32.42625,267.1495,8.031175
638266728600518201,"sdP14","comp",2,31.81252,268.5401,8.372983,32.39251,267.1134,8.027727
638266728600647552,"sdP14","comp",2,31.81108,268.5361,8.367545,32.2565,267.0652,8.044939
638266728600767510,"sdP14","comp",2,31.74649,268.5028,8.378012,32.25648,267.0561,8.038283
638266728600887194,"sdP14","comp",2,31.68074,268.4694,8.399772,32.19065,267.0251,8.050303
638266728601006583,"sdP14","comp",2,31.59148,268.4057,8.420276,32.11494,267.0239,8.080469
638266728601146213,"sdP14","comp",2,31.47783,268.3185,8.425447,32.02193,266.9703,8.104649
638266728601285838,"sdP14","comp",2,31.31485,268.2028,8.421801,31.92144,266.8344,8.100459
638266728601425468,"sdP14","comp",2,30.77647,267.8618,8.411432,31.82879,266.4725,8.044193
638266728601565088,"sdP14","comp",2,30.59679,267.7906,8.389585,31.26274,266.2026,8.057709
638266728601704718,"sdP14","comp",2,30.18832,267.5913,8.373714,31.09754,266.0732,8.025777
638266728601844341,"sdP14","comp",2,29.66259,267.3434,8.350714,30.71782,265.7552,7.99084
638266728601973998,"sdP14","comp",2,28.09864,266.5817,8.273449,30.39639,264.75,7.816739
638266728602113629,"sdP14","comp",2,27.79908,266.4386,8.24943,28.93742,263.4798,7.67371
638266728602253252,"sdP14","comp",2,27.01987,266.0294,8.217964,28.82911,262.5755,7.505062
