Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638257926900805590,"sdP1","comp",2,355.8693,283.8306,350.8756,0,0,0
638257926900883950,"sdP1","comp",2,355.8693,283.8306,350.8756,354.128,270.6709,350.2041
638257926901563274,"sdP1","comp",2,355.7723,283.7944,350.8469,354.1321,270.7007,350.2052
638257926901737103,"sdP1","comp",2,354.9899,283.6365,350.5736,354.0944,271.2075,350.2054
638257926901893245,"sdP1","comp",2,354.4811,283.511,350.3976,353.246,271.4852,350.0111
638257926902026624,"sdP1","comp",2,354.1372,283.4062,350.2903,352.7011,271.6501,349.8848
638257926902157731,"sdP1","comp",2,354.1501,283.3982,350.2952,352.3177,271.6208,349.8088
638257926902300458,"sdP1","comp",2,354.0201,283.3583,350.2496,352.3514,271.7302,349.8159
638257926902445981,"sdP1","comp",2,353.8818,283.3198,350.2059,352.2243,271.8322,349.784
638257926902579200,"sdP1","comp",2,353.4563,283.2141,350.0587,352.1211,272.138,349.7599
638257926902714032,"sdP1","comp",2,353.4731,283.2322,350.0647,351.643,272.0871,349.6457
638257926902857782,"sdP1","comp",2,353.3505,283.2036,350.0316,351.6709,272.1582,349.6513
638257926902984199,"sdP1","comp",2,353.2336,283.205,349.9962,351.5373,272.1629,349.6291
638257926903109618,"sdP1","comp",2,352.8846,283.1846,349.9049,351.4287,272.313,349.6051
638257926903259046,"sdP1","comp",2,352.8939,283.2067,349.9265,351.0331,272.2941,349.5413
638257926903390650,"sdP1","comp",2,352.7917,283.238,349.9221,351.0443,272.3097,349.5638
638257926903527651,"sdP1","comp",2,352.6856,283.2621,349.9298,350.9288,272.3336,349.569
638257926903674057,"sdP1","comp",2,352.5974,283.2961,349.9409,350.8043,272.3148,349.5878
638257926903820370,"sdP1","comp",2,352.3275,283.386,349.9471,350.6978,272.2957,349.6082
638257926903959934,"sdP1","comp",2,352.3494,283.3897,349.9611,350.3982,272.3877,349.6425
638257926904085473,"sdP1","comp",2,352.2899,283.4166,349.9736,350.4263,272.405,349.6558
638257926904220814,"sdP1","comp",2,352.101,283.4916,350.002,350.3573,272.4098,349.6754
638257926904345591,"sdP1","comp",2,352.1193,283.4947,350.004,350.1335,272.3945,349.7252
638257926904474069,"sdP1","comp",2,352.0796,283.5027,350.006,350.1379,272.3075,349.7247
638257926904611966,"sdP1","comp",2,352.0306,283.5219,349.9946,350.0795,272.235,349.7306
638257926904744619,"sdP1","comp",2,351.9858,283.5304,349.9772,350.007,272.1621,349.7223
638257926904870452,"sdP1","comp",2,351.9377,283.5332,349.9686,349.9423,272.1003,349.7074
638257926905005171,"sdP1","comp",2,351.7928,283.5382,349.9359,349.859,271.943,349.7023
638257926905140863,"sdP1","comp",2,351.7896,283.5244,349.9142,349.7097,272.0353,349.6826
638257926905277330,"sdP1","comp",2,351.7684,283.5019,349.8718,349.7146,272.08,349.6591
638257926905415524,"sdP1","comp",2,351.7428,283.4872,349.8318,349.6829,272.0367,349.6145
638257926905555950,"sdP1","comp",2,351.7217,283.4589,349.7878,349.6548,272.0478,349.5732
638257926905685185,"sdP1","comp",2,351.629,283.3882,349.6727,349.6292,272.0308,349.527
638257926905819917,"sdP1","comp",2,351.6464,283.3765,349.6755,349.5226,272.0036,349.4106
638257926905944791,"sdP1","comp",2,351.6202,283.3352,349.6395,349.5435,271.9972,349.412
638257926906069546,"sdP1","comp",2,351.6065,283.2845,349.6052,349.5052,271.9237,349.3754
638257926906206960,"sdP1","comp",2,351.5862,283.2429,349.566,349.4857,271.8652,349.3397
638257926906344203,"sdP1","comp",2,351.5616,283.2013,349.5209,349.472,271.8894,349.2994
638257926906470007,"sdP1","comp",2,351.4906,283.0684,349.3968,349.46,271.9519,349.2532
638257926906603621,"sdP1","comp",2,351.471,283.059,349.3729,349.3939,271.9437,349.1263
638257926906740696,"sdP1","comp",2,351.4204,283.013,349.3195,349.3834,272.0064,349.1024
638257926906880466,"sdP1","comp",2,351.3473,282.9493,349.276,349.3436,272.071,349.05
638257926907024415,"sdP1","comp",2,351.1288,282.7816,349.1505,349.3085,272.2633,349.0125
638257926907154698,"sdP1","comp",2,351.0902,282.7597,349.1687,349.0835,272.228,348.9003
638257926907279215,"sdP1","comp",2,350.9792,282.6776,349.147,349.0644,272.314,348.9255
638257926907421303,"sdP1","comp",2,350.8785,282.6071,349.1292,348.9659,272.3556,348.9152
638257926907556076,"sdP1","comp",2,350.7856,282.5218,349.1232,348.8757,272.3908,348.9074
638257926907686419,"sdP1","comp",2,350.5027,282.3085,349.0626,348.8249,272.5594,348.9127
638257926907818570,"sdP1","comp",2,350.491,282.3024,349.0619,348.533,272.4439,348.8777
638257926907953668,"sdP1","comp",2,350.3852,282.2249,349.0459,348.532,272.4963,348.8782
638257926908100626,"sdP1","comp",2,350.2634,282.1556,349.0443,348.4288,272.4807,348.8723
638257926908242261,"sdP1","comp",2,349.8976,281.9472,349.051,348.3243,272.5472,348.8833
638257926908368484,"sdP1","comp",2,349.8712,281.9546,349.0727,347.9417,272.3957,348.9286
638257926908516596,"sdP1","comp",2,349.7249,281.8923,349.1139,347.9094,272.3766,348.9549
638257926908659306,"sdP1","comp",2,349.5638,281.8326,349.1456,347.7578,272.3275,349.0148
638257926908804397,"sdP1","comp",2,349.1238,281.6454,349.2304,347.5819,272.2464,349.066
638257926908946780,"sdP1","comp",2,349.1029,281.6598,349.2391,347.1262,272.1147,349.2028
638257926909076275,"sdP1","comp",2,348.9402,281.592,349.3018,347.0941,272.082,349.2148
638257926909208292,"sdP1","comp",2,348.7875,281.528,349.3792,346.9215,272.0014,349.3003
638257926909333950,"sdP1","comp",2,348.3369,281.3362,349.5459,346.7468,271.8551,349.4023
638257926909465578,"sdP1","comp",2,348.3259,281.3317,349.5474,346.2979,271.766,349.6286
638257926909606774,"sdP1","comp",2,348.1647,281.271,349.6148,346.2824,271.7432,349.6318
638257926909745861,"sdP1","comp",2,348.0071,281.2004,349.6712,346.1164,271.6901,349.7216
638257926909881240,"sdP1","comp",2,347.8543,281.1203,349.7484,345.956,271.6387,349.7989
