Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638260519740278612,"sdP5","co",2,355.334,162.2364,358.33,14.71593,177.4753,340.2813
638260519740348426,"sdP5","co",2,355.334,162.2364,358.33,355.5953,180.0562,357.5982
638260519741056531,"sdP5","co",2,355.3957,162.3074,358.3585,355.5941,179.997,357.6005
638260519741226077,"sdP5","co",2,355.4808,162.3804,358.3969,355.6489,179.9255,357.6444
638260519741375686,"sdP5","co",2,355.5158,162.4122,358.4398,355.727,179.9197,357.6992
638260519741525289,"sdP5","co",2,355.501,162.406,358.4519,355.7551,179.9292,357.7484
638260519741664904,"sdP5","co",2,355.505,162.4305,358.4951,355.7387,179.9423,357.7574
638260519741809949,"sdP5","co",2,355.4955,162.4227,358.488,355.7356,179.9324,357.8026
638260519741949576,"sdP5","co",2,355.4931,162.4147,358.5033,355.727,179.917,357.7944
638260519742099178,"sdP5","co",2,355.4921,162.4097,358.5541,355.7223,179.9135,357.8091
638260519742248779,"sdP5","co",2,355.4868,162.4166,358.5629,355.7139,179.9325,357.8588
638260519742388401,"sdP5","co",2,355.4782,162.4312,358.5884,355.7072,179.9315,357.8671
638260519742518063,"sdP5","co",2,355.4708,162.4703,358.6555,355.6949,179.9572,357.8909
638260519742657681,"sdP5","co",2,355.482,162.5095,358.6582,355.6768,179.9642,357.9582
638260519742797308,"sdP5","co",2,355.4895,162.596,358.6744,355.6873,179.9774,357.9637
638260519742946909,"sdP5","co",2,355.504,162.6888,358.669,355.6912,179.9627,357.9851
638260519743096508,"sdP5","co",2,355.5444,162.9743,358.6399,355.7057,179.9799,357.985
638260519743246113,"sdP5","co",2,355.5545,163.0058,358.6137,355.7476,180.0102,357.9722
638260519743385740,"sdP5","co",2,355.5677,163.1277,358.5955,NaN,NaN,0
638260519743545312,"sdP5","co",2,355.6438,163.4755,358.5653,355.7762,180.0457,357.9361
638260519743674967,"sdP5","co",2,355.6742,163.4995,358.5828,355.852,180.0229,357.9316
638260519743804638,"sdP5","co",2,355.7267,163.64,358.6002,355.879,179.9912,357.9556
638260519743944267,"sdP5","co",2,355.7709,163.7877,358.6109,355.9263,179.9416,357.9877
638260519744083892,"sdP5","co",2,355.9099,164.2347,358.6162,355.9639,179.7483,358.0172
638260519744223522,"sdP5","co",2,355.941,164.2578,358.5979,356.097,179.7651,358.0577
638260519744353178,"sdP5","co",2,356.0143,164.424,358.5845,356.1293,179.6989,358.0467
638260519744502775,"sdP5","co",2,356.0893,164.5821,358.5689,356.2018,179.6623,358.0504
638260519744642397,"sdP5","co",2,356.3281,165.0448,358.5401,356.2741,179.4988,358.0557
638260519744782024,"sdP5","co",2,356.3336,165.0113,358.5477,356.511,179.4999,358.0732
638260519744911678,"sdP5","co",2,356.4204,165.1143,358.5407,356.5157,179.4864,358.0808
638260519745041330,"sdP5","co",2,356.4989,165.1936,358.5431,356.6011,179.4216,358.0901
638260519745180957,"sdP5","co",2,356.7844,165.4545,358.5515,356.6763,179.2971,358.1084
638260519745330558,"sdP5","co",2,356.8093,165.3646,358.5568,356.9567,179.229,358.1615
638260519745460215,"sdP5","co",2,356.933,165.3625,358.5594,356.9792,179.0491,358.1721
638260519745599846,"sdP5","co",2,357.0524,165.3145,358.541,357.0989,178.8005,358.1958
638260519745749444,"sdP5","co",2,357.4245,165.076,358.448,357.2026,177.5796,358.2201
638260519745889067,"sdP5","co",2,357.4794,164.82,358.3796,357.5812,177.0897,358.1721
638260519746028690,"sdP5","co",2,357.698,164.3556,358.2579,357.6275,175.8537,358.1295
638260519746178290,"sdP5","co",2,357.9337,163.6967,358.0992,357.8545,175.1869,358.0318
638260519746307949,"sdP5","co",2,358.7081,161.5697,357.6784,358.0411,170.7521,357.9617
638260519746447571,"sdP5","co",2,358.8727,160.869,357.6551,358.8691,169.8598,357.5692
638260519746587200,"sdP5","co",2,359.3148,159.398,357.5367,358.9899,166.8872,357.5813
638260519746726826,"sdP5","co",2,359.7682,157.8287,357.4475,359.4564,166.1559,357.4782
638260519746875740,"sdP5","co",2,0.9612533,153.3908,357.1195,359.7845,158.5705,357.4429
638260519747025344,"sdP5","co",2,0.914414,153.0611,357.2109,1.091162,158.2043,357.1367
638260519747174938,"sdP5","co",2,1.199305,151.378,357.1685,1.011879,156.7861,357.2221
638260519747314567,"sdP5","co",2,2.016911,146.5185,356.8979,1.162303,150.0289,357.1633
638260519747454196,"sdP5","co",2,1.91395,146.5828,356.905,2.133965,150.1728,356.9362
638260519747603799,"sdP5","co",2,2.065129,145.1715,356.7996,1.980713,148.6789,356.9243
638260519747743424,"sdP5","co",2,2.502757,141.0049,356.4846,2.079692,145.6057,356.8037
638260519747893019,"sdP5","co",2,2.388273,141.3076,356.5218,2.708959,146.4586,356.5544
638260519748032644,"sdP5","co",2,2.404083,140.1986,356.4626,2.540952,145.4055,356.569
638260519748192218,"sdP5","co",2,2.562836,136.6322,356.3093,2.51668,143.1478,356.4944
638260519748321871,"sdP5","co",2,2.502784,136.7062,356.4279,2.823107,143.0655,356.3855
638260519748471472,"sdP5","co",2,2.499953,135.578,356.5352,2.711259,142.0074,356.4879
638260519748601131,"sdP5","co",2,2.460122,134.4617,356.7421,2.714144,141.1263,356.5982
638260519748730782,"sdP5","co",2,2.373346,130.973,357.252,2.606047,138.3986,356.7846
638260519748866013,"sdP5","co",2,2.338344,130.8419,357.4076,2.58114,137.3082,357.3255
638260519749005632,"sdP5","co",2,2.310026,129.4692,357.6914,2.485409,135.5113,357.4606
638260519749155240,"sdP5","co",2,2.266579,128.0038,357.9949,2.421039,133.2619,357.7355
638260519749304831,"sdP5","co",2,2.185381,126.4772,358.3445,2.396416,132.8815,358.0553
638260519749464404,"sdP5","co",2,1.50874,238.1962,1.334979,2.250681,129.2256,358.3785
638260519749623993,"sdP5","co",2,1.402853,238.4153,1.33976,1.615275,232.4709,1.291353
638260519749763609,"sdP5","co",2,359.9731,243.3434,1.85779,1.454439,235.6095,1.32248
638260519749903237,"sdP5","co",2,359.8181,243.3712,1.928677,0.08237158,236.7686,1.918896
638260519750042860,"sdP5","co",2,359.259,244.9677,2.135899,359.9144,237.5091,1.99402
638260519750182487,"sdP5","co",2,357.5586,249.6179,2.635517,359.3136,241.3463,2.200588
638260519750312140,"sdP5","co",2,357.4649,249.3916,2.646763,357.6414,241.8601,2.91963
638260519750441791,"sdP5","co",2,356.7692,250.5813,2.728079,357.5304,242.7995,2.894472
638260519750571448,"sdP5","co",2,356.0199,251.7006,2.804588,356.8098,244.1732,3.014684
638260519750701096,"sdP5","co",2,355.2328,252.7122,2.853546,356.0359,245.0371,3.153232
638260519750836471,"sdP5","co",2,353.1322,255.961,2.931092,355.2172,247.3895,3.173404
638260519750986067,"sdP5","co",2,353.39,255.6711,2.863393,353.0127,248.3902,3.544672
638260519751121174,"sdP5","co",2,353.0243,256.4034,2.821836,353.2896,249.0945,3.376592
638260519751260801,"sdP5","co",2,352.6555,256.9906,2.777254,352.9058,250.0587,3.338023
638260519751390454,"sdP5","co",2,352.196,257.5121,2.704528,352.5078,250.1284,3.358814
638260519751520114,"sdP5","co",2,350.696,259.3431,2.485729,352.0496,252.0141,3.190507
638260519751649765,"sdP5","co",2,350.514,259.2816,2.482853,350.4349,252.7035,3.160442
638260519751779413,"sdP5","co",2,349.8001,259.8379,2.401945,350.2552,252.9292,3.138072
638260519751919049,"sdP5","co",2,349.0603,260.3534,2.295341,349.508,253.6144,3.08209
638260519752048693,"sdP5","co",2,348.27,260.8244,2.171078,348.7259,254.0937,3.018586
638260519752188320,"sdP5","co",2,346.1272,262.3417,1.746016,347.9414,255.4723,2.822077
638260519752317975,"sdP5","co",2,346.215,262.3052,1.787245,345.6374,256.3076,2.586066
638260519752447633,"sdP5","co",2,345.6762,262.7551,1.770632,345.7784,256.9094,2.533183
638260519752587253,"sdP5","co",2,345.1237,263.1748,1.783314,345.2162,257.3772,2.540736
638260519752726883,"sdP5","co",2,344.5528,263.5193,1.856553,344.6451,257.857,2.57272
638260519752866506,"sdP5","co",2,342.9353,264.5755,1.912963,344.1586,259.39,2.489808
638260519753006132,"sdP5","co",2,343.0724,264.4559,1.952543,342.4298,259.8687,2.710411
638260519753145758,"sdP5","co",2,342.6953,264.7504,1.911788,342.6305,260.3137,2.647975
638260519753285394,"sdP5","co",2,342.3701,265.063,1.879817,342.2529,260.7458,2.596609
