Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638338365784665573,"nuP15","comp",1,2.151908,171.7231,9.133497,0,0,0
638338365784735592,"nuP15","comp",1,2.151908,171.7231,9.133497,3.252435,156.9266,8.62516
638338365785145590,"nuP15","comp",1,2.186134,171.5679,9.004268,3.244987,157.0337,8.629842
638338365785325882,"nuP15","comp",1,2.385212,170.8551,8.375525,3.247209,157.0864,8.507169
638338365785455588,"nuP15","comp",1,2.429645,170.7123,8.240555,3.317957,157.0482,7.892536
638338365785565884,"nuP15","comp",1,2.535153,170.4254,7.972105,3.337776,157.0188,7.75925
638338365785675576,"nuP15","comp",1,2.538081,170.438,7.98214,3.393172,156.9838,7.493415
638338365785765861,"nuP15","comp",1,2.590031,170.2862,7.858791,3.399529,156.9578,7.501314
638338365785855590,"nuP15","comp",1,2.651616,170.1518,7.732604,3.427354,156.9442,7.379669
638338365785955944,"nuP15","comp",1,2.71755,170.0127,7.624776,3.467327,156.901,7.252329
638338365786045593,"nuP15","comp",1,2.789871,169.8834,7.513336,3.512805,156.871,7.143249
638338365786165600,"nuP15","comp",1,2.847495,169.7715,7.424201,3.565346,156.8332,7.029319
638338365786255585,"nuP15","comp",1,2.893872,169.661,7.340985,3.606648,156.8059,6.938722
638338365786385598,"nuP15","comp",1,2.937034,169.5709,7.24909,3.638424,156.7677,6.854679
638338365786495580,"nuP15","comp",1,2.983003,169.4825,7.171115,3.666601,156.7441,6.762436
638338365786595585,"nuP15","comp",1,3.029913,169.4261,7.085514,3.700006,156.7059,6.682812
638338365786725587,"nuP15","comp",1,3.096443,169.3965,6.999263,3.733905,156.6954,6.595684
638338365786815604,"nuP15","comp",1,3.166533,169.3597,6.928843,3.788761,156.6778,6.504473
638338365786935594,"nuP15","comp",1,3.257933,169.3254,6.847606,3.848092,156.6678,6.42898
638338365787035595,"nuP15","comp",1,3.338278,169.3012,6.795971,3.926911,156.6645,6.340832
638338365787155585,"nuP15","comp",1,3.422176,169.285,6.754264,3.998157,156.6727,6.282991
638338365787255604,"nuP15","comp",1,3.49564,169.2577,6.725114,4.073902,156.6914,6.234673
638338365787375594,"nuP15","comp",1,3.52726,169.2601,6.716209,4.139776,156.7208,6.200765
638338365787475588,"nuP15","comp",1,3.56997,169.2716,6.701919,4.169245,156.7336,6.189167
638338365787595595,"nuP15","comp",1,3.596642,169.3006,6.708608,4.209171,156.7521,6.171013
638338365787715601,"nuP15","comp",1,3.645876,169.3421,6.713262,4.237153,156.7576,6.173738
638338365787815593,"nuP15","comp",1,3.713642,169.3816,6.74142,4.288792,156.7371,6.170242
638338365787925588,"nuP15","comp",1,3.806172,169.4245,6.77277,4.359301,156.7529,6.189527
638338365788035612,"nuP15","comp",1,3.879826,169.436,6.803959,4.454583,156.7674,6.209008
638338365788145597,"nuP15","comp",1,3.935459,169.4379,6.851381,4.527913,156.8234,6.233839
638338365788255592,"nuP15","comp",1,3.963117,169.4457,6.919256,4.586564,156.8432,6.275126
638338365788385602,"nuP15","comp",1,4.006944,169.4482,6.995589,4.619325,156.8854,6.340341
638338365788475600,"nuP15","comp",1,4.043617,169.4543,7.071583,4.666834,156.9624,6.414175
638338365788595602,"nuP15","comp",1,4.079834,169.4473,7.150807,4.703811,157.1143,6.49229
638338365788695593,"nuP15","comp",1,4.135716,169.4402,7.227426,4.739277,157.2769,6.574925
638338365788825602,"nuP15","comp",1,4.164573,169.4186,7.302735,4.788374,157.5428,6.658645
638338365788925597,"nuP15","comp",1,4.175848,169.4077,7.381035,4.809006,157.8231,6.74554
638338365789035614,"nuP15","comp",1,4.17937,169.3922,7.44623,4.806935,158.2187,6.842924
638338365789145603,"nuP15","comp",1,4.162972,169.3786,7.518398,4.78993,158.7132,6.933723
638338365789255599,"nuP15","comp",1,4.138277,169.3622,7.583721,4.757294,159.1326,7.029036
638338365789375621,"nuP15","comp",1,4.094568,169.3462,7.671035,4.719812,159.4643,7.113695
638338365789475967,"nuP15","comp",1,4.061147,169.3137,7.752138,4.672182,159.6652,7.214613
