Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638344561315546086,"nuP17","co",2,356.2951,97.15496,359.7985,359.6146,105.4079,346.0889
638344561315611182,"nuP17","co",2,356.2951,97.15496,359.7985,356.074,106.4169,359.4659
638344561316051183,"nuP17","co",2,356.2966,97.16068,359.8692,356.0724,106.4942,359.463
638344561316181183,"nuP17","co",2,356.3041,97.1573,0.2097052,356.0612,106.8095,359.5269
638344561316341194,"nuP17","co",2,356.2209,97.14357,0.4370952,356.0338,107.0014,359.8839
638344561316441184,"nuP17","co",2,356.2091,97.13837,0.3535765,355.927,106.8792,0.1228921
638344561316541184,"nuP17","co",2,356.1684,97.12191,0.4198862,355.9207,106.9185,0.03109509
638344561316651184,"nuP17","co",2,356.1266,97.12,0.4705555,355.8707,106.9195,0.09754632
638344561316781187,"nuP17","co",2,356.0922,97.09708,0.5090566,355.8203,106.9611,0.1462778
638344561316881201,"nuP17","co",2,356.0425,97.0885,0.553533,355.7787,106.978,0.182814
638344561316981180,"nuP17","co",2,356.0068,97.07693,0.5924615,355.7207,106.9974,0.2247359
638344561317081192,"nuP17","co",2,355.9774,97.05717,0.6268219,355.677,107.0481,0.2607705
638344561317191183,"nuP17","co",2,355.9555,97.03418,0.6633877,355.6407,107.0795,0.2929135
638344561317286278,"nuP17","co",2,355.9276,97.03143,0.6877971,355.6112,107.1383,0.3269993
638344561317386281,"nuP17","co",2,355.9109,97.00417,0.7118884,355.5741,107.2914,0.3447969
638344561317496299,"nuP17","co",2,355.9171,96.99355,0.7233648,355.5506,107.3674,0.3652319
638344561317611408,"nuP17","co",2,355.9285,96.96024,0.7464655,355.5522,107.4763,0.373779
638344561317721394,"nuP17","co",2,355.9353,96.95184,0.7626263,355.5574,107.5854,0.3945297
638344561317821402,"nuP17","co",2,355.9746,96.92757,0.7691876,355.5613,107.6347,0.4104717
638344561317941393,"nuP17","co",2,355.9957,96.91298,0.7689334,355.6005,107.6782,0.4190576
638344561318051396,"nuP17","co",2,356.0262,96.89999,0.7767629,355.623,107.6629,0.4209465
638344561318161403,"nuP17","co",2,356.0606,96.86954,0.764379,355.6547,107.6591,0.4321283
638344561318271396,"nuP17","co",2,356.1048,96.86812,0.7428315,355.6914,107.67,0.4208877
638344561318381394,"nuP17","co",2,356.1646,96.85555,0.7061202,355.7409,107.673,0.4020863
638344561318491401,"nuP17","co",2,356.229,96.86158,0.6494157,355.8069,107.7217,0.3666419
638344561318601395,"nuP17","co",2,356.2996,96.86419,0.5704013,355.8814,107.7452,0.3117006
638344561318721400,"nuP17","co",2,356.3865,96.88463,0.4685215,355.9642,107.789,0.2326294
638344561318821406,"nuP17","co",2,356.4679,96.92288,0.3592083,356.0681,107.8095,0.132062
638344561318931401,"nuP17","co",2,356.5553,96.95862,0.227164,356.168,107.8062,0.02431669
638344561319051399,"nuP17","co",2,356.6485,97.02783,0.07986081,356.2766,107.7988,359.8928
638344561319161410,"nuP17","co",2,356.7422,97.09258,359.9324,356.3934,107.8018,359.7463
638344561319271395,"nuP17","co",2,356.8536,97.16637,359.7607,356.5102,107.8145,359.5992
638344561319391406,"nuP17","co",2,356.9599,97.25925,359.5695,356.648,107.8433,359.4277
638344561319491398,"nuP17","co",2,357.0659,97.3643,359.3678,356.7825,107.8723,359.2354
638344561319601402,"nuP17","co",2,357.1826,97.45773,359.138,356.9175,107.897,359.0324
638344561319721402,"nuP17","co",2,357.2968,97.60478,358.8711,357.0665,107.8835,358.8013
638344561319821406,"nuP17","co",2,357.4131,97.74174,358.5757,357.2161,107.8675,358.5324
638344561319931398,"nuP17","co",2,357.5411,97.90823,358.2332,357.3696,107.8265,358.2339
638344561320051396,"nuP17","co",2,357.6741,98.07607,357.871,357.5386,107.7803,357.8878
638344561320161411,"nuP17","co",2,357.8115,98.27724,357.4782,357.713,107.7583,357.5208
638344561320281404,"nuP17","co",2,357.9568,98.48068,357.072,357.8927,107.7274,357.1238
638344561320381407,"nuP17","co",2,358.0876,98.69309,356.6682,358.0799,107.7092,356.7134
638344561320501401,"nuP17","co",2,358.219,98.90899,356.2483,358.2486,107.6736,356.306
638344561320601403,"nuP17","co",2,358.354,99.15073,355.7874,358.4142,107.5311,355.8868
638344561320711408,"nuP17","co",2,358.4907,99.40736,355.312,358.5848,107.4693,355.4236
638344561320821401,"nuP17","co",2,358.6244,99.66422,354.8363,358.7514,107.32,354.9506
638344561320941398,"nuP17","co",2,358.757,99.94288,354.3652,358.9139,107.2543,354.475
638344561321061411,"nuP17","co",2,358.8866,100.2251,353.9377,359.0714,107.2075,354.0057
638344561321171407,"nuP17","co",2,358.9837,100.526,353.5742,359.2181,107.1382,353.5843
638344561321281406,"nuP17","co",2,359.0648,100.8413,353.295,359.3253,107.1181,353.2274
638344561321411404,"nuP17","co",2,359.1381,101.1742,353.083,359.4017,106.9953,352.9647
638344561321511402,"nuP17","co",2,359.1799,101.4965,352.898,359.4735,107.0508,352.7639
638344561321641403,"nuP17","co",2,359.2159,101.8365,352.8008,359.5036,106.9941,352.5953
638344561321761405,"nuP17","co",2,359.2442,102.205,352.7299,359.5345,107.1512,352.5076
638344561321861398,"nuP17","co",2,359.2675,102.5664,352.7201,359.5503,107.2506,352.4514
638344561321971402,"nuP17","co",2,359.2846,102.9494,352.7432,359.5665,107.4794,352.4508
638344561322091399,"nuP17","co",2,359.3012,103.3406,352.8311,359.5757,107.7436,352.4833
638344561322206565,"nuP17","co",2,359.3088,103.7479,352.9581,359.5835,108.0429,352.5811
638344561322306567,"nuP17","co",2,359.3294,104.1566,353.1179,359.5893,108.5042,352.7113
638344561322426562,"nuP17","co",2,359.3302,104.6272,353.3709,359.602,108.8828,352.88
638344561322546568,"nuP17","co",2,359.3388,105.107,353.6483,359.6002,109.4942,353.1361
