Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638265835613400328,"sdP12","comp",2,3.878359,268.9024,359.8445,0,0,0
638265835613470143,"sdP12","comp",2,3.878359,268.9024,359.8445,3.837028,270.187,359.8893
638265835614487422,"sdP12","comp",2,4.036018,268.8657,359.8457,3.83721,270.1813,359.889
638265835614666936,"sdP12","comp",2,4.191383,268.8229,359.8039,3.992903,270.1518,359.8922
638265835614836489,"sdP12","comp",2,4.192087,268.799,359.6411,4.144752,270.1748,359.8551
638265835614986087,"sdP12","comp",2,4.183331,268.8124,359.6395,4.145925,270.1938,359.6959
638265835615115735,"sdP12","comp",2,4.182357,268.8261,359.6245,4.13718,270.2103,359.6942
638265835615257381,"sdP12","comp",2,4.186229,268.8485,359.5991,4.137088,270.2029,359.6786
638265835615397011,"sdP12","comp",2,4.199528,268.8691,359.576,4.142781,270.1775,359.6517
638265835615536636,"sdP12","comp",2,4.211329,268.9166,359.5278,4.159361,270.1017,359.6253
638265835615676320,"sdP12","comp",2,4.226724,268.9139,359.5446,4.174842,270.0474,359.5736
638265835615815952,"sdP12","comp",2,4.240258,268.9401,359.5427,4.191281,270.0035,359.5888
638265835615955582,"sdP12","comp",2,4.271246,268.9693,359.5283,4.207083,269.9572,359.584
638265835616105183,"sdP12","comp",2,4.346497,269.0351,359.499,4.242103,269.8596,359.5648
638265835616234837,"sdP12","comp",2,4.33601,269.0324,359.5036,4.317864,269.8986,359.5353
638265835616374469,"sdP12","comp",2,4.334858,269.0484,359.5126,4.308527,269.8628,359.5384
638265835616504120,"sdP12","comp",2,4.319858,269.0644,359.517,4.31007,269.7963,359.5439
638265835616633770,"sdP12","comp",2,4.289303,269.0911,359.521,4.299158,269.6913,359.5431
638265835616753445,"sdP12","comp",2,4.267914,269.0829,359.5117,4.270389,269.6679,359.5449
638265835616898123,"sdP12","comp",2,4.249885,269.0807,359.5139,4.250768,269.6104,359.5335
638265835617027772,"sdP12","comp",2,4.225651,269.0739,359.5068,4.232405,269.6207,359.5361
638265835617169125,"sdP12","comp",2,4.221626,269.0695,359.5045,4.209805,269.5679,359.5271
638265835617298671,"sdP12","comp",2,4.164386,269.0533,359.5067,4.209106,269.4609,359.5205
638265835617428329,"sdP12","comp",2,4.145967,269.0278,359.5208,4.151484,269.4627,359.5233
638265835617557981,"sdP12","comp",2,4.114327,269.0017,359.5363,4.133029,269.439,359.5373
638265835617697604,"sdP12","comp",2,4.094801,268.9651,359.553,4.101173,269.4217,359.5529
638265835617827264,"sdP12","comp",2,4.062305,268.9046,359.5658,4.080846,269.4112,359.5706
638265835617956907,"sdP12","comp",2,3.992213,268.7311,359.5969,4.047204,269.3904,359.5847
638265835618096538,"sdP12","comp",2,4.004999,268.5916,359.5943,3.974044,269.3231,359.6194
638265835618218252,"sdP12","comp",2,3.993008,268.3207,359.5883,3.98449,269.2592,359.6198
638265835618357882,"sdP12","comp",2,3.997943,268.0054,359.545,3.968366,269.1299,359.6192
638265835618477563,"sdP12","comp",2,4.015318,267.6823,359.5138,3.968459,268.9885,359.5828
638265835618607213,"sdP12","comp",2,4.038512,267.3362,359.5074,3.980957,268.8377,359.5587
638265835618736865,"sdP12","comp",2,4.096779,266.2927,359.5483,3.998268,268.6894,359.5602
638265835618866256,"sdP12","comp",2,4.105709,266.0281,359.6552,4.0392,268.2022,359.6227
638265835619005884,"sdP12","comp",2,4.126723,265.3391,359.7472,4.041696,268.0903,359.7338
638265835619135535,"sdP12","comp",2,4.155844,264.4774,359.8145,4.049514,267.7732,359.8382
638265835619261603,"sdP12","comp",2,4.200615,263.5211,359.8844,4.062014,267.3924,359.9221
638265835619381278,"sdP12","comp",2,4.233646,262.4166,359.9564,4.087716,266.9673,0.01051429
638265835619520908,"sdP12","comp",2,4.30468,259.0854,0.2185117,4.098801,266.4788,0.1031554
638265835619660530,"sdP12","comp",2,4.241589,258.3077,0.2670346,4.097026,265.0754,0.4235346
638265835619780211,"sdP12","comp",2,4.209629,256.3705,0.3882343,4.019056,264.7927,0.4825134
638265835619899893,"sdP12","comp",2,4.167128,254.4114,0.5146248,3.945172,264.0584,0.6329207
638265835620019570,"sdP12","comp",2,4.108535,252.3405,0.696101,3.859524,263.336,0.7854756
638265835620139253,"sdP12","comp",2,3.999825,250.1021,0.9631785,3.751393,262.5869,0.9869659
638265835620258938,"sdP12","comp",2,3.860406,247.6728,1.258902,3.582835,261.8267,1.261842
638265835620388589,"sdP12","comp",2,3.504489,240.5169,2.058317,3.375784,261.0336,1.555625
638265835620518239,"sdP12","comp",2,3.36436,239.8669,2.047344,2.802074,258.8332,2.316604
638265835620637921,"sdP12","comp",2,3.170263,236.9055,2.247798,2.663602,258.6917,2.293588
638265835620777545,"sdP12","comp",2,3.750302,126.0089,358.9868,2.39559,257.8983,2.466048
638265835620917173,"sdP12","comp",2,3.902449,128.8906,359.3813,3.0459,102.8494,358.4683
638265835621066770,"sdP12","comp",2,4.057136,131.7294,359.7647,3.197815,103.539,358.7284
638265835621196458,"sdP12","comp",2,4.409616,140.0458,0.9602879,3.358279,104.1466,358.966
