Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638621732555665402,"nuP32","co",2,3.195645,92.56763,358.702,2.040188,54.56674,6.913317
638621732555725394,"nuP32","co",2,3.195645,92.56763,358.702,3.290631,95.09649,358.7473
638621732556195389,"nuP32","co",2,3.190054,92.53142,358.7087,3.287632,95.01582,358.7458
638621732556315389,"nuP32","co",2,3.153285,92.31171,358.7493,3.264088,94.50247,358.7437
638621732556415390,"nuP32","co",2,3.158112,92.36918,358.7356,3.236121,94.5529,358.7891
638621732556515392,"nuP32","co",2,3.159017,92.34251,358.7426,3.239132,94.55275,358.7742
638621732556615387,"nuP32","co",2,3.158064,92.3082,358.7385,3.239715,94.51984,358.7812
638621732556715387,"nuP32","co",2,3.162644,92.27972,358.7449,3.240326,94.52548,358.7778
638621732556815386,"nuP32","co",2,3.163925,92.2487,358.7536,3.245642,94.51737,358.7848
638621732556915386,"nuP32","co",2,3.170324,92.21931,358.7505,3.247444,94.50375,358.794
638621732557015385,"nuP32","co",2,3.170483,92.19353,358.7525,3.255575,94.51577,358.7917
638621732557125384,"nuP32","co",2,3.170181,92.17832,358.7587,3.257573,94.54028,358.7947
638621732557225383,"nuP32","co",2,3.178602,92.1594,358.767,3.261772,94.65103,358.8033
638621732557335384,"nuP32","co",2,3.174656,92.13908,358.7735,3.274935,94.76136,358.8144
638621732557445382,"nuP32","co",2,3.176667,92.12246,358.8039,3.274872,94.85318,358.8232
638621732557555384,"nuP32","co",2,3.167677,92.10067,358.8266,3.278671,94.90441,358.8556
638621732557655386,"nuP32","co",2,3.152635,92.07971,358.8495,3.270857,94.9359,358.8796
638621732557805381,"nuP32","co",2,3.110319,92.05705,358.9002,3.256323,94.95448,358.9034
638621732557945379,"nuP32","co",2,3.101847,92.02655,358.9445,3.211692,94.93038,358.9542
638621732558045378,"nuP32","co",2,3.102494,92.00203,359.0166,3.201299,94.88171,358.999
638621732558165378,"nuP32","co",2,3.111387,91.97805,359.089,3.199969,94.85155,359.0726
638621732558275376,"nuP32","co",2,3.122267,91.95699,359.1693,3.207036,94.82095,359.1468
638621732558385386,"nuP32","co",2,3.119271,91.93968,359.2841,3.216413,94.80775,359.2294
638621732558495375,"nuP32","co",2,3.131647,91.94448,359.4335,3.210997,94.80783,359.3471
638621732558605376,"nuP32","co",2,3.132493,91.95677,359.6342,3.220137,94.82281,359.5006
638621732558715374,"nuP32","co",2,3.140044,91.98495,359.8992,3.216108,94.84493,359.7064
638621732558815374,"nuP32","co",2,3.144675,92.0239,0.1862133,3.216589,94.85857,359.9774
638621732558915376,"nuP32","co",2,3.162595,92.06626,0.4902768,3.21325,94.86906,0.2704913
638621732559015372,"nuP32","co",2,3.177455,92.13057,0.8176129,3.22214,94.8308,0.5794479
638621732559115373,"nuP32","co",2,3.201354,92.18298,1.172602,3.22723,94.7858,0.9106638
638621732559225372,"nuP32","co",2,3.207786,92.24513,1.544637,3.240684,94.67051,1.267461
638621732559335370,"nuP32","co",2,3.210863,92.32285,1.917525,3.236959,94.56271,1.64014
638621732559435372,"nuP32","co",2,3.19064,92.40483,2.282611,3.230399,94.41154,2.009956
638621732559555368,"nuP32","co",2,3.164353,92.49366,2.625277,3.202003,94.30088,2.371787
638621732559665368,"nuP32","co",2,3.118167,92.6021,2.922886,3.169254,94.27257,2.713468
