Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638338361685278586,"nuP15","co",2,4.349748,181.9522,358.92,0,0,0
638338361685348666,"nuP15","co",2,4.349748,181.9522,358.92,4.403626,191.9013,359.3051
638338361685799338,"nuP15","co",2,4.296505,181.8198,359.0023,4.405081,192.7233,359.3372
638338361685929343,"nuP15","co",2,3.996564,181.6273,359.5192,4.34554,194.955,359.5046
638338361686049346,"nuP15","co",2,4.058004,181.6897,359.3772,3.994613,194.2217,359.9609
638338361686149338,"nuP15","co",2,3.868872,181.6409,359.5929,4.068505,194.8884,359.8492
638338361686269349,"nuP15","co",2,3.842617,181.6471,359.5926,3.859277,194.5316,0.0297067
638338361686379348,"nuP15","co",2,3.778394,181.6396,359.658,3.834532,194.2835,0.01792616
638338361686489343,"nuP15","co",2,3.729498,181.6284,359.7296,3.765488,193.9754,0.06558719
638338361686589343,"nuP15","co",2,3.680388,181.6499,359.807,3.710591,193.7773,0.1250186
638338361686689359,"nuP15","co",2,3.643475,181.6791,359.8941,3.654847,193.6288,0.1909284
638338361686799349,"nuP15","co",2,3.602488,181.7356,359.9692,3.609471,193.6281,0.2721609
638338361686899349,"nuP15","co",2,3.565481,181.7961,0.02397454,3.561182,193.6655,0.3415131
638338361686999358,"nuP15","co",2,3.511197,181.8595,0.04406106,3.518878,193.7151,0.3913834
638338361687109346,"nuP15","co",2,3.455676,181.9011,0.04494245,3.462013,193.9147,0.4096551
638338361687219341,"nuP15","co",2,3.415735,181.9403,-0.00277578,3.404488,194.2991,0.4147528
638338361687339367,"nuP15","co",2,3.421196,181.9908,359.9404,3.365794,194.9467,0.3810138
638338361687449356,"nuP15","co",2,3.447203,182.0494,359.8887,3.372726,195.6729,0.3452656
638338361687629348,"nuP15","co",2,3.53197,182.1415,359.8453,3.40013,196.3254,0.3148854
638338361687729354,"nuP15","co",2,3.55568,182.2206,359.8369,3.485392,196.8474,0.2955951
638338361687829356,"nuP15","co",2,3.584286,182.2903,359.8424,3.506636,197.3134,0.3019685
638338361687929353,"nuP15","co",2,3.594711,182.3508,359.8361,3.531144,197.7202,0.3213628
638338361688019351,"nuP15","co",2,3.612475,182.3898,359.8252,3.539178,198.1401,0.32748
638338361688129360,"nuP15","co",2,3.629652,182.4375,359.7956,3.55519,198.5215,0.3296507
638338361688229356,"nuP15","co",2,3.659894,182.4685,359.7494,3.57338,198.8866,0.3128448
638338361688329517,"nuP15","co",2,3.683781,182.4925,359.6923,3.607171,199.1916,0.2805476
638338361688449492,"nuP15","co",2,3.711246,182.5318,359.64,3.63681,199.4494,0.2355845
638338361688549489,"nuP15","co",2,3.740932,182.5576,359.583,3.669255,199.73,0.1962096
638338361688675198,"nuP15","co",2,3.768653,182.5853,359.5528,3.705047,199.955,0.1514968
638338361688779280,"nuP15","co",2,3.810944,182.6086,359.5182,3.73517,200.1619,0.1319694
638338361688889273,"nuP15","co",2,3.868934,182.6059,359.4929,3.78133,200.1969,0.1050368
638338361689009279,"nuP15","co",2,3.91031,182.6251,359.4807,3.840801,200.3082,0.09304105
638338361689109279,"nuP15","co",2,3.968072,182.6267,359.4631,3.88271,200.3412,0.08788273
638338361689219284,"nuP15","co",2,3.998786,182.6234,359.45,3.941244,200.3885,0.08109396
638338361689337898,"nuP15","co",2,4.05311,182.6369,359.4392,3.972969,200.4076,0.07380748
638338361689437906,"nuP15","co",2,4.107459,182.6503,359.436,4.02751,200.4022,0.07088348
638338361689557899,"nuP15","co",2,4.185285,182.6665,359.4349,4.080815,200.4117,0.07589591
638338361689673569,"nuP15","co",2,4.255984,182.6888,359.4337,4.15729,200.3315,0.08318704
638338361689773603,"nuP15","co",2,4.329625,182.7096,359.441,4.226907,200.2472,0.08885956
638338361689893589,"nuP15","co",2,4.394587,182.7325,359.4237,4.298331,200.1403,0.1022773
638338361689993591,"nuP15","co",2,4.435556,182.7392,359.4241,4.365039,200.0275,0.08998439
638338361690113588,"nuP15","co",2,4.476743,182.7406,359.4161,4.40545,199.9541,0.09338655
638338361690213589,"nuP15","co",2,4.501197,182.7316,359.4296,4.447375,199.8721,0.08842621
638338361690337166,"nuP15","co",2,4.527862,182.7238,359.4427,4.469991,199.7704,0.1015825
638338361690437155,"nuP15","co",2,4.536053,182.6985,359.4581,4.494789,199.6773,0.114896
638338361690557171,"nuP15","co",2,4.552987,182.6651,359.4828,4.501365,199.5675,0.1277583
638338361690663721,"nuP15","co",2,4.56167,182.6164,359.5147,4.51558,199.4006,0.1491478
638338361690773142,"nuP15","co",2,4.559399,182.5681,359.5332,4.520905,199.2151,0.176098
638338361690893129,"nuP15","co",2,4.560647,182.5042,359.5367,4.517514,199.024,0.1883176
638338361690993148,"nuP15","co",2,4.572642,182.4472,359.5436,4.519725,198.8232,0.18657
638338361691103145,"nuP15","co",2,4.568115,182.3891,359.5297,4.531943,198.6278,0.1894973
638338361691223138,"nuP15","co",2,4.580959,182.3156,359.5016,4.530852,198.4331,0.16993
638338361691343131,"nuP15","co",2,4.587746,182.2341,359.5033,4.548625,198.236,0.1393395
638338361691453139,"nuP15","co",2,4.589084,182.1327,359.5107,4.556236,198.0543,0.1380121
638338361691553129,"nuP15","co",2,4.589676,182.0471,359.5334,4.557667,197.8772,0.1424703
638338361691673145,"nuP15","co",2,4.578788,181.9568,359.5645,4.556155,197.7263,0.1621923
638338361691792666,"nuP15","co",2,4.552769,181.8649,359.603,4.542487,197.548,0.187755
638338361691902684,"nuP15","co",2,4.537801,181.7883,359.6246,4.512896,197.3878,0.2193209
638338361692012677,"nuP15","co",2,4.530508,181.7226,359.6603,4.496643,197.2027,0.2342191
638338361692132681,"nuP15","co",2,4.525286,181.6756,359.6617,4.486069,197.0203,0.2637851
638338361692232674,"nuP15","co",2,4.527066,181.6016,359.6827,4.482181,196.8298,0.2588347
638338361692354424,"nuP15","co",2,4.497622,181.5278,359.6994,4.482311,196.6655,0.2762263
638338361692464701,"nuP15","co",2,4.481348,181.4498,359.7146,4.452472,196.4904,0.2848708
638338361692594442,"nuP15","co",2,4.448994,181.3614,359.7392,4.435769,196.3103,0.2938214
638338361692704429,"nuP15","co",2,4.435703,181.3086,359.7573,4.401927,196.1465,0.3109636
638338361692805495,"nuP15","co",2,4.43563,181.2643,359.7778,4.387747,195.982,0.32289
638338361692915500,"nuP15","co",2,4.426734,181.2497,359.7962,4.386405,195.8056,0.338005
638338361693025504,"nuP15","co",2,4.43441,181.2535,359.8206,4.376877,195.6167,0.3484337
638338361693145486,"nuP15","co",2,4.44175,181.294,359.8527,4.382758,195.4585,0.367242
638338361693255497,"nuP15","co",2,4.433774,181.3553,359.8773,4.387184,195.3456,0.393885
638338361693385492,"nuP15","co",2,4.436248,181.4228,359.9064,4.377644,195.2271,0.4103112
638338361693495851,"nuP15","co",2,4.424252,181.4879,359.9404,4.377853,195.1195,0.4325461
638338361693605502,"nuP15","co",2,4.401736,181.5284,359.9668,4.363445,194.9952,0.4575017
638338361693725519,"nuP15","co",2,4.37232,181.5467,359.9885,4.339339,194.8917,0.4754409
638338361693835764,"nuP15","co",2,4.349383,181.5618,0.006942594,4.308739,194.8057,0.4895722
638338361693945748,"nuP15","co",2,4.34088,181.5685,0.02840455,4.284897,194.7206,0.5013744
638338361694055498,"nuP15","co",2,4.334065,181.5856,0.05460132,4.274742,194.6539,0.5188572
638338361694165499,"nuP15","co",2,4.344489,181.6097,0.1049562,4.265962,194.5694,0.5401708
638338361694265523,"nuP15","co",2,4.357524,181.6266,0.1739539,4.271584,194.4838,0.586944
638338361694385501,"nuP15","co",2,4.379992,181.6293,0.2745675,4.278052,194.3721,0.6516966
638338361694485513,"nuP15","co",2,4.412001,181.6148,0.3718906,4.290452,194.2586,0.7491364
638338361694605516,"nuP15","co",2,4.420291,181.5861,0.4876321,4.312709,194.1434,0.8449466
638338361694715508,"nuP15","co",2,4.421447,181.5428,0.5721216,4.309478,194.0398,0.9573199
638338361694825512,"nuP15","co",2,4.46187,181.5128,0.6685262,4.302369,193.9494,1.039138
638338361694935508,"nuP15","co",2,4.509674,181.4988,0.7468442,4.332739,193.8737,1.136985
638338361695045512,"nuP15","co",2,4.580922,181.5204,0.8011698,4.372495,193.8037,1.217353
638338361695155512,"nuP15","co",2,4.622145,181.5343,0.8484654,4.438466,193.7315,1.275039
638338361695265513,"nuP15","co",2,4.642984,181.5456,0.8573368,4.475549,193.6582,1.322792
638338361695385509,"nuP15","co",2,4.640665,181.5337,0.8568921,4.496181,193.6063,1.331337
638338361695495521,"nuP15","co",2,4.646114,181.5156,0.8420725,4.494188,193.582,1.330199
638338361695605521,"nuP15","co",2,4.655786,181.478,0.8298445,4.500665,193.5963,1.317383
638338361695725512,"nuP15","co",2,4.659538,181.4744,0.8230417,4.511255,193.5833,1.307299
638338361695825517,"nuP15","co",2,4.667086,181.4826,0.8332795,4.515085,193.6172,1.302405
638338361695935523,"nuP15","co",2,4.684631,181.5169,0.8558227,4.52095,193.6554,1.314443
638338361696055519,"nuP15","co",2,4.707761,181.5798,0.8656231,4.535199,193.7243,1.339831
638338361696155517,"nuP15","co",2,4.729631,181.6602,0.8853082,4.556684,193.7907,1.35201
638338361696265518,"nuP15","co",2,4.748966,181.7587,0.8983949,4.575451,193.8956,1.374599
638338361696385522,"nuP15","co",2,4.75144,181.8593,0.9134059,4.59265,193.9993,1.389638
638338361696485526,"nuP15","co",2,4.763739,181.9698,0.9253228,4.593571,194.071,1.403472
638338361696605526,"nuP15","co",2,4.797319,182.0914,0.9323164,4.605023,194.1214,1.414061
638338361696715528,"nuP15","co",2,4.826689,182.218,0.9547356,4.638015,194.18,1.421886
638338361696815523,"nuP15","co",2,4.886223,182.3911,0.9952886,4.665337,194.2382,1.444239
638338361696935531,"nuP15","co",2,4.938941,182.5766,1.050658,4.720925,194.314,1.48638
638338361697045539,"nuP15","co",2,4.970643,182.7965,1.116117,4.768337,194.4002,1.542251
638338361697155531,"nuP15","co",2,4.969099,183.0103,1.18847,4.795388,194.4454,1.60279
638338361697265541,"nuP15","co",2,4.951979,183.2272,1.244968,4.789385,194.473,1.666308
638338361697374838,"nuP15","co",2,4.921767,183.4584,1.297312,4.769847,194.4992,1.712495
638338361697484841,"nuP15","co",2,4.895302,183.6961,1.343889,4.737971,194.536,1.753234
638338361697594842,"nuP15","co",2,4.870633,183.9549,1.369624,4.710507,194.5781,1.788692
638338361697704839,"nuP15","co",2,4.846078,184.2599,1.369903,4.687855,194.5914,1.801859
638338361697821999,"nuP15","co",2,4.806415,184.6145,1.340457,4.668061,194.6252,1.788923
638338361697921993,"nuP15","co",2,4.72786,184.9882,1.294074,4.636494,194.6709,1.743873
638338361698041998,"nuP15","co",2,4.612575,185.4673,1.175519,4.566738,194.7814,1.680693
638338361698152002,"nuP15","co",2,4.458215,186.0461,1.012925,4.466997,194.944,1.541326
638338361698271996,"nuP15","co",2,4.276861,186.6646,0.832203,4.332315,195.1342,1.353154
638338361698374833,"nuP15","co",2,4.055355,187.3319,0.6114007,4.170548,195.3965,1.147061
638338361698484832,"nuP15","co",2,3.771401,188.0034,0.3522227,3.971961,195.6051,0.8959478
638338361698594831,"nuP15","co",2,3.44733,171.3539,359.5256,3.713387,195.6993,0.6004188
638338361698724949,"nuP15","co",2,3.10937,170.7488,359.2044,3.388751,164.2369,359.317
638338361698824957,"nuP15","co",2,2.744874,170.2192,358.8844,3.039274,164.1555,359.033
638338361698924953,"nuP15","co",2,2.382642,169.7722,358.6286,2.662125,163.8675,358.742
638338361699034951,"nuP15","co",2,2.018555,169.4431,358.4428,2.287769,163.3984,358.508
638338361699164943,"nuP15","co",2,1.656926,169.1607,358.3229,1.913489,162.9197,358.342
638338361699254942,"nuP15","co",2,1.320348,168.9627,358.312,1.542592,162.3318,358.2403
638338361699380871,"nuP15","co",2,1.006756,168.7654,358.3658,1.202126,161.7687,358.2466
638338361699480862,"nuP15","co",2,0.7304938,168.5358,358.4603,0.8871382,161.0842,358.3171
638338361699590865,"nuP15","co",2,0.4992977,168.2899,358.6029,0.6123461,160.3242,358.4274
638338361699710867,"nuP15","co",2,0.2922088,167.9878,358.745,0.3881031,159.6203,358.5843
638338361699820874,"nuP15","co",2,0.1538298,167.6106,358.8946,0.1882661,158.7767,358.7405
638338361699950871,"nuP15","co",2,0.05414484,167.1088,359,0.05958446,157.9656,358.8997
638338361700060874,"nuP15","co",2,359.9762,166.4622,359.0681,359.9678,157.1778,359.0126
638338361700170876,"nuP15","co",2,359.8998,165.7084,359.0927,359.8969,156.5052,359.0867
638338361700270880,"nuP15","co",2,359.8162,164.739,359.0872,359.8254,155.9325,359.1174
638338361700377049,"nuP15","co",2,359.7119,163.6665,359.0576,359.7461,155.3915,359.118
638338361700497041,"nuP15","co",2,359.5904,162.3448,358.9945,359.6455,154.8641,359.0952
638338361700597043,"nuP15","co",2,359.4479,160.9147,358.9526,359.5272,154.2859,359.0388
638338361700707045,"nuP15","co",2,359.3036,159.3002,358.9185,359.3911,153.732,359.0019
638338361700825295,"nuP15","co",2,359.1563,157.4691,358.922,359.2548,153.1254,358.9694
638338361700945294,"nuP15","co",2,359.0247,155.554,358.9571,359.119,152.5228,358.9693
638338361701045301,"nuP15","co",2,358.918,153.6447,358.9891,358.9995,151.9202,358.996
638338361701155297,"nuP15","co",2,358.8296,151.6041,359.0439,358.9025,151.2134,359.0174
638338361701265307,"nuP15","co",2,358.7386,149.6064,359.0995,358.8235,150.5235,359.0573
638338361701382010,"nuP15","co",2,358.6413,147.5172,359.1994,358.7393,149.7605,359.0975
638338361701491985,"nuP15","co",2,358.5603,145.4228,359.3374,358.6465,148.9315,359.1798
638338361701601994,"nuP15","co",2,358.4967,143.2504,359.5651,358.5662,148.1289,359.2986
638338361701718183,"nuP15","co",2,358.4559,141.0775,359.8225,358.4965,147.3419,359.5062
638338361701818187,"nuP15","co",2,358.4543,138.8994,0.157598,358.442,146.586,359.7445
638338361701938193,"nuP15","co",2,358.4568,136.7372,0.5293977,358.4149,145.8887,0.06440012
638338361702048200,"nuP15","co",2,358.4877,134.6035,0.9021062,358.3798,145.2368,0.424594
638338361702158192,"nuP15","co",2,358.5158,132.5837,1.297856,358.3646,144.4766,0.7934305
638338361702268200,"nuP15","co",2,358.5547,130.6817,1.66429,358.3387,143.5536,1.193047
638338361702378193,"nuP15","co",2,358.5739,128.8919,1.994622,358.3237,142.4919,1.569919
638338361702488192,"nuP15","co",2,358.6047,127.2817,2.307997,358.2917,141.3102,1.912513
638338361702608200,"nuP15","co",2,358.6284,125.7479,2.593212,358.2741,140.143,2.242369
638338361702728206,"nuP15","co",2,358.6553,124.4091,2.874194,358.2563,138.8215,2.545636
638338361702828199,"nuP15","co",2,358.7093,123.123,3.1783,358.2436,137.6226,2.84626
638338361702928198,"nuP15","co",2,358.8017,121.9173,3.497555,358.2578,136.4133,3.1759
638338361703038203,"nuP15","co",2,358.9369,120.784,3.840114,358.3121,135.2381,3.527292
638338361703148200,"nuP15","co",2,359.1108,119.8187,4.174853,358.408,134.1482,3.909355
638338361703258194,"nuP15","co",2,359.2823,118.878,4.494014,358.5476,133.1894,4.288317
638338361703368212,"nuP15","co",2,359.4478,118.1169,4.779366,358.6868,132.2558,4.651404
638338361703478201,"nuP15","co",2,359.5495,117.463,5.003697,358.826,131.4695,4.977557
638338361703588192,"nuP15","co",2,359.6077,116.8547,5.174993,358.9119,130.6717,5.229795
638338361703708196,"nuP15","co",2,359.6331,116.3432,5.291155,358.9584,129.9286,5.420374
638338361703824022,"nuP15","co",2,359.6377,115.8517,5.403705,358.9779,129.2782,5.547927
638338361703924036,"nuP15","co",2,359.6511,115.4648,5.471413,358.9776,128.6174,5.668497
638338361704049616,"nuP15","co",2,359.6816,115.1119,5.541435,358.9911,128.0874,5.742258
638338361704149618,"nuP15","co",2,359.7497,114.7727,5.613941,359.0217,127.6085,5.820383
638338361704259618,"nuP15","co",2,359.8312,114.4932,5.672296,359.0812,127.3329,5.908535
638338361704369624,"nuP15","co",2,359.9261,114.2874,5.707942,359.1596,127.0674,5.98213
638338361704479626,"nuP15","co",2,0.02365743,114.1361,5.718003,359.2537,126.8967,6.033185
638338361704589619,"nuP15","co",2,0.09916265,114.0021,5.729272,359.3566,126.7281,6.056038
638338361704719614,"nuP15","co",2,0.1644545,113.9461,5.73499,359.432,126.6498,6.079034
638338361704819618,"nuP15","co",2,0.2156981,113.8864,5.739323,359.4991,126.6182,6.093735
638338361704929626,"nuP15","co",2,0.2716607,113.8839,5.728281,359.5483,126.6406,6.106695
638338361705039627,"nuP15","co",2,0.3204031,113.8732,5.716653,359.6054,126.7019,6.103125
638338361705149633,"nuP15","co",2,0.3777154,113.9155,5.712085,359.6614,126.6365,6.095385
638338361705259633,"nuP15","co",2,0.4293418,113.9542,5.714757,359.7369,126.4174,6.090607
638338361705369636,"nuP15","co",2,0.4827718,114.0539,5.720172,359.8195,125.9351,6.085934
638338361705479628,"nuP15","co",2,0.5066118,114.1777,5.714498,359.9055,125.4722,6.082041
638338361705599639,"nuP15","co",2,0.5241099,114.3093,5.685649,359.9673,124.9192,6.059416
