"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"sdP7","co",2,"e","grab",200.1638,638264138350783618,638264138352785256,"Player 1 hits Network Gold CubeClone1","Gold"
"sdP7","co",2,"e","grab",200.1638,638264138350783618,638264138352785256,"Player 1 hits Network Gold CubeClone1","Gold"
"sdP7","co",2,"e","grab",238.9376,638264138389058723,638264138391448099,"Network Red CubeClone5 was picked up","Red"
"sdP7","co",2,"e","grab",474.7564,638264138408273962,638264138413021526,"Player 1 hits Network Gold CubeClone10","Gold"
"sdP7","co",2,"e","grab",474.7564,638264138408273962,638264138413021526,"Player 1 hits Network Gold CubeClone10","Gold"
"sdP7","co",2,"e","grab",196.2185,638264138559537654,638264138561499839,"Network Neutral CubeClone34 was picked up","White"
"sdP7","co",2,"e","grab",197.5673,638264138597112853,638264138599088526,"Network Neutral CubeClone39 was picked up","White"
"sdP7","co",2,"e","grab",348.3654,638264138621762814,638264138625246468,"Network Neutral CubeClone42 was picked up","White"
"sdP7","co",2,"e","grab",444.3255,638264138672735851,638264138677179106,"Network Red CubeClone50 was picked up","Red"
"sdP7","co",2,"e","grab",318.1528,638264138699400152,638264138702581680,"Network Red CubeClone51 was picked up","Red"
"sdP7","co",2,"e","grab",298.4484,638264138728365505,638264138731349989,"Network Red CubeClone55 was picked up","Red"
"sdP7","co",2,"e","grab",291.7158,638264138748743964,638264138751661122,"Network Red CubeClone58 was picked up","Red"
"sdP7","co",2,"e","grab",363.5257,638264138775472881,638264138779108138,"Network Red CubeClone61 was picked up","Red"
"sdP7","co",2,"e","grab",452.1329,638264138902730835,638264138907252164,"Player 1 hits Network Gold CubeClone80","Gold"
"sdP7","co",2,"e","grab",452.1329,638264138902730835,638264138907252164,"Player 1 hits Network Gold CubeClone80","Gold"
"sdP7","co",2,"e","grab",371.7729,638264138966160867,638264138969878596,"Player 1 hits Network Gold CubeClone88","Gold"
"sdP7","co",2,"e","grab",371.7729,638264138966160867,638264138969878596,"Player 1 hits Network Gold CubeClone88","Gold"
"sdP7","co",2,"e","grab",410.572,638264139024659492,638264139028765212,"Player 1 hits Network Gold CubeClone97","Gold"
"sdP7","co",2,"e","grab",410.572,638264139024659492,638264139028765212,"Player 1 hits Network Gold CubeClone97","Gold"
"sdP7","co",2,"e","grab",252.1187,638264139163973693,638264139166494880,"Network Neutral CubeClone117 was picked up","White"
"sdP7","co",2,"e","grab",252.3821,638264139198207472,638264139200731293,"Network Neutral CubeClone123 was picked up","White"
"sdP7","co",2,"e","grab",149.7979,638264139235601850,638264139237099829,"Network Neutral CubeClone129 was picked up","White"
"sdP7","co",2,"e","grab",705.7825,638264139265718396,638264139272776221,"Network Red CubeClone131 was picked up","Red"
"sdP7","co",2,"e","grab",374.5144,638264139383902173,638264139387647317,"Player 1 hits Network Gold CubeClone105","Gold"
"sdP7","co",2,"e","grab",374.5144,638264139383902173,638264139387647317,"Player 1 hits Network Gold CubeClone105","Gold"
"sdP7","co",2,"e","grab",340.2598,638264139419618064,638264139423020662,"Player 1 hits Network Gold CubeClone154","Gold"
"sdP7","co",2,"e","grab",340.2598,638264139419618064,638264139423020662,"Player 1 hits Network Gold CubeClone154","Gold"
