"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP36","comp",2,"c","grab",14.9994,638756514680074376,638756514680224370,"Network Red CubeClone4 was picked up","Red"
"nuP36","comp",2,"c","grab",75.0008,638756514700834689,638756514701584697,"Network Blue CubeClone8 was picked up","Blue"
"nuP36","comp",2,"c","grab",329.0044,638756514728135097,638756514731425141,"Network Red CubeClone10 was picked up","Red"
"nuP36","comp",2,"c","grab",161.0038,638756514746555353,638756514748165391,"Network Red CubeClone13 was picked up","Red"
"nuP36","comp",2,"c","grab",534.0091,638756514767155665,638756514772495756,"Network Gold Cube WholeClone10 was picked up","Gold"
"nuP36","comp",2,"c","grab",504.1747,638756514827180171,638756514832221918,"Network Gold Cube WholeClone22 was picked up","Gold"
"nuP36","comp",2,"c","grab",240.0052,638756514877584444,638756514879984496,"Network Blue CubeClone32 was picked up","Blue"
"nuP36","comp",2,"c","grab",199.0021,638756514897424551,638756514899414572,"Network Neutral CubeClone34 was picked up","White"
"nuP36","comp",2,"c","grab",169.9995,638756514920404678,638756514922104673,"Network Blue CubeClone36 was picked up","Blue"
"nuP36","comp",2,"c","grab",174.0034,638756514941294759,638756514943034793,"Network Red CubeClone41 was picked up","Red"
"nuP36","comp",2,"c","grab",100.0009,638756514958604859,638756514959604868,"Network Red CubeClone43 was picked up","Red"
"nuP36","comp",2,"c","grab",321.0027,638756514971384906,638756514974594933,"Network Blue CubeClone46 was picked up","Blue"
"nuP36","comp",2,"c","grab",99.0011,638756515001645055,638756515002635066,"Network Neutral CubeClone50 was picked up","White"
"nuP36","comp",2,"c","grab",145.0022,638756515029395177,638756515030845199,"Network Neutral CubeClone54 was picked up","White"
"nuP36","comp",2,"c","grab",105.0008,638756515057725325,638756515058775333,"Network Blue CubeClone56 was picked up","Blue"
"nuP36","comp",2,"c","grab",291.0021,638756515141945722,638756515144855743,"Network Gold Cube WholeClone70 was picked up","Gold"
"nuP36","comp",2,"c","grab",117.9995,638756515164795856,638756515165975851,"Network Gold Cube WholeClone74 was picked up","Gold"
"nuP36","comp",2,"c","grab",95.0004,638756515309791526,638756515310741530,"Network Neutral CubeClone92 was picked up","White"
"nuP36","comp",2,"c","grab",405.0029,638756515464202907,638756515468252936,"Network Neutral CubeClone113 was picked up","White"
"nuP36","comp",2,"c","grab",75.0004,638756515518253169,638756515519003173,"Network Neutral CubeClone121 was picked up","White"
"nuP36","comp",2,"c","grab",794.0037,638756515535473254,638756515543413291,"Network Red CubeClone124 was picked up","Red"
"nuP36","comp",2,"c","grab",251.0033,638756515599803546,638756515602313579,"Network Neutral CubeClone134 was picked up","White"
"nuP36","comp",2,"c","grab",475.4157,638756515737625659,638756515742379816,"Network Red CubeClone150 was picked up","Red"
"nuP36","comp",2,"c","grab",263.0018,638756515782183192,638756515784813210,"Network Red CubeClone156 was picked up","Red"
"nuP36","comp",2,"c","grab",175.0116,638756515849583468,638756515851333584,"Network Red CubeClone163 was picked up","Red"
"nuP36","comp",2,"c","grab",52,638756515886198320,638756515886718320,"Network Neutral CubeClone172 was picked up","White"
"nuP36","comp",2,"c","grab",214.0469,638756515942836234,638756515944976703,"Network Red CubeClone180 was picked up","Red"
"nuP36","comp",2,"c","grab",1196.1429,638756515981646869,638756515993608298,"Network Gold Cube WholeClone183 was picked up","Gold"
"nuP36","comp",2,"c","grab",199.0016,638756516022946003,638756516024936019,"Network Neutral CubeClone192 was picked up","White"
"nuP36","comp",2,"c","grab",227.002,638756516081716844,638756516083986864,"Network Red CubeClone200 was picked up","Red"
"nuP36","comp",2,"c","grab",100.0022,638756516160065517,638756516161065539,"Network Blue CubeClone210 was picked up","Blue"
"nuP36","comp",2,"c","grab",176.0011,638756516217521399,638756516219281410,"Network Blue CubeClone217 was picked up","Blue"
"nuP36","comp",2,"c","grab",156.9722,638756516261895128,638756516263464850,"Network Blue CubeClone222 was picked up","Blue"
"nuP36","comp",2,"c","grab",219.9759,638756516274786222,638756516276985981,"Network Blue CubeClone228 was picked up","Blue"
"nuP36","comp",2,"c","grab",253.9699,638756516291574536,638756516294114235,"Network Red CubeClone226 was picked up","Red"
"nuP36","comp",2,"c","grab",185.0021,638756516354554049,638756516356404070,"Network Red CubeClone238 was picked up","Red"
"nuP36","comp",2,"c","grab",323.0149,638756516379044058,638756516382274207,"Network Red CubeClone243 was picked up","Red"
"nuP36","comp",2,"c","grab",494.0022,638756516417424225,638756516422364247,"Network Red CubeClone247 was picked up","Red"
"nuP36","comp",2,"c","grab",213.0013,638756516460554438,638756516462684451,"Network Neutral CubeClone252 was picked up","White"
"nuP36","comp",2,"c","grab",294.9775,638756516513034767,638756516515984542,"Network Gold Cube WholeClone242 was picked up","Gold"
"nuP36","comp",2,"c","grab",181.001,638756516580822319,638756516582632329,"Network Red CubeClone266 was picked up","Red"
"nuP36","comp",2,"c","grab",40.9998,638756516637075013,638756516637485011,"Network Neutral CubeClone276 was picked up","White"
"nuP36","comp",2,"c","grab",497.8978,638756516720945733,638756516725924711,"Network Red CubeClone289 was picked up","Red"
"nuP36","comp",2,"c","grab",373.0355,638756516881655832,638756516885386187,"Network Gold Cube WholeClone313 was picked up","Gold"
"nuP36","comp",2,"c","grab",28.9987,638756516982474227,638756516982764214,"Network Neutral CubeClone326 was picked up","White"
"nuP36","comp",2,"c","grab",283.9003,638756517014955711,638756517017794714,"Network Neutral CubeClone330 was picked up","White"
"nuP36","comp",2,"c","grab",205.9755,638756517165668173,638756517167727928,"Network Blue CubeClone347 was picked up","Blue"
