"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"sdP14","comp",2,"e","grab",132.4786,638266728636570851,638266728637895637,"Network Red CubeClone4 was picked up","Red"
"sdP14","comp",2,"e","grab",136.6347,638266728668692698,638266728670059045,"Network Gold Cube WholeClone1 was picked up","Gold"
"sdP14","comp",2,"e","grab",215.9289,638266728691329625,638266728693488914,"Network Gold Cube WholeClone14 was picked up","Gold"
"sdP14","comp",2,"e","grab",186.0491,638266728712919593,638266728714780084,"Network Gold Cube WholeClone17 was picked up","Gold"
"sdP14","comp",2,"e","grab",1540.2545,638266728727371675,638266728742774220,"Network Gold Cube WholeClone20 was picked up","Gold"
"sdP14","comp",2,"e","grab",314.064,638266728752084380,638266728755225020,"Network Neutral CubeClone20 was picked up","White"
"sdP14","comp",2,"e","grab",196.4755,638266728787111075,638266728789075830,"Network Red CubeClone23 was picked up","Red"
"sdP14","comp",2,"e","grab",310.2377,638266728792200990,638266728795303367,"Network Neutral CubeClone27 was picked up","White"
"sdP14","comp",2,"e","grab",179.5199,638266728810896225,638266728812691424,"Network Gold Cube WholeClone29 was picked up","Gold"
"sdP14","comp",2,"e","grab",63.8335,638266728824754827,638266728825393162,"Network Neutral CubeClone30 was picked up","White"
"sdP14","comp",2,"e","grab",1370.7111,638266728824754827,638266728838461938,"Network Gold Cube WholeClone34 was picked up","Gold"
"sdP14","comp",2,"e","grab",1219.6853,638266728842895138,638266728855091991,"Network Red CubeClone31 was picked up","Red"
"sdP14","comp",2,"e","grab",105.4414,638266728879066138,638266728880120552,"Network Gold Cube WholeClone37 was picked up","Gold"
"sdP14","comp",2,"e","grab",1409.0824,638266728901238784,638266728915329608,"Network Gold Cube WholeClone43 was picked up","Gold"
"sdP14","comp",2,"e","grab",752.2363,638266728912915780,638266728920438143,"Network Red CubeClone40 was picked up","Red"
"sdP14","comp",2,"e","grab",448.8004,638266728958134941,638266728962622945,"Network Red CubeClone47 was picked up","Red"
"sdP14","comp",2,"e","grab",180.3265,638266729002730877,638266729004534142,"Network Neutral CubeClone54 was picked up","White"
"sdP14","comp",2,"e","grab",640.3659,638266729002730877,638266729009134536,"Network Gold Cube WholeClone52 was picked up","Gold"
"sdP14","comp",2,"e","grab",294.2133,638266729012438966,638266729015381099,"Network Neutral CubeClone57 was picked up","White"
"sdP14","comp",2,"e","grab",708.3964,638266729017086535,638266729024170499,"Network Neutral CubeClone58 was picked up","White"
"sdP14","comp",2,"e","grab",1987.6145,638266729013964884,638266729033841029,"Network Gold Cube WholeClone61 was picked up","Gold"
"sdP14","comp",2,"e","grab",370.8801,638266729044506913,638266729048215714,"Network Blue CubeClone59 was picked up","Blue"
"sdP14","comp",2,"e","grab",771.7078,638266729074495336,638266729082212414,"Network Blue CubeClone64 was picked up","Blue"
"sdP14","comp",2,"e","grab",192.3766,638266729160776672,638266729162700438,"Network Blue CubeClone75 was picked up","Blue"
"sdP14","comp",2,"e","grab",525.2999,638266729165460424,638266729170713423,"Network Blue CubeClone74 was picked up","Blue"
"sdP14","comp",2,"e","grab",136.2696,638266729173017254,638266729174379950,"Network Blue CubeClone77 was picked up","Blue"
"sdP14","comp",2,"e","grab",456.3208,638266729177087815,638266729181651023,"Network Red CubeClone78 was picked up","Red"
"sdP14","comp",2,"e","grab",359.7681,638266729182588514,638266729186186195,"Network Blue CubeClone81 was picked up","Blue"
"sdP14","comp",2,"e","grab",187.507,638266729210379746,638266729212254816,"Network Blue CubeClone85 was picked up","Blue"
"sdP14","comp",2,"e","grab",202.9984,638266729239892184,638266729241922168,"Network Red CubeClone88 was picked up","Red"
"sdP14","comp",2,"e","grab",66.8214,638266729274754546,638266729275422760,"Network Blue CubeClone91 was picked up","Blue"
"sdP14","comp",2,"e","grab",1995.6522,638266729264455469,638266729284411991,"Network Gold Cube WholeClone91 was picked up","Gold"
"sdP14","comp",2,"e","grab",343.9348,638266729297574864,638266729301014212,"Network Blue CubeClone95 was picked up","Blue"
"sdP14","comp",2,"e","grab",260.8966,638266729303621464,638266729306230430,"Network Blue CubeClone97 was picked up","Blue"
"sdP14","comp",2,"e","grab",1879.8009,638266729297574864,638266729316372873,"Network Gold Cube WholeClone99 was picked up","Gold"
"sdP14","comp",2,"e","grab",131.6483,638266729321833818,638266729323150301,"Network Blue CubeClone99 was picked up","Blue"
"sdP14","comp",2,"e","grab",791.0721,638266729319395278,638266729327305999,"Network Blue CubeClone100 was picked up","Blue"
"sdP14","comp",2,"e","grab",1756.6073,638266729319395278,638266729336961351,"Network Gold Cube WholeClone103 was picked up","Gold"
"sdP14","comp",2,"e","grab",53.8601,638266729348549144,638266729349087745,"Network Red CubeClone102 was picked up","Red"
"sdP14","comp",2,"e","grab",306.1809,638266729374494073,638266729377555882,"Network Neutral CubeClone107 was picked up","White"
"sdP14","comp",2,"e","grab",1998.7786,638266729375441539,638266729395429325,"Network Gold Cube WholeClone111 was picked up","Gold"
"sdP14","comp",2,"e","grab",190.4904,638266729407927973,638266729409832877,"Network Red CubeClone112 was picked up","Red"
"sdP14","comp",2,"e","grab",166.5575,638266729450841059,638266729452506634,"Network Blue CubeClone113 was picked up","Blue"
"sdP14","comp",2,"e","grab",294.8645,638266729458757525,638266729461706170,"Network Neutral CubeClone119 was picked up","White"
"sdP14","comp",2,"e","grab",196.7522,638266729487040453,638266729489007975,"Network Blue CubeClone118 was picked up","Blue"
"sdP14","comp",2,"e","grab",517.4946,638266729487040453,638266729492215399,"Network Gold Cube WholeClone114 was picked up","Gold"
"sdP14","comp",2,"e","grab",360.0547,638266729499036807,638266729502637354,"Network Neutral CubeClone125 was picked up","White"
"sdP14","comp",2,"e","grab",798.503,638266729535081475,638266729543066505,"Network Neutral CubeClone130 was picked up","White"
"sdP14","comp",2,"e","grab",332.6179,638266729559549109,638266729562875288,"Network Gold Cube WholeClone133 was picked up","Gold"
"sdP14","comp",2,"e","grab",325.4055,638266729570513515,638266729573767570,"Network Red CubeClone132 was picked up","Red"
"sdP14","comp",2,"e","grab",764.0289,638266729574555461,638266729582195750,"Network Neutral CubeClone135 was picked up","White"
"sdP14","comp",2,"e","grab",207.4481,638266729589880263,638266729591954744,"Network Neutral CubeClone138 was picked up","White"
"sdP14","comp",2,"e","grab",1091.2094,638266729619016218,638266729629928312,"Network Gold Cube WholeClone141 was picked up","Gold"
"sdP14","comp",2,"e","grab",277.3849,638266729650428766,638266729653202615,"Network Blue CubeClone143 was picked up","Blue"
"sdP14","comp",2,"e","grab",616.1931,638266729655100777,638266729661262708,"Network Red CubeClone145 was picked up","Red"
"sdP14","comp",2,"e","grab",1994.8439,638266729651525829,638266729671474268,"Network Gold Cube WholeClone147 was picked up","Gold"
"sdP14","comp",2,"e","grab",236.3677,638266729674561102,638266729676924779,"Network Blue CubeClone146 was picked up","Blue"
"sdP14","comp",2,"e","grab",133.1515,638266729686150256,638266729687481771,"Network Neutral CubeClone151 was picked up","White"
"sdP14","comp",2,"e","grab",132.1549,638266729797183294,638266729798504843,"Network Gold Cube WholeClone163 was picked up","Gold"
"sdP14","comp",2,"e","grab",509.5667,638266729922478512,638266729927574179,"Network Gold Cube WholeClone182 was picked up","Gold"
"sdP14","comp",2,"e","grab",301.5159,638266729943388380,638266729946403539,"Network Blue CubeClone182 was picked up","Blue"
