"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"sdP2","comp",2,"e","grab",63.6855,638258050894876114,638258050895512969,"Network Red CubeClone4 was picked up","Red"
"sdP2","comp",2,"e","grab",70.3949,638258050916501174,638258050917205123,"Network Neutral CubeClone10 was picked up","White"
"sdP2","comp",2,"e","grab",433.3185,638258050946487478,638258050950820663,"Network Gold Cube WholeClone8 was picked up","Gold"
"sdP2","comp",2,"e","grab",323.434,638258050987558407,638258050990792747,"Network Neutral CubeClone20 was picked up","White"
"sdP2","comp",2,"e","grab",340.4542,638258051039064880,638258051042469422,"Network Neutral CubeClone28 was picked up","White"
"sdP2","comp",2,"e","grab",279.484,638258051077750294,638258051080545134,"Network Red CubeClone29 was picked up","Red"
"sdP2","comp",2,"e","grab",522.6475,638258051120954173,638258051126180648,"Network Red CubeClone39 was picked up","Red"
"sdP2","comp",2,"e","grab",235.676,638258051159539318,638258051161896078,"Network Red CubeClone43 was picked up","Red"
"sdP2","comp",2,"e","grab",529.808,638258051263385024,638258051268683104,"Network Red CubeClone56 was picked up","Red"
"sdP2","comp",2,"e","grab",92.309,638258051301860743,638258051302783833,"Network Blue CubeClone61 was picked up","Blue"
"sdP2","comp",2,"e","grab",118.4188,638258051346668834,638258051347853022,"Network Gold Cube WholeClone51 was picked up","Gold"
"sdP2","comp",2,"e","grab",246.9436,638258051377234977,638258051379704413,"Network Gold Cube WholeClone74 was picked up","Gold"
"sdP2","comp",2,"e","grab",25.0528,638258051442776161,638258051443026689,"Network Blue CubeClone81 was picked up","Blue"
"sdP2","comp",2,"e","grab",251.4257,638258051491395998,638258051493910255,"Network Neutral CubeClone89 was picked up","White"
"sdP2","comp",2,"e","grab",51.4871,638258051579168852,638258051579683723,"Network Gold Cube WholeClone89 was picked up","Gold"
"sdP2","comp",2,"e","grab",326.6396,638258051611748606,638258051615015002,"Network Gold Cube WholeClone106 was picked up","Gold"
"sdP2","comp",2,"e","grab",420.8221,638258051673267633,638258051677475854,"Network Blue CubeClone114 was picked up","Blue"
"sdP2","comp",2,"e","grab",183.4775,638258051746403436,638258051748238211,"Network Blue CubeClone122 was picked up","Blue"
"sdP2","comp",2,"e","grab",145.6677,638258051769553085,638258051771009762,"Network Gold Cube WholeClone118 was picked up","Gold"
"sdP2","comp",2,"e","grab",52.9715,638258051823112198,638258051823641913,"Network Gold Cube WholeClone136 was picked up","Gold"
"sdP2","comp",2,"e","grab",119.8479,638258051853285248,638258051854483727,"Network Neutral CubeClone140 was picked up","White"
"sdP2","comp",2,"e","grab",199.7587,638258051930818169,638258051932815756,"Network Red CubeClone151 was picked up","Red"
"sdP2","comp",2,"e","grab",424.6642,638258051954832406,638258051959079048,"Network Gold Cube WholeClone140 was picked up","Gold"
"sdP2","comp",2,"e","grab",120.3962,638258051980404653,638258051981608615,"Network Red CubeClone157 was picked up","Red"
"sdP2","comp",2,"e","grab",77.1425,638258052069782270,638258052070553695,"Network Blue CubeClone165 was picked up","Blue"
"sdP2","comp",2,"e","grab",724.3857,638258052099255389,638258052106499246,"Network Blue CubeClone173 was picked up","Blue"
"sdP2","comp",2,"e","grab",94.952,638258052127142372,638258052128091892,"Network Red CubeClone178 was picked up","Red"
"sdP2","comp",2,"e","grab",82.0009,638258052180474830,638258052181294839,"Network Neutral CubeClone184 was picked up","White"
"sdP2","comp",2,"e","grab",226.2638,638258052250138662,638258052252401300,"Network Blue CubeClone193 was picked up","Blue"
"sdP2","comp",2,"e","grab",64.1512,638258052285358183,638258052285999695,"Network Gold Cube WholeClone194 was picked up","Gold"
"sdP2","comp",2,"e","grab",116.1897,638258052327534915,638258052328696812,"Network Neutral CubeClone205 was picked up","White"
"sdP2","comp",2,"e","grab",135.21,638258052330581917,638258052331934017,"Network Red CubeClone206 was picked up","Red"
"sdP2","comp",2,"e","grab",166.3852,638258052362194696,638258052363858548,"Network Red CubeClone210 was picked up","Red"
"sdP2","comp",2,"e","grab",119.2103,638258052391432300,638258052392624403,"Network Red CubeClone213 was picked up","Red"
"sdP2","comp",2,"e","grab",327.9392,638258052430173504,638258052433452896,"Network Blue CubeClone215 was picked up","Blue"
"sdP2","comp",2,"e","grab",301.5273,638258052520830715,638258052523845988,"Network Neutral CubeClone233 was picked up","White"
"sdP2","comp",2,"e","grab",9.973,638258052577910288,638258052578010018,"Network Blue CubeClone241 was picked up","Blue"
"sdP2","comp",2,"e","grab",93.8721,638258052607867027,638258052608805748,"Network Red CubeClone242 was picked up","Red"
"sdP2","comp",2,"e","grab",24.8089,638258052627065359,638258052627313448,"Network Blue CubeClone245 was picked up","Blue"
"sdP2","comp",2,"e","grab",9.6145,638258052722600916,638258052722697061,"Network Gold Cube WholeClone261 was picked up","Gold"
"sdP2","comp",2,"e","grab",41.504,638258052763906094,638258052764321134,"Network Red CubeClone266 was picked up","Red"
"sdP2","comp",2,"e","grab",352.4233,638258052789146815,638258052792671048,"Network Blue CubeClone268 was picked up","Blue"
"sdP2","comp",2,"e","grab",507.8586,638258052816333378,638258052821411964,"Network Gold Cube WholeClone275 was picked up","Gold"
"sdP2","comp",2,"e","grab",180.3748,638258052905632176,638258052907435924,"Network Blue CubeClone284 was picked up","Blue"
"sdP2","comp",2,"e","grab",203.992,638258052969534477,638258052971574397,"Network Blue CubeClone295 was picked up","Blue"
"sdP2","comp",2,"e","grab",23.995,638258053021581012,638258053021820962,"Network Gold Cube WholeClone278 was picked up","Gold"
"sdP2","comp",2,"e","grab",78.0758,638258053046306980,638258053047087738,"Network Gold Cube WholeClone306 was picked up","Gold"
"sdP2","comp",2,"e","grab",67.6797,638258053091435828,638258053092112625,"Network Neutral CubeClone311 was picked up","White"
"sdP2","comp",2,"e","grab",318.0437,638258053118192813,638258053121373250,"Network Neutral CubeClone315 was picked up","White"
"sdP2","comp",2,"e","grab",174.7313,638258053146748103,638258053148495416,"Network Neutral CubeClone320 was picked up","White"
"sdP2","comp",2,"e","grab",236.5012,638258053172994250,638258053175359262,"Network Blue CubeClone319 was picked up","Blue"
"sdP2","comp",2,"e","grab",134.2363,638258053201280938,638258053202623301,"Network Blue CubeClone323 was picked up","Blue"
"sdP2","comp",2,"e","grab",184.9314,638258053243668694,638258053245518008,"Network Blue CubeClone333 was picked up","Blue"
"sdP2","comp",2,"e","grab",399.9059,638258053394719552,638258053398718611,"Network Red CubeClone353 was picked up","Red"
"sdP2","comp",2,"e","grab",93.3621,638258053461004584,638258053461938205,"Network Neutral CubeClone362 was picked up","White"
"sdP2","comp",2,"e","grab",316.5486,638258053490108500,638258053493273986,"Network Red CubeClone363 was picked up","Red"
"sdP2","comp",2,"e","grab",80.4695,638258053524316506,638258053525121201,"Network Blue CubeClone367 was picked up","Blue"
"sdP2","comp",2,"e","grab",74.5474,638258053596069949,638258053596815423,"Network Neutral CubeClone381 was picked up","White"
"sdP2","comp",2,"e","grab",146.0125,638258053632002120,638258053633462245,"Network Blue CubeClone385 was picked up","Blue"
"sdP2","comp",2,"e","grab",11.5716,638258053652156309,638258053652272025,"Network Gold Cube WholeClone347 was picked up","Gold"
"sdP2","comp",2,"e","grab",330.9741,638258053677967481,638258053681277222,"Network Blue CubeClone389 was picked up","Blue"
"sdP2","comp",2,"e","grab",675.1475,638258053741320831,638258053748072306,"Network Gold Cube WholeClone403 was picked up","Gold"
"sdP2","comp",2,"e","grab",93.5816,638258053773802401,638258053774738217,"Network Gold Cube WholeClone406 was picked up","Gold"
"sdP2","comp",2,"e","grab",139.0197,638258053795627226,638258053797017423,"Network Neutral CubeClone408 was picked up","White"
"sdP2","comp",2,"e","place",861.3079,638258050879128681,638258050887741760,"Network Blue CubeClone2 was dropped in DropzonePlaceHolderClone4","Blue"
"sdP2","comp",2,"e","place",723.9625,638258050902378468,638258050909618093,"Network Red CubeClone4 was dropped in DropzonePlaceHolderClone1","Red"
"sdP2","comp",2,"e","place",845.1608,638258050932648235,638258050941099843,"Network Neutral CubeClone10 was dropped in DropzonePlaceHolderClone3","White"
"sdP2","comp",2,"e","place",1136.3372,638258051022187620,638258051033550992,"Network Gold Cube WholeClone19 was dropped in DropzonePlaceHolderClone2","Gold"
"sdP2","comp",2,"e","place",868.833,638258051050962024,638258051059650354,"Network Neutral CubeClone28 was dropped in DropzonePlaceHolderClone2","White"
"sdP2","comp",2,"e","place",722.2087,638258051089743498,638258051096965585,"Network Red CubeClone29 was dropped in DropzonePlaceHolderClone5","Red"
"sdP2","comp",2,"e","place",1294.7433,638258051244017037,638258051256964470,"Network Red CubeClone54 was dropped in DropzonePlaceHolderClone4","Red"
"sdP2","comp",2,"e","place",715.715,638258051319379096,638258051326536246,"Network Blue CubeClone61 was dropped in DropzonePlaceHolderClone3","Blue"
"sdP2","comp",2,"e","place",608.0562,638258051355624929,638258051361705491,"Network Gold Cube WholeClone51 was dropped in DropzonePlaceHolderClone1","Gold"
