"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP34","comp",2,"c","grab",575.9985,638672798222976023,638672798228736008,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP34","comp",2,"c","grab",217.0014,638672798243585704,638672798245755718,"Network Red CubeClone1 was picked up","Red"
"nuP34","comp",2,"c","grab",244.0007,638672798266739220,638672798269179227,"Network Neutral CubeClone6 was picked up","White"
"nuP34","comp",2,"c","grab",159.0021,638672798291959175,638672798293549196,"Network Gold Cube WholeClone11 was picked up","Gold"
"nuP34","comp",2,"c","grab",279.0008,638672798308949145,638672798311739153,"Network Gold Cube WholeClone15 was picked up","Gold"
"nuP34","comp",2,"c","grab",349.999,638672798327649128,638672798331149118,"Network Red CubeClone15 was picked up","Red"
"nuP34","comp",2,"c","grab",83.002,638672798361889043,638672798362719063,"Network Blue CubeClone17 was picked up","Blue"
"nuP34","comp",2,"c","grab",341.0001,638672798378839018,638672798382249019,"Network Neutral CubeClone22 was picked up","White"
"nuP34","comp",2,"c","grab",326.0006,638672798410601044,638672798413861050,"Network Neutral CubeClone27 was picked up","White"
"nuP34","comp",2,"c","grab",128.9982,638672798426261044,638672798427551026,"Network Blue CubeClone26 was picked up","Blue"
"nuP34","comp",2,"c","grab",140.0001,638672798444281001,638672798445681002,"Network Neutral CubeClone32 was picked up","White"
"nuP34","comp",2,"c","grab",69.0391,638672798465140955,638672798465831346,"Network Blue CubeClone35 was picked up","Blue"
"nuP34","comp",2,"c","grab",268.9993,638672798481078445,638672798483768438,"Network Red CubeClone34 was picked up","Red"
"nuP34","comp",2,"c","grab",245.9992,638672798505661759,638672798508121751,"Network Neutral CubeClone41 was picked up","White"
"nuP34","comp",2,"c","grab",1072.9989,638672798505511752,638672798516241741,"Network Blue CubeClone40 was picked up","Blue"
"nuP34","comp",2,"c","grab",470.0229,638672798528501723,638672798533201952,"Network Gold Cube WholeClone39 was picked up","Gold"
"nuP34","comp",2,"c","grab",284.0012,638672798538941684,638672798541781696,"Network Neutral CubeClone44 was picked up","White"
"nuP34","comp",2,"c","grab",215.9728,638672798547971950,638672798550131678,"Network Blue CubeClone46 was picked up","Blue"
"nuP34","comp",2,"c","grab",82.0001,638672798565861656,638672798566681657,"Network Neutral CubeClone48 was picked up","White"
"nuP34","comp",2,"c","grab",222.9994,638672798568921640,638672798571151634,"Network Blue CubeClone47 was picked up","Blue"
"nuP34","comp",2,"c","grab",285.0001,638672798572541619,638672798575391620,"Network Blue CubeClone45 was picked up","Blue"
"nuP34","comp",2,"c","grab",447.9997,638672798575941622,638672798580421619,"Network Red CubeClone49 was picked up","Red"
"nuP34","comp",2,"c","grab",245.0002,638672798597081585,638672798599531587,"Network Red CubeClone50 was picked up","Red"
"nuP34","comp",2,"c","grab",125.7956,638672798617164649,638672798618422605,"Network Red CubeClone55 was picked up","Red"
"nuP34","comp",2,"c","grab",215.0844,638672798675768167,638672798677919011,"Network Gold Cube WholeClone66 was picked up","Gold"
"nuP34","comp",2,"c","grab",73.0464,638672798695137726,638672798695868190,"Network Neutral CubeClone66 was picked up","White"
"nuP34","comp",2,"c","grab",189.7868,638672798718517683,638672798720415551,"Network Blue CubeClone69 was picked up","Blue"
"nuP34","comp",2,"c","grab",489.248,638672798723432172,638672798728324652,"Network Neutral CubeClone72 was picked up","White"
"nuP34","comp",2,"c","grab",128.0122,638672798735472436,638672798736752558,"Network Blue CubeClone68 was picked up","Blue"
"nuP34","comp",2,"c","grab",1906.3137,638672798730857505,638672798749920642,"Network Gold Cube WholeClone76 was picked up","Gold"
"nuP34","comp",2,"c","grab",238.0007,638672798769190606,638672798771570613,"Network Gold Cube WholeClone79 was picked up","Gold"
"nuP34","comp",2,"c","grab",200.0028,638672798789910542,638672798791910570,"Network Red CubeClone76 was picked up","Red"
"nuP34","comp",2,"c","grab",120.0011,638672798830150475,638672798831350486,"Network Neutral CubeClone86 was picked up","White"
"nuP34","comp",2,"c","grab",482.0001,638672798861850413,638672798866670414,"Network Blue CubeClone91 was picked up","Blue"
"nuP34","comp",2,"c","grab",230,638672798917058621,638672798919358621,"Network Neutral CubeClone97 was picked up","White"
"nuP34","comp",2,"c","grab",292.9996,638672798990900905,638672798993830901,"Network Red CubeClone108 was picked up","Red"
"nuP34","comp",2,"c","grab",433.6447,638672799032455172,638672799036791619,"Network Neutral CubeClone114 was picked up","White"
"nuP34","comp",2,"c","grab",977.8379,638672799032455172,638672799042233551,"Network Gold Cube WholeClone111 was picked up","Gold"
"nuP34","comp",2,"c","grab",113.0265,638672799059431112,638672799060561377,"Network Red CubeClone116 was picked up","Red"
"nuP34","comp",2,"c","grab",250.0323,638672799077611083,638672799080111406,"Network Blue CubeClone120 was picked up","Blue"
"nuP34","comp",2,"c","grab",607.0288,638672799092201298,638672799098271586,"Network Gold Cube WholeClone120 was picked up","Gold"
"nuP34","comp",2,"c","grab",295.0565,638672799101930506,638672799104881071,"Network Neutral CubeClone123 was picked up","White"
"nuP34","comp",2,"c","grab",246.7534,638672799127932989,638672799130400523,"Network Neutral CubeClone126 was picked up","White"
"nuP34","comp",2,"c","grab",368.0325,638672799145760552,638672799149440877,"Network Red CubeClone129 was picked up","Red"
"nuP34","comp",2,"c","grab",88.0007,638672799168210170,638672799169090177,"Network Gold Cube WholeClone133 was picked up","Gold"
"nuP34","comp",2,"c","grab",205.9741,638672799186850971,638672799188910712,"Network Gold Cube WholeClone137 was picked up","Gold"
"nuP34","comp",2,"c","grab",64.301,638672799203919751,638672799204562761,"Network Neutral CubeClone137 was picked up","White"
"nuP34","comp",2,"c","grab",248.5583,638672799223794470,638672799226280053,"Network Neutral CubeClone140 was picked up","White"
"nuP34","comp",2,"c","grab",63.9711,638672799250396213,638672799251035924,"Network Neutral CubeClone143 was picked up","White"
"nuP34","comp",2,"c","grab",363.2282,638672799267725897,638672799271358179,"Network Blue CubeClone146 was picked up","Blue"
"nuP34","comp",2,"c","grab",355.6063,638672799290628463,638672799294184526,"Network Red CubeClone148 was picked up","Red"
"nuP34","comp",2,"c","grab",111.0094,638672799331489984,638672799332600078,"Network Neutral CubeClone156 was picked up","White"
"nuP34","comp",2,"c","grab",110.9711,638672799339886716,638672799340996427,"Network Neutral CubeClone155 was picked up","White"
"nuP34","comp",2,"c","grab",229.5788,638672799353646382,638672799355942170,"Network Neutral CubeClone159 was picked up","White"
"nuP34","comp",2,"c","grab",219.6088,638672799362056302,638672799364252390,"Network Blue CubeClone158 was picked up","Blue"
"nuP34","comp",2,"c","grab",304.0009,638672799399750791,638672799402790800,"Network Red CubeClone161 was picked up","Red"
"nuP34","comp",2,"c","grab",229.9746,638672799439501118,638672799441800864,"Network Gold Cube WholeClone145 was picked up","Gold"
"nuP34","comp",2,"c","grab",257.0582,638672799459020826,638672799461591408,"Network Blue CubeClone170 was picked up","Blue"
"nuP34","comp",2,"c","grab",77.0017,638672799479854117,638672799480624134,"Network Red CubeClone175 was picked up","Red"
"nuP34","comp",2,"c","grab",124.04,638672799504998407,638672799506238807,"Network Blue CubeClone178 was picked up","Blue"
"nuP34","comp",2,"c","grab",179.0104,638672799540881145,638672799542671249,"Network Blue CubeClone181 was picked up","Blue"
"nuP34","comp",2,"c","grab",191.9999,638672799590284167,638672799592204166,"Network Red CubeClone187 was picked up","Red"
"nuP34","comp",2,"c","grab",64.9998,638672799617625543,638672799618275541,"Network Blue CubeClone193 was picked up","Blue"
"nuP34","comp",2,"c","grab",219.0246,638672799646525493,638672799648715739,"Network Blue CubeClone196 was picked up","Blue"
"nuP34","comp",2,"c","grab",232.9992,638672799664915462,638672799667245454,"Network Red CubeClone199 was picked up","Red"
"nuP34","comp",2,"c","grab",108.9998,638672799679895413,638672799680985411,"Network Gold Cube WholeClone201 was picked up","Gold"
"nuP34","comp",2,"c","grab",238.9994,638672799698365382,638672799700755376,"Network Gold Cube WholeClone208 was picked up","Gold"
"nuP34","comp",2,"c","grab",268.0011,638672799718905327,638672799721585338,"Network Gold Cube WholeClone211 was picked up","Gold"
"nuP34","comp",2,"c","grab",189.5639,638672799847789979,638672799849685618,"Network Neutral CubeClone227 was picked up","White"
"nuP34","comp",2,"c","grab",276.0015,638672799867877290,638672799870637305,"Network Neutral CubeClone231 was picked up","White"
"nuP34","comp",2,"c","grab",133.0007,638672799944327216,638672799945657223,"Network Blue CubeClone238 was picked up","Blue"
"nuP34","comp",2,"c","place",699.3571,638672798248185699,638672798255179270,"Network Red CubeClone1 was dropped in DropzonePlaceHolderClone1","Red"
"nuP34","comp",2,"c","place",1247.0305,638672798274799204,638672798287269509,"Network Neutral CubeClone6 was dropped in DropzonePlaceHolderClone3","White"
"nuP34","comp",2,"c","place",607.0001,638672798297459164,638672798303529165,"Network Gold Cube WholeClone11 was dropped in DropzonePlaceHolderClone2","Gold"
"nuP34","comp",2,"c","place",817.9974,638672798315559149,638672798323739123,"Network Gold Cube WholeClone15 was dropped in DropzonePlaceHolderClone1","Gold"
"nuP34","comp",2,"c","place",709.0013,638672798344069073,638672798351159086,"Network Red CubeClone15 was dropped in DropzonePlaceHolderClone5","Red"
"nuP34","comp",2,"c","place",822.0006,638672798366419031,638672798374639037,"Network Blue CubeClone17 was dropped in DropzonePlaceHolderClone4","Blue"
"nuP34","comp",2,"c","place",982.3713,638672798385034751,638672798394858464,"Network Neutral CubeClone22 was dropped in DropzonePlaceHolderClone2","White"
"nuP34","comp",2,"c","place",390.0007,638672798418821037,638672798422721044,"Network Neutral CubeClone27 was dropped in DropzonePlaceHolderClone1","White"
"nuP34","comp",2,"c","place",849.9978,638672798429971029,638672798438471007,"Network Blue CubeClone26 was dropped in DropzonePlaceHolderClone3","Blue"
"nuP34","comp",2,"c","place",320.7512,638672798473520938,638672798476728450,"Network Blue CubeClone35 was dropped in DropzonePlaceHolderClone2","Blue"
"nuP34","comp",2,"c","place",345.4148,638672798491987901,638672798495442049,"Network Red CubeClone34 was dropped in DropzonePlaceHolderClone4","Red"
"nuP34","comp",2,"c","place",838.9887,638672798518312092,638672798526701979,"Network Blue CubeClone40 was dropped in DropzonePlaceHolderClone1","Blue"
"nuP34","comp",2,"c","place",876.9993,638672798582981600,638672798591751593,"Network Red CubeClone49 was dropped in DropzonePlaceHolderClone2","Red"
"nuP34","comp",2,"c","place",660.6434,638672798602391575,638672798608998009,"Network Red CubeClone50 was dropped in DropzonePlaceHolderClone3","Red"
"nuP34","comp",2,"c","place",837.001,638672798621214480,638672798629584490,"Network Red CubeClone55 was dropped in DropzonePlaceHolderClone1","Red"
"nuP34","comp",2,"c","place",556.9982,638672798659157960,638672798664727942,"Network Gold Cube WholeClone61 was dropped in DropzonePlaceHolderClone2","Gold"
"nuP34","comp",2,"c","place",701.519,638672798680677232,638672798687692422,"Network Gold Cube WholeClone66 was dropped in DropzonePlaceHolderClone3","Gold"
"nuP34","comp",2,"c","place",727.957,638672798699538761,638672798706818331,"Network Neutral CubeClone66 was dropped in DropzonePlaceHolderClone3","White"
"nuP34","comp",2,"c","place",752.999,638672798753270635,638672798760800625,"Network Gold Cube WholeClone76 was dropped in DropzonePlaceHolderClone4","Gold"
"nuP34","comp",2,"c","place",739.9989,638672798775300601,638672798782700590,"Network Gold Cube WholeClone79 was dropped in DropzonePlaceHolderClone5","Gold"
"nuP34","comp",2,"c","place",624.9753,638672798836860712,638672798843110465,"Network Neutral CubeClone86 was dropped in DropzonePlaceHolderClone4","White"
"nuP34","comp",2,"c","place",876.0005,638672798876690380,638672798885450385,"Network Blue CubeClone91 was dropped in DropzonePlaceHolderClone4","Blue"
"nuP34","comp",2,"c","place",609.0015,638672798923787879,638672798929877894,"Network Neutral CubeClone97 was dropped in DropzonePlaceHolderClone5","White"
"nuP34","comp",2,"c","place",713.1291,638672798941301110,638672798948432401,"Network Blue CubeClone98 was dropped in DropzonePlaceHolderClone5","Blue"
"nuP34","comp",2,"c","place",732.9992,638672798998010890,638672799005340882,"Network Red CubeClone108 was dropped in DropzonePlaceHolderClone5","Red"
"nuP34","comp",2,"c","place",524.7348,638672799048575272,638672799053822620,"Network Gold Cube WholeClone111 was dropped in DropzonePlaceHolderClone3","Gold"
"nuP34","comp",2,"c","place",773.9989,638672799064991097,638672799072731086,"Network Red CubeClone116 was dropped in DropzonePlaceHolderClone2","Red"
"nuP34","comp",2,"c","place",718.9846,638672799081991447,638672799089181293,"Network Blue CubeClone120 was dropped in DropzonePlaceHolderClone1","Blue"
"nuP34","comp",2,"c","place",735.0655,638672799134209914,638672799141560569,"Network Neutral CubeClone126 was dropped in DropzonePlaceHolderClone4","White"
"nuP34","comp",2,"c","place",462.3311,638672799154168225,638672799158791536,"Network Red CubeClone129 was dropped in DropzonePlaceHolderClone1","Red"
