"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP37","comp",2,"c","grab",121.0369,638761848819790122,638761848821000491,"Network Red CubeClone1 was picked up","Red"
"nuP37","comp",2,"c","grab",531.5556,638761848846409730,638761848851725286,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP37","comp",2,"c","grab",136.1273,638761848870112156,638761848871473429,"Network Gold Cube WholeClone10 was picked up","Gold"
"nuP37","comp",2,"c","grab",420.9073,638761848922493408,638761848926702481,"Network Blue CubeClone14 was picked up","Blue"
"nuP37","comp",2,"c","grab",98.9756,638761848971440014,638761848972429770,"Network Neutral CubeClone22 was picked up","White"
"nuP37","comp",2,"c","grab",119.0037,638761849016582360,638761849017772397,"Network Neutral CubeClone29 was picked up","White"
"nuP37","comp",2,"c","grab",130.004,638761849033663236,638761849034963276,"Network Blue CubeClone28 was picked up","Blue"
"nuP37","comp",2,"c","grab",236.126,638761849049746791,638761849052108051,"Network Blue CubeClone33 was picked up","Blue"
"nuP37","comp",2,"c","grab",763.0183,638761849064471463,638761849072101646,"Network Blue CubeClone34 was picked up","Blue"
"nuP37","comp",2,"c","grab",173.0067,638761849260380967,638761849262111034,"Network Red CubeClone61 was picked up","Red"
"nuP37","comp",2,"c","grab",187.0061,638761849282541577,638761849284411638,"Network Red CubeClone63 was picked up","Red"
"nuP37","comp",2,"c","grab",43.0028,638761849327773848,638761849328203876,"Network Red CubeClone71 was picked up","Red"
"nuP37","comp",2,"c","grab",189.9788,638761849354524042,638761849356423830,"Network Red CubeClone74 was picked up","Red"
"nuP37","comp",2,"c","grab",134.6221,638761849377062053,638761849378408274,"Network Red CubeClone78 was picked up","Red"
"nuP37","comp",2,"c","grab",1084.2634,638761849435875770,638761849446718404,"Network Gold Cube WholeClone65 was picked up","Gold"
"nuP37","comp",2,"c","grab",651.0185,638761849462474215,638761849468984400,"Network Gold Cube WholeClone93 was picked up","Gold"
"nuP37","comp",2,"c","grab",156.4961,638761849513381869,638761849514946830,"Network Gold Cube WholeClone100 was picked up","Gold"
"nuP37","comp",2,"c","grab",744.1084,638761849555007578,638761849562448662,"Network Gold Cube WholeClone CB 3_2 was picked up","Gold"
"nuP37","comp",2,"c","grab",320.9982,638761849617500278,638761849620710260,"Network Neutral CubeClone114 was picked up","White"
