"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP38","comp",2,"c","grab",347.0001,638762594836774329,638762594840244330,"Network Neutral CubeClone5 was picked up","White"
"nuP38","comp",2,"c","grab",130.0012,638762594854934392,638762594856234404,"Network Neutral CubeClone7 was picked up","White"
"nuP38","comp",2,"c","grab",464.8555,638762594868909737,638762594873558292,"Network Blue CubeClone9 was picked up","Blue"
"nuP38","comp",2,"c","grab",1288.8991,638762594893759719,638762594906648710,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP38","comp",2,"c","grab",130.0004,638762594931972070,638762594933272074,"Network Red CubeClone18 was picked up","Red"
"nuP38","comp",2,"c","grab",246.0019,638762594996207740,638762594998667759,"Network Red CubeClone27 was picked up","Red"
"nuP38","comp",2,"c","grab",211.0157,638762595048132104,638762595050242261,"Network Red CubeClone30 was picked up","Red"
"nuP38","comp",2,"c","grab",274.0018,638762595091164920,638762595093904938,"Network Red CubeClone37 was picked up","Red"
"nuP38","comp",2,"c","grab",133.0898,638762595174787609,638762595176118507,"Network Red CubeClone52 was picked up","Red"
"nuP38","comp",2,"c","grab",269.0022,638762595190609502,638762595193299524,"Network Neutral CubeClone54 was picked up","White"
"nuP38","comp",2,"c","grab",384.0042,638762595230559695,638762595234399737,"Network Red CubeClone59 was picked up","Red"
"nuP38","comp",2,"c","grab",661.8303,638762595253427403,638762595260045706,"Network Gold Cube WholeClone59 was picked up","Gold"
"nuP38","comp",2,"c","grab",655.0045,638762595289936422,638762595296486467,"Network Gold Cube WholeClone67 was picked up","Gold"
"nuP38","comp",2,"c","grab",118.2855,638762595388420928,638762595389603783,"Network Gold Cube WholeClone82 was picked up","Gold"
"nuP38","comp",2,"c","grab",50.0029,638762595422894607,638762595423394636,"Network Blue CubeClone83 was picked up","Blue"
"nuP38","comp",2,"c","grab",117.0015,638762595446459847,638762595447629862,"Network Red CubeClone88 was picked up","Red"
"nuP38","comp",2,"c","grab",187.0327,638762595470639962,638762595472510289,"Network Neutral CubeClone91 was picked up","White"
"nuP38","comp",2,"c","grab",274.0986,638762595494972822,638762595497713808,"Network Gold Cube WholeClone97 was picked up","Gold"
"nuP38","comp",2,"c","grab",376.2284,638762595517904892,638762595521667176,"Network Red CubeClone95 was picked up","Red"
"nuP38","comp",2,"c","grab",235.2028,638762595573610603,638762595575962631,"Network Blue CubeClone105 was picked up","Blue"
"nuP38","comp",2,"c","grab",207.966,638762595623587963,638762595625667623,"Network Neutral CubeClone113 was picked up","White"
"nuP38","comp",2,"c","grab",174.0019,638762595691120218,638762595692860237,"Network Neutral CubeClone122 was picked up","White"
"nuP38","comp",2,"c","grab",317.5818,638762595746737745,638762595749913563,"Network Blue CubeClone129 was picked up","Blue"
"nuP38","comp",2,"c","grab",276.0026,638762595769736741,638762595772496767,"Network Blue CubeClone131 was picked up","Blue"
"nuP38","comp",2,"c","grab",176.0139,638762595791797061,638762595793557200,"Network Blue CubeClone133 was picked up","Blue"
"nuP38","comp",2,"c","grab",332.0024,638762595834152467,638762595837472491,"Network Red CubeClone143 was picked up","Red"
"nuP38","comp",2,"c","grab",778.4482,638762595856332686,638762595864117168,"Network Gold Cube WholeClone120 was picked up","Gold"
"nuP38","comp",2,"c","grab",227.0024,638762595886376088,638762595888646112,"Network Neutral CubeClone150 was picked up","White"
"nuP38","comp",2,"c","grab",489.0016,638762595906076199,638762595910966215,"Network Blue CubeClone153 was picked up","Blue"
"nuP38","comp",2,"c","grab",246.8979,638762595942785388,638762595945254367,"Network Red CubeClone158 was picked up","Red"
"nuP38","comp",2,"c","grab",229.8401,638762595960188632,638762595962487033,"Network Neutral CubeClone162 was picked up","White"
"nuP38","comp",2,"c","grab",204.5776,638762595978314989,638762595980360765,"Network Neutral CubeClone164 was picked up","White"
"nuP38","comp",2,"c","grab",85.5672,638762596001371534,638762596002227206,"Network Red CubeClone161 was picked up","Red"
"nuP38","comp",2,"c","grab",207.2281,638762596026967304,638762596029039585,"Network Blue CubeClone167 was picked up","Blue"
"nuP38","comp",2,"c","grab",679.0246,638762596049514630,638762596056304876,"Network Gold Cube WholeClone173 was picked up","Gold"
"nuP38","comp",2,"c","grab",325.0413,638762596108370676,638762596111621089,"Network Red CubeClone182 was picked up","Red"
"nuP38","comp",2,"c","grab",142.0028,638762596135969760,638762596137389788,"Network Blue CubeClone185 was picked up","Blue"
"nuP38","comp",2,"c","grab",118.0002,638762596173184108,638762596174364110,"Network Blue CubeClone188 was picked up","Blue"
"nuP38","comp",2,"c","grab",39.9994,638762596190434198,638762596190834192,"Network Neutral CubeClone192 was picked up","White"
"nuP38","comp",2,"c","grab",1023.1297,638762596214834300,638762596225065597,"Network Gold Cube WholeClone199 was picked up","Gold"
"nuP38","comp",2,"c","grab",604.0022,638762596260175067,638762596266215089,"Network Blue CubeClone199 was picked up","Blue"
"nuP38","comp",2,"c","grab",230.649,638762596295835395,638762596298141885,"Network Red CubeClone205 was picked up","Red"
"nuP38","comp",2,"c","grab",188.0012,638762596327082149,638762596328962161,"Network Blue CubeClone213 was picked up","Blue"
"nuP38","comp",2,"c","grab",1142.0437,638762596344904828,638762596356325265,"Network Gold Cube WholeClone205 was picked up","Gold"
"nuP38","comp",2,"c","grab",396.0037,638762596386574719,638762596390534756,"Network Neutral CubeClone220 was picked up","White"
"nuP38","comp",2,"c","grab",307.0035,638762596421648475,638762596424718510,"Network Red CubeClone222 was picked up","Red"
"nuP38","comp",2,"c","grab",165.0395,638762596466148914,638762596467799309,"Network Red CubeClone231 was picked up","Red"
