"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP23","comp",2,"c","grab",224.1394,638472431621542658,638472431623784052,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP23","comp",2,"c","grab",1452.0471,638472431653068095,638472431667588566,"Network Gold Cube WholeClone8 was picked up","Gold"
"nuP23","comp",2,"c","grab",251.0035,638472431687358407,638472431689868442,"Network Red CubeClone12 was picked up","Red"
"nuP23","comp",2,"c","grab",404.0044,638472431720802472,638472431724842516,"Network Neutral CubeClone18 was picked up","White"
"nuP23","comp",2,"c","grab",133.014,638472431741228554,638472431742558694,"Network Red CubeClone20 was picked up","Red"
"nuP23","comp",2,"c","grab",265.9973,638472431793274532,638472431795934505,"Network Blue CubeClone28 was picked up","Blue"
"nuP23","comp",2,"c","grab",209.0028,638472431811274628,638472431813364656,"Network Neutral CubeClone30 was picked up","White"
"nuP23","comp",2,"c","grab",218.9874,638472431887176583,638472431889366457,"Network Red CubeClone38 was picked up","Red"
"nuP23","comp",2,"c","grab",286.9203,638472431943662610,638472431946531813,"Network Red CubeClone48 was picked up","Red"
"nuP23","comp",2,"c","grab",354.0117,638472431962081901,638472431965622018,"Network Neutral CubeClone52 was picked up","White"
"nuP23","comp",2,"c","grab",287.013,638472431981892078,638472431984762208,"Network Blue CubeClone50 was picked up","Blue"
"nuP23","comp",2,"c","grab",456.2845,638472432009353430,638472432013916275,"Network Red CubeClone57 was picked up","Red"
"nuP23","comp",2,"c","grab",279.9436,638472432170097207,638472432172896643,"Network Blue CubeClone77 was picked up","Blue"
"nuP23","comp",2,"c","grab",253.992,638472432216297177,638472432218837097,"Network Gold Cube WholeClone84 was picked up","Gold"
"nuP23","comp",2,"c","grab",262.0677,638472432269886290,638472432272506967,"Network Neutral CubeClone95 was picked up","White"
"nuP23","comp",2,"c","grab",245.0039,638472432300197814,638472432302647853,"Network Blue CubeClone94 was picked up","Blue"
"nuP23","comp",2,"c","grab",231.0563,638472432338067325,638472432340377888,"Network Red CubeClone100 was picked up","Red"
"nuP23","comp",2,"c","grab",307.2194,638472432368216813,638472432371289007,"Network Red CubeClone104 was picked up","Red"
"nuP23","comp",2,"c","grab",262.0834,638472432389467241,638472432392088075,"Network Blue CubeClone109 was picked up","Blue"
"nuP23","comp",2,"c","grab",178.0743,638472432417928230,638472432419708973,"Network Gold Cube WholeClone110 was picked up","Gold"
"nuP23","comp",2,"c","grab",292.9945,638472432482338991,638472432485268936,"Network Gold Cube WholeClone119 was picked up","Gold"
"nuP23","comp",2,"c","grab",199.0642,638472432555958016,638472432557948658,"Network Gold Cube WholeClone135 was picked up","Gold"
"nuP23","comp",2,"c","grab",187.676,638472432608889342,638472432610766102,"Network Gold Cube WholeClone141 was picked up","Gold"
"nuP23","comp",2,"c","grab",222.0078,638472432632563178,638472432634783256,"Network Red CubeClone142 was picked up","Red"
"nuP23","comp",2,"c","grab",253.7769,638472432704515806,638472432707053575,"Network Neutral CubeClone155 was picked up","White"
"nuP23","comp",2,"c","grab",354.0299,638472432793602688,638472432797142987,"Network Blue CubeClone167 was picked up","Blue"
