"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP29","comp",2,"c","grab",320.002,638542406741645669,638542406744845689,"Network Red CubeClone1 was picked up","Red"
"nuP29","comp",2,"c","grab",226.0015,638542406761135631,638542406763395646,"Network Gold Cube WholeClone6 was picked up","Gold"
"nuP29","comp",2,"c","grab",226.0015,638542406761135631,638542406763395646,"Network Gold Cube WholeClone6 was picked up","Gold"
"nuP29","comp",2,"c","grab",909.999,638542406786135598,638542406795235588,"Network Red CubeClone11 was picked up","Red"
"nuP29","comp",2,"c","grab",204.999,638542406948755274,638542406950805264,"Network Gold Cube WholeClone33 was picked up","Gold"
"nuP29","comp",2,"c","grab",204.999,638542406948755274,638542406950805264,"Network Gold Cube WholeClone33 was picked up","Gold"
"nuP29","comp",2,"c","grab",9.8598,638542407016592396,638542407016690994,"Network Neutral CubeClone42 was picked up","White"
"nuP29","comp",2,"c","grab",292.9981,638542407029260260,638542407032190241,"Network Neutral CubeClone44 was picked up","White"
"nuP29","comp",2,"c","grab",525.9979,638542407115467504,638542407120727483,"Network Red CubeClone53 was picked up","Red"
"nuP29","comp",2,"c","grab",324.0012,638542407133937449,638542407137177461,"Network Blue CubeClone59 was picked up","Blue"
"nuP29","comp",2,"c","grab",235.999,638542407154407433,638542407156767423,"Network Red CubeClone57 was picked up","Red"
"nuP29","comp",2,"c","grab",361.0009,638542407170817378,638542407174427387,"Network Blue CubeClone63 was picked up","Blue"
"nuP29","comp",2,"c","grab",59.9986,638542407214657309,638542407215257295,"Network Red CubeClone68 was picked up","Red"
"nuP29","comp",2,"c","grab",482.9983,638542407251247231,638542407256077214,"Network Blue CubeClone74 was picked up","Blue"
"nuP29","comp",2,"c","grab",153.9998,638542407289057153,638542407290597151,"Network Red CubeClone77 was picked up","Red"
"nuP29","comp",2,"c","grab",130.9986,638542407308487129,638542407309797115,"Network Blue CubeClone78 was picked up","Blue"
"nuP29","comp",2,"c","grab",237.9995,638542407354437034,638542407356817029,"Network Red CubeClone88 was picked up","Red"
"nuP29","comp",2,"c","grab",127.9997,638542407411996898,638542407413276895,"Network Gold Cube WholeClone99 was picked up","Gold"
"nuP29","comp",2,"c","grab",127.9997,638542407411996898,638542407413276895,"Network Gold Cube WholeClone99 was picked up","Gold"
"nuP29","comp",2,"c","grab",127.9999,638542407435676856,638542407436956855,"Network Gold Cube WholeClone102 was picked up","Gold"
"nuP29","comp",2,"c","grab",127.9999,638542407435676856,638542407436956855,"Network Gold Cube WholeClone102 was picked up","Gold"
"nuP29","comp",2,"c","grab",173.0018,638542407457216804,638542407458946822,"Network Gold Cube WholeClone105 was picked up","Gold"
"nuP29","comp",2,"c","grab",173.0018,638542407457216804,638542407458946822,"Network Gold Cube WholeClone105 was picked up","Gold"
"nuP29","comp",2,"c","grab",182.0007,638542407497566729,638542407499386736,"Network Neutral CubeClone109 was picked up","White"
"nuP29","comp",2,"c","grab",170.0008,638542407552046626,638542407553746634,"Network Neutral CubeClone118 was picked up","White"
"nuP29","comp",2,"c","grab",125.9682,638542407577546890,638542407578806572,"Network Neutral CubeClone120 was picked up","White"
"nuP29","comp",2,"c","grab",99.0006,638542407702506312,638542407703496318,"Network Blue CubeClone134 was picked up","Blue"
"nuP29","comp",2,"c","grab",392.9984,638542407720456312,638542407724386296,"Network Blue CubeClone139 was picked up","Blue"
"nuP29","comp",2,"c","grab",174.0008,638542407750276236,638542407752016244,"Network Blue CubeClone141 was picked up","Blue"
"nuP29","comp",2,"c","grab",166.9979,638542407876695986,638542407878365965,"Network Blue CubeClone157 was picked up","Blue"
"nuP29","comp",2,"c","grab",238.9988,638542407893095954,638542407895485942,"Network Red CubeClone160 was picked up","Red"
"nuP29","comp",2,"c","grab",91.0007,638542407909115916,638542407910025923,"Network Red CubeClone167 was picked up","Red"
