"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637992671968756587,"P27","s",1,27,"f","","Game Start",NA,"c",NA,NA,NA,NA,NA
637992671968916124,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.250375,-1.217958,NA,NA,NA
637992671969050964,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.307696,-1.547277,NA,NA,NA
637992671969160600,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.189,-1.504297,NA,NA,NA
637992671969270457,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.258934,-1.387386,NA,NA,NA
637992671969380205,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.209157,-1.350016,NA,NA,NA
637992671969499461,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.222524,-1.369447,NA,NA,NA
637992671969599454,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.206758,-1.545839,NA,NA,NA
637992671969708762,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.140198,-1.398446,NA,NA,NA
637992671969818391,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.156071,-1.367893,NA,NA,NA
637992671969928281,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.145082,-1.429714,NA,NA,NA
637992671970023543,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.109691,-1.52007,NA,NA,NA
637992671970123141,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.194893,-1.691449,NA,NA,NA
637992671970222802,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.049649,-1.334588,NA,NA,NA
637992671970332441,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.143172,-1.473968,NA,NA,NA
637992671970452039,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.141588,-1.348287,NA,NA,NA
637992671970541739,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.069433,-1.651559,NA,NA,NA
637992671970651376,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.066304,-1.685299,NA,NA,NA
637992671970770977,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.144725,-1.66993,NA,NA,NA
637992671970860665,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.067326,-2.023637,NA,NA,NA
637992671970960346,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",7.343955,-3.353513,NA,NA,NA
637992671971289240,"P27","s",1,27,"f","c","looking at View wall",NA,"3.078957",7.637866,-6.64123,NA,NA,NA
637992671971428767,"P27","s",1,27,"f","c","looking at View wall",NA,"3.649857",7.258681,-7.366003,NA,NA,NA
637992671971538402,"P27","s",1,27,"f","c","looking at View wall",NA,"4.023876",7.21113,-7.840831,NA,NA,NA
637992671971648035,"P27","s",1,27,"f","c","looking at View wall",NA,"3.940565",6.98601,-7.735065,NA,NA,NA
637992671971767645,"P27","s",1,27,"f","c","looking at View wall",NA,"3.937339",6.987288,-7.730969,NA,NA,NA
637992671971887231,"P27","s",1,27,"f","c","looking at View wall",NA,"3.873366",7.107508,-7.649755,NA,NA,NA
637992671971996871,"P27","s",1,27,"f","c","looking at View wall",NA,"3.847535",7.068869,-7.616961,NA,NA,NA
637992671972106507,"P27","s",1,27,"f","c","looking at View wall",NA,"3.811236",7.053926,-7.570879,NA,NA,NA
637992671972206169,"P27","s",1,27,"f","c","looking at View wall",NA,"3.747389",7.01714,-7.489823,NA,NA,NA
637992671972315806,"P27","s",1,27,"f","c","looking at View wall",NA,"3.725329",7.085494,-7.461817,NA,NA,NA
637992671972415468,"P27","s",1,27,"f","c","looking at View wall",NA,"3.800311",7.099557,-7.557009,NA,NA,NA
637992671972525102,"P27","s",1,27,"f","c","looking at View wall",NA,"3.769886",7.084799,-7.518384,NA,NA,NA
637992671972634740,"P27","s",1,27,"f","c","looking at View wall",NA,"3.671253",7.110808,-7.393167,NA,NA,NA
637992671972744369,"P27","s",1,27,"f","c","looking at View wall",NA,"3.749709",7.069723,-7.492769,NA,NA,NA
637992671972853998,"P27","s",1,27,"f","c","looking at View wall",NA,"3.603133",6.881326,-7.306685,NA,NA,NA
637992671972953680,"P27","s",1,27,"f","c","looking at View wall",NA,"3.625032",6.989811,-7.334488,NA,NA,NA
637992671973073269,"P27","s",1,27,"f","c","looking at View wall",NA,"3.582538",7.023993,-7.28054,NA,NA,NA
637992671973182901,"P27","s",1,27,"f","c","looking at View wall",NA,"3.572393",7.058371,-7.267661,NA,NA,NA
637992671973312470,"P27","s",1,27,"f","c","looking at View wall",NA,"3.603946",7.000895,-7.307718,NA,NA,NA
637992671973422101,"P27","s",1,27,"f","c","looking at View wall",NA,"3.636451",6.994881,-7.348984,NA,NA,NA
637992671973531734,"P27","s",1,27,"f","c","looking at View wall",NA,"3.624614",6.936293,-7.333957,NA,NA,NA
637992671973631401,"P27","s",1,27,"f","c","looking at View wall",NA,"3.632656",6.900107,-7.344166,NA,NA,NA
637992671973751001,"P27","s",1,27,"f","c","looking at View wall",NA,"3.594628",6.976607,-7.295889,NA,NA,NA
637992671973860632,"P27","s",1,27,"f","c","looking at View wall",NA,"3.539033",6.962552,-7.225308,NA,NA,NA
637992671973970267,"P27","s",1,27,"f","c","looking at View wall",NA,"3.712454",6.711203,-7.445472,NA,NA,NA
637992671974179564,"P27","s",1,27,"f","c","looking at View wall",NA,"4.011311",5.644533,-7.824879,NA,NA,NA
637992671974289208,"P27","s",1,27,"f","c","looking at View wall",NA,"3.983395",5.204167,-7.789439,NA,NA,NA
637992671974408804,"P27","s",1,27,"f","c","looking at View wall",NA,"3.923828",5.200042,-7.713818,NA,NA,NA
637992671974518446,"P27","s",1,27,"f","c","looking at View wall",NA,"3.894406",5.288372,-7.676466,NA,NA,NA
637992671974628069,"P27","s",1,27,"f","c","looking at View wall",NA,"3.937802",5.330495,-7.731557,NA,NA,NA
637992671974727738,"P27","s",1,27,"f","c","looking at View wall",NA,"3.857474",5.314662,-7.629579,NA,NA,NA
637992671974847331,"P27","s",1,27,"f","c","looking at View wall",NA,"3.890211",5.324262,-7.671139,NA,NA,NA
637992671974966937,"P27","s",1,27,"f","c","looking at View wall",NA,"3.884089",5.311016,-7.663367,NA,NA,NA
637992671975066606,"P27","s",1,27,"f","c","looking at View wall",NA,"3.91688",5.286129,-7.704996,NA,NA,NA
637992671975186201,"P27","s",1,27,"f","c","looking at View wall",NA,"3.895322",5.367386,-7.677629,NA,NA,NA
637992671975305803,"P27","s",1,27,"f","c","looking at View wall",NA,"3.886316",5.327838,-7.666194,NA,NA,NA
637992671975415432,"P27","s",1,27,"f","c","looking at View wall",NA,"3.896706",5.350196,-7.679385,NA,NA,NA
637992671975525067,"P27","s",1,27,"f","c","looking at View wall",NA,"3.894161",5.324674,-7.676153,NA,NA,NA
637992671975624732,"P27","s",1,27,"f","c","looking at View wall",NA,"3.888513",5.293976,-7.668984,NA,NA,NA
637992671975754293,"P27","s",1,27,"f","c","looking at View wall",NA,"3.874562",5.299081,-7.651273,NA,NA,NA
637992671975863927,"P27","s",1,27,"f","c","looking at View wall",NA,"3.831574",5.325325,-7.596698,NA,NA,NA
637992671975963605,"P27","s",1,27,"f","c","looking at View wall",NA,"3.811251",5.306321,-7.570898,NA,NA,NA
637992671976083193,"P27","s",1,27,"f","c","looking at View wall",NA,"3.793655",5.254487,-7.548559,NA,NA,NA
637992671976192835,"P27","s",1,27,"f","c","looking at View wall",NA,"3.783037",5.288129,-7.535079,NA,NA,NA
637992671976312428,"P27","s",1,27,"f","c","looking at View wall",NA,"3.781675",5.31066,-7.53335,NA,NA,NA
637992671976422065,"P27","s",1,27,"f","c","looking at View wall",NA,"3.764477",5.302546,-7.511517,NA,NA,NA
637992671976561596,"P27","s",1,27,"f","c","looking at View wall",NA,"4.134869",5.2851,-7.98174,NA,NA,NA
637992671976681197,"P27","s",1,27,"f","c","looking at View wall",NA,"4.493709",5.312315,-8.437297,NA,NA,NA
637992671976790836,"P27","s",1,27,"f","c","looking at View wall",NA,"4.851605",5.189884,-8.891656,NA,NA,NA
637992671976910428,"P27","s",1,27,"f","c","looking at View wall",NA,"4.846766",5.222223,-8.885512,NA,NA,NA
637992671977020065,"P27","s",1,27,"f","c","looking at View wall",NA,"4.83216",5.239705,-8.86697,NA,NA,NA
637992671977139660,"P27","s",1,27,"f","c","looking at View wall",NA,"4.841891",5.230231,-8.879324,NA,NA,NA
637992671977249294,"P27","s",1,27,"f","c","looking at View wall",NA,"4.835565",5.213155,-8.871292,NA,NA,NA
637992671977348958,"P27","s",1,27,"f","c","looking at View wall",NA,"4.836557",5.182768,-8.872553,NA,NA,NA
637992671977468561,"P27","s",1,27,"f","c","looking at View wall",NA,"4.838122",5.154922,-8.874539,NA,NA,NA
637992671977578198,"P27","s",1,27,"f","c","looking at View wall",NA,"4.841885",5.131735,-8.879315,NA,NA,NA
637992671977687828,"P27","s",1,27,"f","c","looking at View wall",NA,"4.829683",5.108535,-8.863826,NA,NA,NA
637992671977797470,"P27","s",1,27,"f","c","looking at View wall",NA,"4.815398",5.091628,-8.845691,NA,NA,NA
637992671977897131,"P27","s",1,27,"f","c","looking at View wall",NA,"4.80884",5.068413,-8.837365,NA,NA,NA
637992671978006763,"P27","s",1,27,"f","c","looking at View wall",NA,"4.793914",5.058515,-8.818416,NA,NA,NA
637992671978116394,"P27","s",1,27,"f","c","looking at View wall",NA,"4.77885",5.05072,-8.799292,NA,NA,NA
637992671978216071,"P27","s",1,27,"f","c","looking at View wall",NA,"4.809641",5.169889,-8.838382,NA,NA,NA
637992671978315738,"P27","s",1,27,"f","c","looking at View wall",NA,"4.806728",5.093366,-8.834683,NA,NA,NA
637992671978425360,"P27","s",1,27,"f","c","looking at View wall",NA,"4.77304",5.086901,-8.791916,NA,NA,NA
637992671978525027,"P27","s",1,27,"f","c","looking at View wall",NA,"4.76228",5.164486,-8.778255,NA,NA,NA
637992671978624703,"P27","s",1,27,"f","c","looking at View wall",NA,"4.771085",5.137369,-8.789434,NA,NA,NA
637992671978734332,"P27","s",1,27,"f","c","looking at View wall",NA,"4.776604",5.143114,-8.79644,NA,NA,NA
637992671978853935,"P27","s",1,27,"f","c","looking at View wall",NA,"4.772356",5.133348,-8.791048,NA,NA,NA
637992671978953594,"P27","s",1,27,"f","c","looking at View wall",NA,"4.74139",5.110142,-8.751736,NA,NA,NA
637992671979063231,"P27","s",1,27,"f","c","looking at View wall",NA,"4.590745",5.250114,-8.560487,NA,NA,NA
637992671979172862,"P27","s",1,27,"f","c","looking at View wall",NA,"4.75217",5.094656,-8.765421,NA,NA,NA
637992671979272528,"P27","s",1,27,"f","c","looking at View wall",NA,"4.895709",4.964496,-8.947647,NA,NA,NA
637992671979382157,"P27","s",1,27,"f","c","looking at View wall",NA,"4.884779",4.892539,-8.933772,NA,NA,NA
637992671979501762,"P27","s",1,27,"f","c","looking at View wall",NA,"4.839922",4.914927,-8.876825,NA,NA,NA
637992671979611392,"P27","s",1,27,"f","c","looking at View wall",NA,"4.863983",4.970034,-8.907371,NA,NA,NA
637992671979711064,"P27","s",1,27,"f","c","looking at View wall",NA,"4.214609",5.338103,-8.082972,NA,NA,NA
637992671979820692,"P27","s",1,27,"f","c","looking at View wall",NA,"4.268021",5.180724,-8.15078,NA,NA,NA
637992671979950258,"P27","s",1,27,"f","c","looking at View wall",NA,"3.988498",5.238913,-7.795918,NA,NA,NA
637992671980049927,"P27","s",1,27,"f","c","looking at View wall",NA,"3.690076",5.386655,-7.417062,NA,NA,NA
637992671980159561,"P27","s",1,27,"f","c","looking at View wall",NA,"3.691365",5.349538,-7.418699,NA,NA,NA
637992671980279158,"P27","s",1,27,"f","c","looking at View wall",NA,"3.588896",5.25551,-7.288611,NA,NA,NA
637992671980378824,"P27","s",1,27,"f","c","looking at View wall",NA,"3.866742",5.258938,-7.641345,NA,NA,NA
637992671980488458,"P27","s",1,27,"f","c","looking at View wall",NA,"3.878891",5.101106,-7.656769,NA,NA,NA
637992671980608062,"P27","s",1,27,"f","c","looking at View wall",NA,"3.837378",5.089771,-7.604066,NA,NA,NA
637992671980727659,"P27","s",1,27,"f","c","looking at View wall",NA,"3.873111",5.145545,-7.64943,NA,NA,NA
637992671980837292,"P27","s",1,27,"f","c","looking at View wall",NA,"3.837035",5.163982,-7.603631,NA,NA,NA
637992671980936956,"P27","s",1,27,"f","c","looking at View wall",NA,"3.804773",5.050785,-7.562674,NA,NA,NA
637992671981046590,"P27","s",1,27,"f","c","looking at View wall",NA,"3.840888",5.209885,-7.608522,NA,NA,NA
637992671981168621,"P27","s",1,27,"f","c","looking at View wall",NA,"3.856333",5.096873,-7.628131,NA,NA,NA
637992671981288227,"P27","s",1,27,"f","c","looking at View wall",NA,"3.792435",5.102184,-7.547009,NA,NA,NA
637992671981407818,"P27","s",1,27,"f","c","looking at View wall",NA,"3.913565",5.181766,-7.700788,NA,NA,NA
637992671981527420,"P27","s",1,27,"f","c","looking at View wall",NA,"3.860081",5.053236,-7.632889,NA,NA,NA
637992671981637053,"P27","s",1,27,"f","c","looking at View wall",NA,"3.859534",5.138031,-7.632194,NA,NA,NA
637992671981746691,"P27","s",1,27,"f","c","looking at View wall",NA,"3.919888",5.082741,-7.708815,NA,NA,NA
637992671981866286,"P27","s",1,27,"f","c","looking at View wall",NA,"3.979326",5.113202,-7.784274,NA,NA,NA
637992671981975918,"P27","s",1,27,"f","c","looking at View wall",NA,"4.319792",4.986497,-8.216505,NA,NA,NA
637992671982095520,"P27","s",1,27,"f","c","looking at View wall",NA,"4.445553",5.010396,-8.376163,NA,NA,NA
637992671982191112,"P27","s",1,27,"f","c","looking at View wall",NA,"4.419035",5.037562,-8.342496,NA,NA,NA
637992671982300745,"P27","s",1,27,"f","c","looking at View wall",NA,"4.41785",5.026041,-8.340993,NA,NA,NA
637992671982400407,"P27","s",1,27,"f","c","looking at View wall",NA,"4.42199",5.065911,-8.346249,NA,NA,NA
637992671982520015,"P27","s",1,27,"f","c","looking at View wall",NA,"4.442711",5.041533,-8.372553,NA,NA,NA
637992671982629648,"P27","s",1,27,"f","c","looking at View wall",NA,"4.467314",5.054265,-8.403788,NA,NA,NA
637992671982749248,"P27","s",1,27,"f","c","looking at View wall",NA,"4.498113",5.020184,-8.442888,NA,NA,NA
637992671982858873,"P27","s",1,27,"f","c","looking at View wall",NA,"4.509071",5.00295,-8.4568,NA,NA,NA
637992671982968508,"P27","s",1,27,"f","c","looking at View wall",NA,"4.507194",5.004721,-8.454417,NA,NA,NA
637992671983078136,"P27","s",1,27,"f","c","looking at View wall",NA,"4.513347",4.990119,-8.462229,NA,NA,NA
637992671983197741,"P27","s",1,27,"f","c","looking at View wall",NA,"4.511664",4.987995,-8.460092,NA,NA,NA
637992671983317345,"P27","s",1,27,"f","c","looking at View wall",NA,"4.50701",4.977419,-8.454183,NA,NA,NA
637992671983426978,"P27","s",1,27,"f","c","looking at View wall",NA,"4.509437",4.980335,-8.457264,NA,NA,NA
637992671983546579,"P27","s",1,27,"f","c","looking at View wall",NA,"4.510739",5.001837,-8.458917,NA,NA,NA
637992671983646244,"P27","s",1,27,"f","c","looking at View wall",NA,"4.507387",4.997609,-8.454662,NA,NA,NA
637992671983755872,"P27","s",1,27,"f","c","looking at View wall",NA,"4.508618",5.01209,-8.456224,NA,NA,NA
637992671983865507,"P27","s",1,27,"f","c","looking at View wall",NA,"4.50002",5.024343,-8.44531,NA,NA,NA
637992671983975146,"P27","s",1,27,"f","c","looking at View wall",NA,"4.484242",5.025751,-8.425279,NA,NA,NA
637992671984104705,"P27","s",1,27,"f","c","looking at View wall",NA,"4.485681",5.035956,-8.427106,NA,NA,NA
637992671984204375,"P27","s",1,27,"f","c","looking at View wall",NA,"4.479743",5.040014,-8.419567,NA,NA,NA
637992671984314012,"P27","s",1,27,"f","c","looking at View wall",NA,"4.38783",4.924591,-8.30288,NA,NA,NA
637992671984423638,"P27","s",1,27,"f","c","looking at View wall",NA,"3.89415",5.206234,-7.676139,NA,NA,NA
637992671984533270,"P27","s",1,27,"f","c","looking at View wall",NA,"3.123597",5.118616,-6.697901,NA,NA,NA
637992671985535368,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",4.956596,-0.002117008,NA,NA,NA
637992671985654973,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",4.557671,-1.10952,NA,NA,NA
637992671985754636,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",4.949253,-1.221456,NA,NA,NA
637992671985874231,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",5.340911,-1.002215,NA,NA,NA
637992671985993835,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",5.670326,-0.813932,NA,NA,NA
637992671986093499,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",5.799051,-0.8141955,NA,NA,NA
637992671986200341,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",5.896411,-0.64114,NA,NA,NA
637992671986329912,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",5.404963,-0.7826703,NA,NA,NA
637992671986439544,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",5.815821,-0.6436206,NA,NA,NA
637992671986549174,"P27","s",1,27,"f","c","looking at Play wall",NA,"2.802482",5.643922,-0.68677,NA,NA,NA
