"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637959022967793026,"P9","s",1,25,"f","","Game Start",NA,"c","c",NA,NA,NA,NA
637959022971213793,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022971333826,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022971453858,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022971563873,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022971683907,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022971803920,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022971923952,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972033974,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972154013,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972274036,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972404061,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972534087,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972664117,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972784148,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022972904174,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022973024206,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022973144226,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022973274259,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022973414288,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022973564321,"P9","s",1,25,"f","c","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637959022974004420,"P9","s",1,25,"f","c","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637959022974134449,"P9","s",1,25,"f","c","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637959022974254471,"P9","s",1,25,"f","c","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
