"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637989386637426237,"P26","s",1,25,"f","","Game Start",NA,"c",NA,NA,NA,NA,NA
637989386642735738,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.169287,3.076214,NA,NA,NA
637989386642855331,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.348312,1.859698,NA,NA,NA
637989386642964964,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.342947,1.290902,NA,NA,NA
637989386643084563,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.578705,0.08308333,NA,NA,NA
637989386643194196,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.354652,-0.2542339,NA,NA,NA
637989386643321363,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.465492,-0.5337552,NA,NA,NA
637989386643450935,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.594332,-0.3411077,NA,NA,NA
637989386643580501,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.459262,-0.3398418,NA,NA,NA
637989386643690134,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.639047,-0.6770545,NA,NA,NA
637989386643809741,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.399724,-0.6864456,NA,NA,NA
637989386643939303,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.478512,-0.6076342,NA,NA,NA
637989386644058901,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.664635,-0.7317675,NA,NA,NA
637989386644158568,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.532514,-0.1932891,NA,NA,NA
637989386644278166,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.448573,-0.2185161,NA,NA,NA
637989386644377830,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.541171,-0.1759515,NA,NA,NA
637989386644507398,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.655057,-0.2449327,NA,NA,NA
637989386644626997,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.556726,-0.2703281,NA,NA,NA
637989386644746595,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.441106,-0.2989219,NA,NA,NA
637989386644866206,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.430871,-0.1278754,NA,NA,NA
637989386644985802,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.468342,-0.2794069,NA,NA,NA
637989386645095438,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.561304,-1.034816,NA,NA,NA
637989386645225000,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.800892,-1.7876,NA,NA,NA
637989386645324662,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.901247,-2.903054,NA,NA,NA
637989386647616993,"P26","s",1,25,"f","c","looking at View wall",NA,"2.996226",6.536943,-6.536201,NA,NA,NA
637989386647736597,"P26","s",1,25,"f","c","looking at View wall",NA,"3.32164",6.272105,-6.949323,NA,NA,NA
637989386647945895,"P26","s",1,25,"f","c","looking at View wall",NA,"3.664501",6.440407,-7.384594,NA,NA,NA
637989386648065502,"P26","s",1,25,"f","c","looking at View wall",NA,"3.644569",6.415533,-7.359291,NA,NA,NA
637989386648185094,"P26","s",1,25,"f","c","looking at View wall",NA,"3.63605",6.247077,-7.348475,NA,NA,NA
637989386648304698,"P26","s",1,25,"f","c","looking at View wall",NA,"3.617077",6.260601,-7.324388,NA,NA,NA
637989386648424295,"P26","s",1,25,"f","c","looking at View wall",NA,"3.604107",6.382651,-7.307922,NA,NA,NA
637989386648543899,"P26","s",1,25,"f","c","looking at View wall",NA,"3.585204",6.383534,-7.283925,NA,NA,NA
637989386648663497,"P26","s",1,25,"f","c","looking at View wall",NA,"3.509078",6.367168,-7.187281,NA,NA,NA
637989386648783096,"P26","s",1,25,"f","c","looking at View wall",NA,"3.583635",6.373384,-7.281933,NA,NA,NA
637989386648902695,"P26","s",1,25,"f","c","looking at View wall",NA,"3.610352",6.360819,-7.31585,NA,NA,NA
637989386649022291,"P26","s",1,25,"f","c","looking at View wall",NA,"3.626812",6.39568,-7.336748,NA,NA,NA
637989386649131925,"P26","s",1,25,"f","c","looking at View wall",NA,"3.636135",6.354999,-7.348583,NA,NA,NA
637989386649241565,"P26","s",1,25,"f","c","looking at View wall",NA,"3.575136",6.392488,-7.271143,NA,NA,NA
637989386649351193,"P26","s",1,25,"f","c","looking at View wall",NA,"3.577368",6.345347,-7.273977,NA,NA,NA
637989386649450869,"P26","s",1,25,"f","c","looking at View wall",NA,"3.579191",6.383651,-7.276291,NA,NA,NA
637989386649550524,"P26","s",1,25,"f","c","looking at View wall",NA,"3.584623",6.348368,-7.283187,NA,NA,NA
637989386649650196,"P26","s",1,25,"f","c","looking at View wall",NA,"3.562201",6.355925,-7.254722,NA,NA,NA
637989386649759831,"P26","s",1,25,"f","c","looking at View wall",NA,"3.561869",6.372076,-7.2543,NA,NA,NA
637989386649869460,"P26","s",1,25,"f","c","looking at View wall",NA,"3.558857",6.362545,-7.250476,NA,NA,NA
637989386649969124,"P26","s",1,25,"f","c","looking at View wall",NA,"3.566417",6.365302,-7.260074,NA,NA,NA
637989386650088723,"P26","s",1,25,"f","c","looking at View wall",NA,"3.528776",6.356026,-7.212288,NA,NA,NA
637989386650198362,"P26","s",1,25,"f","c","looking at View wall",NA,"3.51897",6.346593,-7.199839,NA,NA,NA
637989386650317963,"P26","s",1,25,"f","c","looking at View wall",NA,"3.50477",6.346125,-7.181811,NA,NA,NA
637989386650427590,"P26","s",1,25,"f","c","looking at View wall",NA,"3.490762",6.340705,-7.164028,NA,NA,NA
637989386650537238,"P26","s",1,25,"f","c","looking at View wall",NA,"3.4794",6.332719,-7.149604,NA,NA,NA
637989386650656831,"P26","s",1,25,"f","c","looking at View wall",NA,"3.442491",6.338976,-7.102746,NA,NA,NA
637989386650766457,"P26","s",1,25,"f","c","looking at View wall",NA,"3.451578",6.354181,-7.114283,NA,NA,NA
637989386650876093,"P26","s",1,25,"f","c","looking at View wall",NA,"3.449452",6.267149,-7.111584,NA,NA,NA
637989386650985727,"P26","s",1,25,"f","c","looking at View wall",NA,"3.697663",6.513835,-7.426694,NA,NA,NA
637989386651105325,"P26","s",1,25,"f","c","looking at View wall",NA,"4.431079",6.864862,-8.357787,NA,NA,NA
637989386651234889,"P26","s",1,25,"f","c","looking at View wall",NA,"4.404312",6.885786,-8.323805,NA,NA,NA
637989386651334563,"P26","s",1,25,"f","c","looking at View wall",NA,"4.427578",6.993828,-8.353342,NA,NA,NA
637989386651444187,"P26","s",1,25,"f","c","looking at View wall",NA,"4.449623",6.922639,-8.381329,NA,NA,NA
637989386651543850,"P26","s",1,25,"f","c","looking at View wall",NA,"4.414436",6.894578,-8.336658,NA,NA,NA
637989386651663452,"P26","s",1,25,"f","c","looking at View wall",NA,"4.355626",6.940242,-8.261997,NA,NA,NA
637989386651763123,"P26","s",1,25,"f","c","looking at View wall",NA,"4.570647",6.942602,-8.534971,NA,NA,NA
637989386651872755,"P26","s",1,25,"f","c","looking at View wall",NA,"4.66291",6.8619,-8.652102,NA,NA,NA
637989386651982390,"P26","s",1,25,"f","c","looking at View wall",NA,"4.675296",6.863024,-8.667827,NA,NA,NA
637989386652092024,"P26","s",1,25,"f","c","looking at View wall",NA,"4.676286",6.889212,-8.669084,NA,NA,NA
637989386652211619,"P26","s",1,25,"f","c","looking at View wall",NA,"4.673542",6.763274,-8.665601,NA,NA,NA
637989386652311292,"P26","s",1,25,"f","c","looking at View wall",NA,"4.722952",6.810477,-8.728328,NA,NA,NA
637989386652420922,"P26","s",1,25,"f","c","looking at View wall",NA,"4.671613",6.734992,-8.663152,NA,NA,NA
637989386652520595,"P26","s",1,25,"f","c","looking at View wall",NA,"4.63868",6.737196,-8.621341,NA,NA,NA
637989386652630224,"P26","s",1,25,"f","c","looking at View wall",NA,"4.604479",6.805848,-8.577923,NA,NA,NA
637989386652729888,"P26","s",1,25,"f","c","looking at View wall",NA,"4.613528",6.893502,-8.589411,NA,NA,NA
637989386652849490,"P26","s",1,25,"f","c","looking at View wall",NA,"4.646101",6.789055,-8.630762,NA,NA,NA
637989386652949156,"P26","s",1,25,"f","c","looking at View wall",NA,"4.690052",6.868761,-8.68656,NA,NA,NA
637989386653078728,"P26","s",1,25,"f","c","looking at View wall",NA,"4.696077",7.142159,-8.694209,NA,NA,NA
637989386653188355,"P26","s",1,25,"f","c","looking at View wall",NA,"4.727336",7.019859,-8.733893,NA,NA,NA
637989386653297990,"P26","s",1,25,"f","c","looking at View wall",NA,"4.391055",6.88254,-8.306974,NA,NA,NA
637989386653417588,"P26","s",1,25,"f","c","looking at View wall",NA,"3.4303",7.60435,-7.087269,NA,NA,NA
637989386653547162,"P26","s",1,25,"f","c","looking at View wall",NA,"2.851593",7.99059,-6.352585,NA,NA,NA
637989386653965759,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.727772,-3.405109,NA,NA,NA
637989386654095320,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.87203,-2.441589,NA,NA,NA
637989386654214922,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.86635,-1.896292,NA,NA,NA
637989386654334520,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.550243,-1.721462,NA,NA,NA
637989386654454123,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.70842,-1.576244,NA,NA,NA
637989386654563755,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.87497,-1.538022,NA,NA,NA
637989386654673394,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.152158,-1.673464,NA,NA,NA
637989386654793002,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.766697,-1.904387,NA,NA,NA
637989386654892660,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.228248,-1.632286,NA,NA,NA
637989386655002284,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.985264,-1.534169,NA,NA,NA
637989386655111919,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.975704,-1.521277,NA,NA,NA
637989386655241493,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.010756,-1.458823,NA,NA,NA
637989386655351125,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.103817,-1.453216,NA,NA,NA
637989386655450782,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.209378,-1.511332,NA,NA,NA
637989386655550448,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.274554,-1.449341,NA,NA,NA
637989386655660089,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.416924,-1.489513,NA,NA,NA
637989386655769717,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.323456,-1.474244,NA,NA,NA
637989386655899288,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.309694,-1.424604,NA,NA,NA
637989386655998954,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.364439,-1.456476,NA,NA,NA
637989386656108588,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.239191,-1.482387,NA,NA,NA
637989386656228183,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.278686,-1.4431,NA,NA,NA
637989386656317888,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.256121,-1.543941,NA,NA,NA
637989386656427513,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.219261,-1.364978,NA,NA,NA
637989386656537152,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.306934,-1.303837,NA,NA,NA
637989386656636821,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.200922,-1.261057,NA,NA,NA
637989386656736491,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.920708,-0.6166258,NA,NA,NA
637989386656866048,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",10.24092,-0.3459021,NA,NA,NA
637989386656975679,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",10.43169,0.04114309,NA,NA,NA
637989386657075344,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",10.88623,0.1872143,NA,NA,NA
637989386657204914,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.15837,0.3878537,NA,NA,NA
637989386657304582,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.13099,0.381742,NA,NA,NA
637989386657424185,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.26099,0.3501661,NA,NA,NA
637989386657533821,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.24662,0.5612728,NA,NA,NA
637989386657643454,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.32486,0.523284,NA,NA,NA
637989386657753098,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.37904,0.5291398,NA,NA,NA
637989386657862720,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.42381,0.4930329,NA,NA,NA
637989386657962383,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.41307,0.3779457,NA,NA,NA
637989386658072014,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.47289,0.4768971,NA,NA,NA
637989386658191619,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.43562,0.4214582,NA,NA,NA
637989386658301253,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.44713,0.4508795,NA,NA,NA
637989386658428362,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.42068,0.3819539,NA,NA,NA
637989386658547964,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.44466,0.3523474,NA,NA,NA
637989386658667571,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.39921,0.4242827,NA,NA,NA
637989386658787167,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.53431,0.2581326,NA,NA,NA
637989386658896794,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.58585,0.1448649,NA,NA,NA
637989386659016400,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.42434,0.1419829,NA,NA,NA
637989386659135994,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.43644,0.1912106,NA,NA,NA
637989386659255601,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.45906,0.2283695,NA,NA,NA
637989386659365229,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.42043,0.1318339,NA,NA,NA
637989386659500272,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.65113,0.3730233,NA,NA,NA
637989386659599935,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.42467,0.8804591,NA,NA,NA
637989386659709569,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.87349,0.9725425,NA,NA,NA
637989386659819203,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.00099,1.043216,NA,NA,NA
637989386659928836,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.93877,0.9506307,NA,NA,NA
637989386660038471,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.00944,0.9721023,NA,NA,NA
637989386660138142,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.08686,1.007273,NA,NA,NA
637989386660247769,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.05361,1.001496,NA,NA,NA
637989386660367373,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.12049,0.9545243,NA,NA,NA
637989386660477001,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.21636,0.9818528,NA,NA,NA
637989386660586640,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.33365,1.229451,NA,NA,NA
637989386660686298,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.39264,1.092522,NA,NA,NA
637989386660795939,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.369,1.158415,NA,NA,NA
637989386660905567,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.30769,1.16979,NA,NA,NA
637989386661025167,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.07221,1.025429,NA,NA,NA
637989386661124829,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",13.00005,1.056548,NA,NA,NA
637989386661234468,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.92833,1.088437,NA,NA,NA
637989386661334136,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.89943,0.9992239,NA,NA,NA
637989386661443765,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.85102,1.025926,NA,NA,NA
637989386661553402,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.81972,1.034542,NA,NA,NA
637989386661663039,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.79183,0.9927835,NA,NA,NA
637989386661772664,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.77303,1.023253,NA,NA,NA
637989386661862378,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.72418,1.071588,NA,NA,NA
637989386661972004,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",12.81666,0.9760423,NA,NA,NA
637989386662081631,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",11.55599,0.9036094,NA,NA,NA
637989386662191268,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",10.90246,0.8285799,NA,NA,NA
637989386662300900,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",10.18146,0.7974151,NA,NA,NA
637989386662405747,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",9.618395,0.6928351,NA,NA,NA
637989386662535315,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",8.171516,0.8504938,NA,NA,NA
637989386662634979,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",7.769868,0.8574955,NA,NA,NA
637989386662744615,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.821599,0.9681892,NA,NA,NA
637989386662854251,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.580985,1.119544,NA,NA,NA
637989386662953911,"P26","s",1,25,"f","c","looking at Play wall",NA,"2.802482",6.323291,1.180209,NA,NA,NA
