"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637958336730610417,"P7","s","1","26","f","","Game Start",NA,"e","e",NA,NA,NA,NA
637958336734261238,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336734381276,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336734501297,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336734611323,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336734721344,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336734831373,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336734941400,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735051424,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735161441,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735261477,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735381499,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735491522,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735611556,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735731575,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735841595,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336735961630,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736061663,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736171673,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736271694,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736371714,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736481742,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736591764,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736701791,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336736821821,"P7","s","1","26","f","e","looking at Play wall",NA,"1.26","11.20539",-0.3032137,NA,NA,NA
637958336738732252,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336738842277,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336738962497,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739072336,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739292380,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739402403,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739512429,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739632465,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739742490,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739852516,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336739962529,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740072553,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740192581,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740302602,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740412633,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740522654,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740642682,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740752707,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336740892740,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741002771,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741112787,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741222813,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741322837,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741432858,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741532884,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741632904,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741732931,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741842957,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336741952980,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742063006,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742173031,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742283059,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742403182,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742513107,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742623132,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742733157,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
637958336742843184,"P7","s","1","26","f","e","looking at View wall",NA,"4.97","5",-9.85,NA,NA,NA
