"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
638001380200482900,"P29","s",1,26,"m","","Game Start",NA,"c",NA,NA,NA,NA,NA
638001380209393038,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",6.859904,3.243871,NA,NA,NA
638001380209951166,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",6.843038,3.244633,NA,NA,NA
638001380210060796,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",6.857871,3.250641,NA,NA,NA
638001380210190366,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",6.917354,3.218589,NA,NA,NA
638001380216504210,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.329138,2.697474,NA,NA,NA
638001380216613835,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.295303,2.137066,NA,NA,NA
638001380216723475,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.332442,1.996215,NA,NA,NA
638001380216833107,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.335815,1.930854,NA,NA,NA
638001380216952708,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.309441,2.018269,NA,NA,NA
638001380217062333,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.214108,2.117647,NA,NA,NA
638001380217172230,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.13625,2.057195,NA,NA,NA
638001380217291579,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.200626,2.17591,NA,NA,NA
638001380217391246,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.22796,2.076736,NA,NA,NA
638001380217500867,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.197066,2.110219,NA,NA,NA
638001380217610506,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.187977,2.08533,NA,NA,NA
638001380217730108,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.206162,2.044588,NA,NA,NA
638001380217840043,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.228401,1.934401,NA,NA,NA
638001380217949370,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.276054,2.029178,NA,NA,NA
638001380218059239,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.247252,2.11688,NA,NA,NA
638001380218168643,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.188465,2.086381,NA,NA,NA
638001380218288246,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.19895,2.015182,NA,NA,NA
638001380218387906,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.211164,1.877804,NA,NA,NA
638001380218507517,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.172726,1.785069,NA,NA,NA
638001380218617133,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.149324,1.959723,NA,NA,NA
638001380218746710,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.19098,1.89409,NA,NA,NA
638001380218836731,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.231818,1.962605,NA,NA,NA
638001380218946035,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.262835,2.020768,NA,NA,NA
638001380219055675,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.240277,1.939493,NA,NA,NA
638001380219175263,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.290344,1.954958,NA,NA,NA
638001380219294871,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.292861,1.980507,NA,NA,NA
638001380219394538,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.250478,2.003748,NA,NA,NA
638001380219504170,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.338657,2.006146,NA,NA,NA
638001380219613813,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.307621,2.06981,NA,NA,NA
638001380219723429,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.32898,2.020378,NA,NA,NA
638001380219833072,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.308443,1.898437,NA,NA,NA
638001380219952666,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.40854,0.6467532,NA,NA,NA
638001380220062299,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.410357,0.1932193,NA,NA,NA
638001380220171939,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.409449,-0.3118805,NA,NA,NA
638001380220281563,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.42292,-0.9545868,NA,NA,NA
638001380220391205,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.468865,-0.8889912,NA,NA,NA
638001380220500839,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.416937,-0.9024332,NA,NA,NA
638001380220610475,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.324113,-0.8925382,NA,NA,NA
638001380220730068,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.44187,-0.8646298,NA,NA,NA
638001380220839704,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.421614,-0.9747887,NA,NA,NA
638001380220949336,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.384863,-0.8287219,NA,NA,NA
638001380221058968,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.422797,-0.8511133,NA,NA,NA
638001380221168601,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.398794,-0.8443847,NA,NA,NA
638001380221278238,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.351816,-0.8225762,NA,NA,NA
638001380221387867,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.358402,-0.922551,NA,NA,NA
638001380221507464,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.362185,-0.9091737,NA,NA,NA
638001380221617102,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.343322,-0.8304991,NA,NA,NA
638001380221726738,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.372795,-0.9496933,NA,NA,NA
638001380221836367,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.334134,-0.9903136,NA,NA,NA
638001380221955968,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.298796,-0.9992585,NA,NA,NA
638001380222055640,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.280082,-1.101029,NA,NA,NA
638001380222175237,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.277539,-1.135432,NA,NA,NA
638001380222294838,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.276905,-1.008044,NA,NA,NA
638001380222394508,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.269045,-1.047641,NA,NA,NA
638001380222504134,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.304811,-1.213249,NA,NA,NA
638001380222613773,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.232845,-2.137408,NA,NA,NA
638001380222723405,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.198684,-2.704777,NA,NA,NA
638001380222833039,"P29","s",1,26,"m","c","looking at Play wall",NA,"2.802482",8.102768,-3.467483,NA,NA,NA
638001380224607108,"P29","s",1,26,"m","c","looking at View wall",NA,"2.747367",8.038925,-6.220267,NA,NA,NA
638001380224726697,"P29","s",1,26,"m","c","looking at View wall",NA,"3.086412",8.142016,-6.650694,NA,NA,NA
638001380224836378,"P29","s",1,26,"m","c","looking at View wall",NA,"3.437622",8.236142,-7.096565,NA,NA,NA
638001380224955933,"P29","s",1,26,"m","c","looking at View wall",NA,"3.767405",8.553438,-7.515234,NA,NA,NA
638001380225060679,"P29","s",1,26,"m","c","looking at View wall",NA,"3.943585",8.516666,-7.738899,NA,NA,NA
638001380225170311,"P29","s",1,26,"m","c","looking at View wall",NA,"4.12953",8.612967,-7.974962,NA,NA,NA
638001380225289914,"P29","s",1,26,"m","c","looking at View wall",NA,"4.151577",8.577127,-8.002951,NA,NA,NA
638001380225389573,"P29","s",1,26,"m","c","looking at View wall",NA,"4.146111",8.584318,-7.996013,NA,NA,NA
638001380225499474,"P29","s",1,26,"m","c","looking at View wall",NA,"4.201331",8.586925,-8.066115,NA,NA,NA
638001380225608853,"P29","s",1,26,"m","c","looking at View wall",NA,"4.141737",8.567575,-7.990459,NA,NA,NA
638001380225738413,"P29","s",1,26,"m","c","looking at View wall",NA,"4.129304",8.527014,-7.974675,NA,NA,NA
638001380225838077,"P29","s",1,26,"m","c","looking at View wall",NA,"4.479432",8.548206,-8.419172,NA,NA,NA
638001380225947708,"P29","s",1,26,"m","c","looking at View wall",NA,"4.714358",8.842525,-8.717418,NA,NA,NA
