"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637987623433424419,"P23","s",1,29,"m","","Game Start",NA,"c",NA,NA,NA,NA,NA
637987623439059250,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439169232,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439288624,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439398333,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439518013,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439637691,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439767340,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439867080,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623439996719,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440096777,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440216438,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440325836,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440435543,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440545248,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440654950,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440774620,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440884331,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623440994037,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623441103734,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623441223421,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
637987623441323150,"P23","s",1,29,"m","c","looking at Play wall",NA,"1.26",11.20539,-0.3032137,NA,NA,NA
