TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637955606330168583,P3,tut,1,0,,300,Game Start
637955606377399191,P3,tut,1,0looking at red cube,1.389999,10.58974,-0.46
637955606377509217,P3,tut,1,0looking at red cube,1.389999,10.56726,-0.46
637955606377629242,P3,tut,1,0looking at red cube,1.389999,10.54509,-0.46
637955606378069345,P3,tut,1,0looking at red cube,1.389999,10.45606,-0.46
637955606378299393,P3,tut,1,0looking at red cube,1.389999,10.4112,-0.46
637955606379289620,P3,tut,1,0looking at red cube,1.389999,10.2123,-0.46
637955606379839746,P3,tut,1,0looking at red cube,1.389999,10.10122,-0.46
637955606380289851,P3,tut,1,0looking at red cube,1.389999,10.0119,-0.46
637955606380399874,P3,tut,1,0looking at red cube,1.389999,9.989595,-0.46
637955606380509906,P3,tut,1,0looking at red cube,1.389999,9.967216,-0.46
637955606380629917,P3,tut,1,0looking at red cube,1.389999,9.944597,-0.46
637955606380729942,P3,tut,1,0looking at red cube,1.389999,9.923032,-0.46
637955606380849965,P3,tut,1,0looking at red cube,1.389999,9.900229,-0.46
637955606380959995,P3,tut,1,0looking at red cube,1.389999,9.878386,-0.46
637955606381070019,P3,tut,1,0looking at red cube,1.389999,9.856294,-0.46
637955606381180037,P3,tut,1,0looking at red cube,1.389999,9.833653,-0.46
637955606381290066,P3,tut,1,0looking at red cube,1.389999,9.811815,-0.46
637955606381430102,P3,tut,1,0looking at red cube,1.389999,9.78451,-0.46
637955606381540123,P3,tut,1,0looking at red cube,1.389999,9.762594,-0.46
637955606381650145,P3,tut,1,0looking at red cube,1.389999,9.740113,-0.46
637955606381760168,P3,tut,1,0looking at red cube,1.389999,9.718633,-0.46
637955606381880195,P3,tut,1,0looking at red cube,1.389999,9.695243,-0.46
637955606381990225,P3,tut,1,0looking at red cube,1.389999,9.672315,-0.46
637955606382100248,P3,tut,1,0looking at red cube,1.389999,9.65056,-0.46
637955606382200267,P3,tut,1,0looking at red cube,1.389999,9.629514,-0.46
637955606382310294,P3,tut,1,0looking at red cube,1.389999,9.607312,-0.46
637955606382420322,P3,tut,1,0looking at red cube,1.389999,9.586726,-0.46
637955606382520341,P3,tut,1,0looking at red cube,1.389999,9.565126,-0.46
637955606382630369,P3,tut,1,0looking at red cube,1.389999,9.54405,-0.46
637955606382740389,P3,tut,1,0looking at red cube,1.389999,9.522661,-0.46
637955606382850413,P3,tut,1,0looking at red cube,1.389999,9.501101,-0.46
637955606382960444,P3,tut,1,0looking at red cube,1.389999,9.477549,-0.46
637955606383070465,P3,tut,1,0looking at red cube,1.389999,9.456773,-0.46
637955606383170491,P3,tut,1,0looking at red cube,1.389999,9.435321,-0.46
637955606383280516,P3,tut,1,0looking at red cube,1.389999,9.414998,-0.46
637955606383380535,P3,tut,1,0looking at red cube,1.389999,9.393056,-0.46
637955606383490563,P3,tut,1,0looking at red cube,1.389999,9.372899,-0.46
637955606383600587,P3,tut,1,0looking at red cube,1.389999,9.350007,-0.46
637955606383710611,P3,tut,1,0looking at red cube,1.389999,9.328879,-0.46
637955606383820638,P3,tut,1,0looking at red cube,1.389999,9.306949,-0.46
637955606383930661,P3,tut,1,0looking at red cube,1.389999,9.283987,-0.46
637955606384050695,P3,tut,1,0looking at red cube,1.389999,9.260312,-0.46
637955606384170710,P3,tut,1,0looking at red cube,1.389999,9.23702,-0.46
637955606384280749,P3,tut,1,0looking at red cube,1.389999,9.213627,-0.46
637955606384390765,P3,tut,1,0looking at red cube,1.389999,9.191272,-0.46
637955606384490783,P3,tut,1,0looking at red cube,1.389999,9.171674,-0.46
637955606384590806,P3,tut,1,0looking at red cube,1.389999,9.150673,-0.46
637955606384690832,P3,tut,1,0looking at red cube,1.389999,9.13083,-0.46
637955606384800861,P3,tut,1,0looking at red cube,1.389999,9.110376,-0.46
637955606384910881,P3,tut,1,0looking at red cube,1.389999,9.088802,-0.46
637955606385020905,P3,tut,1,0looking at red cube,1.389999,9.066119,-0.46
637955606385130933,P3,tut,1,0looking at red cube,1.389999,9.044416,-0.46
637955606385240957,P3,tut,1,0looking at red cube,1.389999,9.021901,-0.46
637955606385420996,P3,tut,1,0looking at red cube,1.389999,8.986157,-0.46
637955606385531019,P3,tut,1,0looking at red cube,1.389999,8.963892,-0.46
637955606385641048,P3,tut,1,0looking at red cube,1.389999,8.943018,-0.46
637955606385741070,P3,tut,1,0looking at red cube,1.389999,8.921048,-0.46
637955606385851086,P3,tut,1,0looking at red cube,1.389999,8.900579,-0.46
637955606385951121,P3,tut,1,0looking at red cube,1.389999,8.87895,-0.46
637955606386061134,P3,tut,1,0looking at red cube,1.389999,8.858268,-0.46
637955606386161159,P3,tut,1,0looking at red cube,1.389999,8.837279,-0.46
637955606386261184,P3,tut,1,0looking at red cube,1.389999,8.817513,-0.46
637955606386371203,P3,tut,1,0looking at red cube,1.389999,8.796486,-0.46
637955606392512582,P3,tut,1,0looking at red cube,1.389999,7.568643,-0.46
637955606392622607,P3,tut,1,0looking at red cube,1.389999,7.546176,-0.46
637955606393282760,P3,tut,1,0looking at red cube,1.389999,7.413287,-0.46
637955606393392783,P3,tut,1,0looking at red cube,1.389999,7.39089,-0.46
637955606393512811,P3,tut,1,0looking at red cube,1.389999,7.368473,-0.46
637955606393622836,P3,tut,1,0looking at red cube,1.389999,7.345937,-0.46
637955606393732863,P3,tut,1,0looking at red cube,1.389999,7.323939,-0.46
637955606393852889,P3,tut,1,0looking at red cube,1.389999,7.300523,-0.46
637955606393962914,P3,tut,1,0looking at red cube,1.389999,7.277844,-0.46
637955606394062936,P3,tut,1,0looking at red cube,1.389999,7.257206,-0.46
637955606394172959,P3,tut,1,0looking at red cube,1.389999,7.234909,-0.46
637955606394282987,P3,tut,1,0looking at red cube,1.389999,7.213163,-0.46
637955606394393005,P3,tut,1,0looking at red cube,1.389999,7.190886,-0.46
637955606394513036,P3,tut,1,0looking at red cube,1.389999,7.168473,-0.46
637955606394623061,P3,tut,1,0looking at red cube,1.389999,7.145651,-0.46
637955606394723085,P3,tut,1,0looking at red cube,1.389999,7.124289,-0.46
637955606394843109,P3,tut,1,0looking at red cube,1.389999,7.10183,-0.46
637955606394953135,P3,tut,1,0looking at red cube,1.389999,7.079753,-0.46
637955606395063155,P3,tut,1,0looking at red cube,1.389999,7.057385,-0.46
637955606395173179,P3,tut,1,0looking at red cube,1.389999,7.035141,-0.46
637955606395293215,P3,tut,1,0looking at red cube,1.389999,7.012837,-0.46
637955606395403236,P3,tut,1,0looking at red cube,1.389999,6.989608,-0.46
637955606395503257,P3,tut,1,0looking at red cube,1.389999,6.968379,-0.46
637955606395623285,P3,tut,1,0looking at red cube,1.389999,6.945875,-0.46
637955606395733310,P3,tut,1,0looking at red cube,1.389999,6.923864,-0.46
637955606395843342,P3,tut,1,0looking at red cube,1.389999,6.901887,-0.46
637955606395953362,P3,tut,1,0looking at red cube,1.389999,6.879494,-0.46
637955606396093394,P3,tut,1,0looking at red cube,1.389999,6.85694,-0.46
637955606396193415,P3,tut,1,0looking at red cube,1.389999,6.830648,-0.46
637955606396303439,P3,tut,1,0looking at red cube,1.389999,6.810439,-0.46
637955606396413461,P3,tut,1,0looking at red cube,1.389999,6.788354,-0.46
637955606396513486,P3,tut,1,0looking at red cube,1.389999,6.766667,-0.46
637955606396613508,P3,tut,1,0looking at red cube,1.389999,6.746652,-0.46
637955606396713528,P3,tut,1,0looking at red cube,1.389999,6.72641,-0.46
637955606396823552,P3,tut,1,0looking at red cube,1.389999,6.704526,-0.46
637955606396943581,P3,tut,1,0looking at red cube,1.389999,6.681505,-0.46
637955606397053609,P3,tut,1,0looking at red cube,1.389999,6.659392,-0.46
637955606397163632,P3,tut,1,0looking at red cube,1.389999,6.636987,-0.46
637955606397273658,P3,tut,1,0looking at red cube,1.389999,6.615197,-0.46
637955606397383684,P3,tut,1,0looking at red cube,1.389999,6.592762,-0.46
637955606397493706,P3,tut,1,0looking at red cube,1.389999,6.57059,-0.46
637955606397613735,P3,tut,1,0looking at red cube,1.389999,6.548533,-0.46
637955606397723762,P3,tut,1,0looking at red cube,1.389999,6.525654,-0.46
637955606397833779,P3,tut,1,0looking at red cube,1.389999,6.502968,-0.46
637955606397943804,P3,tut,1,0looking at red cube,1.389999,6.481853,-0.46
637955606398063836,P3,tut,1,0looking at red cube,1.389999,6.458566,-0.46
637955606398173866,P3,tut,1,0looking at red cube,1.389999,6.434941,-0.46
637955606398283880,P3,tut,1,0looking at red cube,1.389999,6.414012,-0.46
637955606398393909,P3,tut,1,0looking at red cube,1.389999,6.391761,-0.46
637955606398503929,P3,tut,1,0looking at red cube,1.389999,6.369953,-0.46
637955606398613955,P3,tut,1,0looking at red cube,1.389999,6.347944,-0.46
637955606398713979,P3,tut,1,0looking at red cube,1.389999,6.326823,-0.46
637955606398834002,P3,tut,1,0looking at red cube,1.389999,6.304273,-0.46
637955606398944035,P3,tut,1,0looking at red cube,1.389999,6.280569,-0.46
637955606399054064,P3,tut,1,0looking at red cube,1.389999,6.25955,-0.46
637955606399164089,P3,tut,1,0looking at red cube,1.389999,6.237846,-0.46
637955606399284107,P3,tut,1,0looking at red cube,1.389999,6.214127,-0.46
637955606399394128,P3,tut,1,0looking at red cube,1.389999,6.190825,-0.46
637955606399504156,P3,tut,1,0looking at red cube,1.389999,6.169594,-0.46
637955606399614181,P3,tut,1,0looking at red cube,1.389999,6.148199,-0.46
637955606399724207,P3,tut,1,0looking at red cube,1.389999,6.125656,-0.46
637955606399834230,P3,tut,1,0looking at red cube,1.389999,6.103951,-0.46
637955606399944255,P3,tut,1,0looking at red cube,1.389999,6.080488,-0.46
637955606400054277,P3,tut,1,0looking at red cube,1.389999,6.05891,-0.46
637955606400164313,P3,tut,1,0looking at red cube,1.389999,6.036955,-0.46
637955606400284327,P3,tut,1,0looking at red cube,1.389999,6.014321,-0.46
637955606400394356,P3,tut,1,0looking at red cube,1.389999,5.991167,-0.46
637955606400504377,P3,tut,1,0looking at red cube,1.389999,5.969732,-0.46
637955606400614402,P3,tut,1,0looking at red cube,1.389999,5.947171,-0.46
637955606400724440,P3,tut,1,0looking at red cube,1.389999,5.924264,-0.46
637955606400834455,P3,tut,1,0looking at red cube,1.389999,5.902375,-0.46
637955606400954485,P3,tut,1,0looking at red cube,1.389999,5.879774,-0.46
637955606401064508,P3,tut,1,0looking at red cube,1.389999,5.857475,-0.46
637955606401174528,P3,tut,1,0looking at red cube,1.389999,5.835633,-0.46
637955606401284561,P3,tut,1,0looking at red cube,1.389999,5.813387,-0.46
637955606401394582,P3,tut,1,0looking at red cube,1.389999,5.791055,-0.46
637955606401504606,P3,tut,1,0looking at red cube,1.389999,5.768802,-0.46
637955606401614631,P3,tut,1,0looking at red cube,1.389999,5.746746,-0.46
637955606401724656,P3,tut,1,0looking at red cube,1.389999,5.724852,-0.46
637955606401844683,P3,tut,1,0looking at red cube,1.389999,5.702307,-0.46
637955606401954712,P3,tut,1,0looking at red cube,1.389999,5.678584,-0.46
637955606402064733,P3,tut,1,0looking at red cube,1.389999,5.65674,-0.46
637955606402174757,P3,tut,1,0looking at red cube,1.389999,5.634519,-0.46
637955606402294785,P3,tut,1,0looking at red cube,1.389999,5.613108,-0.46
637955606402444817,P3,tut,1,0looking at red cube,1.389999,5.580779,-0.46
637955606402544838,P3,tut,1,0looking at red cube,1.389999,5.559754,-0.46
637955606402654860,P3,tut,1,0looking at red cube,1.389999,5.539326,-0.46
637955606402734892,P3,tut,1,0Regular Red Cube(Clone) was picked up,1.389999,5.539326,-0.46
637955606408006065,P3,tut,1,0looking at red cube,1.390015,7.511137,-1.813
637955606408116090,P3,tut,1,0looking at red cube,1.390015,7.488286,-1.813
637955606408236120,P3,tut,1,0looking at red cube,1.390015,7.465619,-1.813
637955606408346143,P3,tut,1,0looking at red cube,1.390015,7.443032,-1.813
637955606408456169,P3,tut,1,0looking at red cube,1.390015,7.420444,-1.813
637955606408566195,P3,tut,1,0looking at red cube,1.390015,7.397418,-1.813
637955606408686216,P3,tut,1,0looking at red cube,1.390015,7.374314,-1.813
637955606408916268,P3,tut,1,0looking at red cube,1.390015,7.327841,-1.813
637955606409036297,P3,tut,1,0looking at red cube,1.390015,7.304368,-1.813
637955606409156323,P3,tut,1,0looking at red cube,1.390015,7.280937,-1.813
637955606409266349,P3,tut,1,0looking at red cube,1.390015,7.257929,-1.813
637955606409376371,P3,tut,1,0looking at red cube,1.390015,7.235271,-1.813
637955606409496401,P3,tut,1,0looking at red cube,1.390015,7.212506,-1.813
637955606409616427,P3,tut,1,0looking at red cube,1.390015,7.188725,-1.813
637955606409716454,P3,tut,1,0looking at red cube,1.390015,7.167248,-1.813
637955606409836478,P3,tut,1,0looking at red cube,1.390015,7.144857,-1.813
637955606409946502,P3,tut,1,0looking at red cube,1.390015,7.122086,-1.813
637955606410056530,P3,tut,1,0looking at red cube,1.390015,7.100353,-1.813
637955606410166551,P3,tut,1,0looking at red cube,1.390015,7.078043,-1.813
637955606410286584,P3,tut,1,0looking at red cube,1.390015,7.055644,-1.813
637955606410426609,P3,tut,1,0looking at red cube,1.390015,7.026688,-1.813
637955606410536636,P3,tut,1,0looking at red cube,1.390015,7.00493,-1.813
637955606410656671,P3,tut,1,0looking at red cube,1.390015,6.98106,-1.813
637955606410756682,P3,tut,1,0looking at red cube,1.390015,6.959447,-1.813
637955606410866715,P3,tut,1,0looking at red cube,1.390015,6.938943,-1.813
637955606413667337,P3,tut,1,0looking at red cube,1.390015,6.378034,-1.813
637955606413777364,P3,tut,1,0looking at red cube,1.390015,6.355014,-1.813
637955606414007415,P3,tut,1,0looking at red cube,1.390015,6.311065,-1.813
637955606414227465,P3,tut,1,0looking at red cube,1.390015,6.266954,-1.813
637955606414337488,P3,tut,1,0looking at red cube,1.390015,6.24407,-1.813
637955606414457519,P3,tut,1,0looking at red cube,1.390015,6.221507,-1.813
637955606414567540,P3,tut,1,0looking at red cube,1.390015,6.197988,-1.813
637955606414667565,P3,tut,1,0looking at red cube,1.390015,6.177779,-1.813
637955606414777587,P3,tut,1,0looking at red cube,1.390015,6.155347,-1.813
637955606414897629,P3,tut,1,0looking at red cube,1.390015,6.13308,-1.813
637955606415007641,P3,tut,1,0looking at red cube,1.390015,6.110902,-1.813
637955606415107666,P3,tut,1,0looking at red cube,1.390015,6.088287,-1.813
637955606415237702,P3,tut,1,0looking at red cube,1.390015,6.065238,-1.813
637955606415347721,P3,tut,1,0looking at red cube,1.390015,6.042684,-1.813
637955606415457741,P3,tut,1,0looking at red cube,1.390015,6.020467,-1.813
637955606415567768,P3,tut,1,0looking at red cube,1.390015,5.998377,-1.813
637955606415677795,P3,tut,1,0looking at red cube,1.390015,5.975873,-1.813
637955606415787819,P3,tut,1,0looking at red cube,1.390015,5.953592,-1.813
637955606415907842,P3,tut,1,0looking at red cube,1.390015,5.930728,-1.813
637955606416017867,P3,tut,1,0looking at red cube,1.390015,5.907578,-1.813
637955606416808049,P3,tut,1,0looking at red cube,1.390015,5.751032,-1.813
637955606417028095,P3,tut,1,0looking at red cube,1.390015,5.706032,-1.813
637955606417258147,P3,tut,1,0looking at red cube,1.390015,5.661013,-1.813
637955606417368167,P3,tut,1,0looking at red cube,1.390015,5.637664,-1.813
637955606417488204,P3,tut,1,0looking at red cube,1.390015,5.615048,-1.813
637955606417598218,P3,tut,1,0looking at red cube,1.390015,5.592817,-1.813
637955606417708250,P3,tut,1,0looking at red cube,1.390015,5.570127,-1.813
637955606417818269,P3,tut,1,0looking at red cube,1.390015,5.547952,-1.813
637955606417968312,P3,tut,1,0looking at red cube,1.390015,5.517596,-1.813
637955606418078326,P3,tut,1,0looking at red cube,1.390015,5.495765,-1.813
637955606418188360,P3,tut,1,0looking at red cube,1.390015,5.474574,-1.813
637955606418578438,P3,tut,1,0looking at red cube,1.390015,5.396284,-1.813
637955606428820743,P3,tut,1,0looking at red cube,1.389999,6.369866,0.944
637955606428930768,P3,tut,1,0looking at red cube,1.389999,6.348137,0.944
637955606429150817,P3,tut,1,0looking at red cube,1.389999,6.303569,0.944
637955606429270842,P3,tut,1,0looking at red cube,1.389999,6.281229,0.944
637955606429380868,P3,tut,1,0looking at red cube,1.389999,6.258505,0.944
637955606429490893,P3,tut,1,0looking at red cube,1.389999,6.236549,0.944
637955606429600917,P3,tut,1,0looking at red cube,1.389999,6.214023,0.944
637955606429710941,P3,tut,1,0looking at red cube,1.389999,6.192202,0.944
637955606432491579,P3,tut,1,0looking at red cube,1.389999,5.636387,0.944
637955606433151718,P3,tut,1,0looking at red cube,1.389999,5.502893,0.944
637955606433271743,P3,tut,1,0looking at red cube,1.389999,5.480268,0.944
637955606433381770,P3,tut,1,0looking at red cube,1.389999,5.457654,0.944
637955606433491794,P3,tut,1,0looking at red cube,1.389999,5.435678,0.944
637955606433611820,P3,tut,1,0looking at red cube,1.389999,5.412765,0.944
637955606433721850,P3,tut,1,0looking at red cube,1.389999,5.389759,0.944
637955606433831872,P3,tut,1,0looking at red cube,1.389999,5.368396,0.944
637955606433941895,P3,tut,1,0looking at red cube,1.389999,5.346316,0.944
637955606436362437,P3,tut,1,0looking at invis cube,1.389999,10.94478,-0.46
637955606436482459,P3,tut,1,0looking at invis cube,1.389999,10.92203,-0.46
637955606436592485,P3,tut,1,0looking at invis cube,1.389999,10.89987,-0.46
637955606436702514,P3,tut,1,0looking at invis cube,1.389999,10.87774,-0.46
637955606436812538,P3,tut,1,0looking at invis cube,1.389999,10.85584,-0.46
637955606436922557,P3,tut,1,0looking at invis cube,1.389999,10.83324,-0.46
637955606437032587,P3,tut,1,0looking at invis cube,1.389999,10.81151,-0.46
637955606437142613,P3,tut,1,0looking at invis cube,1.389999,10.789,-0.46
637955606437252636,P3,tut,1,0looking at invis cube,1.389999,10.76694,-0.46
637955606437362657,P3,tut,1,0looking at invis cube,1.389999,10.74434,-0.46
637955606437482687,P3,tut,1,0looking at invis cube,1.389999,10.7223,-0.46
637955606437592710,P3,tut,1,0looking at invis cube,1.389999,10.69985,-0.46
637955606437702737,P3,tut,1,0looking at invis cube,1.389999,10.678,-0.46
637955606437812760,P3,tut,1,0looking at invis cube,1.389999,10.65538,-0.46
637955606437922785,P3,tut,1,0looking at invis cube,1.389999,10.63338,-0.46
637955606438032808,P3,tut,1,0looking at invis cube,1.389999,10.61103,-0.46
637955606438142841,P3,tut,1,0looking at invis cube,1.389999,10.58914,-0.46
637955606438262862,P3,tut,1,0looking at invis cube,1.389999,10.56668,-0.46
637955606438372886,P3,tut,1,0looking at invis cube,1.389999,10.54327,-0.46
637955606438482913,P3,tut,1,0looking at invis cube,1.389999,10.52219,-0.46
637955606438592935,P3,tut,1,0looking at invis cube,1.389999,10.50004,-0.46
637955606438702958,P3,tut,1,0looking at invis cube,1.389999,10.47786,-0.46
637955606438812985,P3,tut,1,0looking at invis cube,1.389999,10.4559,-0.46
637955606438913011,P3,tut,1,0looking at invis cube,1.389999,10.43399,-0.46
637955606439033037,P3,tut,1,0looking at invis cube,1.389999,10.41119,-0.46
637955606439143060,P3,tut,1,0looking at invis cube,1.389999,10.38962,-0.46
637955606439253083,P3,tut,1,0looking at invis cube,1.389999,10.36694,-0.46
637955606439373112,P3,tut,1,0looking at invis cube,1.389999,10.34382,-0.46
637955606439483138,P3,tut,1,0looking at invis cube,1.389999,10.32138,-0.46
637955606439593163,P3,tut,1,0looking at invis cube,1.389999,10.29915,-0.46
637955606439763202,P3,tut,1,0looking at invis cube,1.389999,10.27644,-0.46
637955606439873223,P3,tut,1,0looking at invis cube,1.389999,10.24377,-0.46
637955606439973253,P3,tut,1,0looking at invis cube,1.389999,10.2222,-0.46
637955606440083273,P3,tut,1,0looking at invis cube,1.389999,10.20271,-0.46
637955606440193299,P3,tut,1,0looking at invis cube,1.389999,10.17851,-0.46
637955606440313326,P3,tut,1,0looking at invis cube,1.389999,10.15621,-0.46
637955606440423351,P3,tut,1,0looking at invis cube,1.389999,10.13352,-0.46
637955606440533376,P3,tut,1,0looking at invis cube,1.389999,10.11175,-0.46
637955606440643399,P3,tut,1,0looking at invis cube,1.389999,10.08947,-0.46
637955606440743423,P3,tut,1,0looking at invis cube,1.389999,10.06826,-0.46
637955606440853447,P3,tut,1,0looking at invis cube,1.389999,10.04794,-0.46
637955606440963481,P3,tut,1,0looking at invis cube,1.389999,10.02514,-0.46
637955606441083501,P3,tut,1,0looking at invis cube,1.389999,10.00273,-0.46
637955606441193521,P3,tut,1,0looking at invis cube,1.389999,9.979517,-0.46
637955606441303545,P3,tut,1,0looking at invis cube,1.389999,9.957597,-0.46
637955606441413571,P3,tut,1,0looking at invis cube,1.389999,9.936254,-0.46
637955606441523600,P3,tut,1,0looking at invis cube,1.389999,9.913345,-0.46
637955606441633626,P3,tut,1,0looking at invis cube,1.389999,9.891277,-0.46
637955606441743642,P3,tut,1,0looking at invis cube,1.389999,9.869144,-0.46
637955606441853671,P3,tut,1,0looking at invis cube,1.389999,9.847301,-0.46
637955606441963699,P3,tut,1,0looking at invis cube,1.389999,9.824591,-0.46
637955606442113727,P3,tut,1,0looking at invis cube,1.389999,9.79551,-0.46
637955606442223752,P3,tut,1,0looking at invis cube,1.389999,9.774027,-0.46
637955606442333776,P3,tut,1,0looking at invis cube,1.389999,9.751114,-0.46
637955606442443799,P3,tut,1,0looking at invis cube,1.389999,9.729712,-0.46
637955606442553825,P3,tut,1,0looking at invis cube,1.389999,9.707861,-0.46
637955606442663851,P3,tut,1,0looking at invis cube,1.389999,9.685103,-0.46
637955606442773877,P3,tut,1,0looking at invis cube,1.389999,9.66354,-0.46
637955606442883901,P3,tut,1,0looking at invis cube,1.389999,9.640432,-0.46
637955606442993926,P3,tut,1,0looking at invis cube,1.389999,9.619135,-0.46
637955606443103950,P3,tut,1,0looking at invis cube,1.389999,9.597372,-0.46
637955606443213976,P3,tut,1,0looking at invis cube,1.389999,9.575654,-0.46
637955606443323999,P3,tut,1,0looking at invis cube,1.389999,9.552916,-0.46
637955606443434024,P3,tut,1,0looking at invis cube,1.389999,9.531937,-0.46
637955606443544054,P3,tut,1,0looking at invis cube,1.389999,9.509357,-0.46
637955606443654078,P3,tut,1,0looking at invis cube,1.389999,9.48653,-0.46
637955606443764098,P3,tut,1,0looking at invis cube,1.389999,9.464874,-0.46
637955606449465381,P3,tut,1,0looking at gold cube,1.389999,5.284036,2.336
637955606449585414,P3,tut,1,0looking at gold cube,1.389999,5.26012,2.336
637955606449915481,P3,tut,1,0looking at gold cube,1.389999,5.19307,2.336
637955606450045520,P3,tut,1,0looking at gold cube,1.389999,5.16901,2.336
637955606450155539,P3,tut,1,0looking at gold cube,1.389999,5.145557,2.336
637955606455462251,P3,tut,1,0looking at gold cube,1.389999,4.083642,2.336
637955606455582280,P3,tut,1,0looking at gold cube,1.389999,4.060625,2.336
637955606503788434,P3,tut,1,0looking at blue cube,1.389999,6.544462,0.944
637955606503908464,P3,tut,1,0looking at blue cube,1.389999,6.522337,0.944
637955606504018485,P3,tut,1,0looking at blue cube,1.389999,6.499635,0.944
637955606504128505,P3,tut,1,0looking at blue cube,1.389999,6.477243,0.944
637955606504238527,P3,tut,1,0looking at blue cube,1.389999,6.455432,0.944
637955606504348554,P3,tut,1,0looking at blue cube,1.389999,6.433228,0.944
637955606504458579,P3,tut,1,0looking at blue cube,1.389999,6.411116,0.944
637955606504568606,P3,tut,1,0looking at blue cube,1.389999,6.388852,0.944
637955606504688631,P3,tut,1,0looking at blue cube,1.389999,6.36612,0.944
637955606504798658,P3,tut,1,0looking at blue cube,1.389999,6.343475,0.944
637955606504908684,P3,tut,1,0looking at blue cube,1.389999,6.322409,0.944
637955606505018708,P3,tut,1,0looking at blue cube,1.389999,6.299817,0.944
637955606505128732,P3,tut,1,0looking at blue cube,1.389999,6.277908,0.944
637955606505568832,P3,tut,1,0looking at blue cube,1.389999,6.1891,0.944
637955606505688858,P3,tut,1,0looking at blue cube,1.389999,6.165861,0.944
637955606505798881,P3,tut,1,0looking at blue cube,1.389999,6.143461,0.944
637955606505908907,P3,tut,1,0looking at blue cube,1.389999,6.122345,0.944
637955606506018929,P3,tut,1,0looking at blue cube,1.389999,6.099842,0.944
637955606506459027,P3,tut,1,0looking at blue cube,1.389999,6.011127,0.944
637955606506569058,P3,tut,1,0looking at blue cube,1.389999,5.988755,0.944
637955606506689090,P3,tut,1,0looking at blue cube,1.389999,5.96674,0.944
637955606523451416,P3,tut,1,0looking at blue cube,1.389999,5.648139,0.944
637955606535054560,P3,tut,1,0Regular Red Cube(Clone)was placed in dropzone,11,7,10.41
637955606565216602,P3,tut,1,0looking at red cube,1.389999,6.413285,2.336
637955606565326622,P3,tut,1,0looking at red cube,1.389999,6.390355,2.336
637955606565546669,P3,tut,1,0looking at red cube,1.389999,6.346562,2.336
637955606565656692,P3,tut,1,0looking at red cube,1.389999,6.324113,2.336
637955606565876744,P3,tut,1,0looking at red cube,1.389999,6.280099,2.336
637955606565986777,P3,tut,1,0looking at red cube,1.389999,6.257875,2.336
637955606566316840,P3,tut,1,0looking at red cube,1.389999,6.191236,2.336
637955606566436869,P3,tut,1,0looking at red cube,1.389999,6.16912,2.336
637955606566546895,P3,tut,1,0looking at red cube,1.389999,6.145892,2.336
637955606566656921,P3,tut,1,0looking at red cube,1.389999,6.123993,2.336
637955606566766940,P3,tut,1,0looking at red cube,1.389999,6.102231,2.336
637955606566886977,P3,tut,1,0looking at red cube,1.389999,6.079043,2.336
637955606570757840,P3,tut,1,0looking at gold cube,1.390015,8.344308,-3.12
637955606570877874,P3,tut,1,0looking at gold cube,1.390015,8.321212,-3.12
637955606570987897,P3,tut,1,0looking at gold cube,1.390015,8.299391,-3.12
637955606571207939,P3,tut,1,0looking at gold cube,1.390015,8.255112,-3.12
637955606571878092,P3,tut,1,0looking at gold cube,1.390015,8.122106,-3.12
637955606571988119,P3,tut,1,0looking at gold cube,1.390015,8.099664,-3.12
637955606572098139,P3,tut,1,0looking at gold cube,1.390015,8.077143,-3.12
637955606572208162,P3,tut,1,0looking at gold cube,1.390015,8.054856,-3.12
637955606572318198,P3,tut,1,0looking at gold cube,1.390015,8.032147,-3.12
637955606572438217,P3,tut,1,0looking at gold cube,1.390015,8.010318,-3.12
637955606572548241,P3,tut,1,0looking at gold cube,1.390015,7.987095,-3.12
637955606572658265,P3,tut,1,0looking at gold cube,1.390015,7.965588,-3.12
637955606572768292,P3,tut,1,0looking at gold cube,1.390015,7.943142,-3.12
637955606572878316,P3,tut,1,0looking at gold cube,1.390015,7.921231,-3.12
637955606572978344,P3,tut,1,0looking at gold cube,1.390015,7.899464,-3.12
637955606573098368,P3,tut,1,0looking at gold cube,1.390015,7.876821,-3.12
637955606573208392,P3,tut,1,0looking at gold cube,1.390015,7.854683,-3.12
637955606573318422,P3,tut,1,0looking at gold cube,1.390015,7.832835,-3.12
637955606573438441,P3,tut,1,0looking at gold cube,1.390015,7.810379,-3.12
637955606573538467,P3,tut,1,0looking at gold cube,1.390015,7.788475,-3.12
637955606573658489,P3,tut,1,0looking at gold cube,1.390015,7.765991,-3.12
637955606573768523,P3,tut,1,0looking at gold cube,1.390015,7.743361,-3.12
637955606573878542,P3,tut,1,0looking at gold cube,1.390015,7.721234,-3.12
637955606573988573,P3,tut,1,0looking at gold cube,1.390015,7.699616,-3.12
637955606574108592,P3,tut,1,0looking at gold cube,1.390015,7.676013,-3.12
637955606574218620,P3,tut,1,0looking at gold cube,1.390015,7.653115,-3.12
637955606574338645,P3,tut,1,0looking at gold cube,1.390015,7.630053,-3.12
637955606575078810,P3,tut,1,0looking at gold cube,1.390015,7.480918,-3.12
637955606575188849,P3,tut,1,0looking at gold cube,1.390015,7.458567,-3.12
637955606575308866,P3,tut,1,0looking at gold cube,1.390015,7.436027,-3.12
