Time,Participant,Age,Sex,Handedness,Task,Group,Condition,Trial,Event,CurrentGazeTarget,CurrentGazeArea,EyePos_X,EyePos_Y,EyePos_Z,eyeAngleX,eyeAngleY,eyeAngleZ,HeadPos_X,HeadPos_Y,HeadPos_Z,HeadRot_X,HeadRot_Y,HeadRot_Z,HandPos_X,HandPos_Y,HandPos_Z,HandRot_X,HandRot_Y,HandRot_Z,RayCast_StartPos_X,RayCast_StartPos_Y,RayCast_StartPos_Z,RayCast_EndPos_X,RayCast_EndPos_Y,RayCast_EndPos_Z,Partner_HeadPos_X,Partner_HeadPos_Y,Partner_HeadPos_Z,Partner_HeadRot_X,Partner_HeadRot_Y,Partner_HeadRot_Z,Partner_HandPos_X,Partner_HandPos_Y,Partner_HandPos_Z,Partner_HandRot_X,Partner_HandRot_Y,Partner_HandRot_Z,Partner_RayCast_StartPos_X,Partner_RayCast_StartPos_Y,Partner_RayCast_StartPos_Z,Partner_RayCast_EndPos_X,Partner_RayCast_EndPos_Y,Partner_RayCast_EndPos_Z,RightPupil,LeftPupil
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)31 was dropped in DropzonePlaceHolder(Clone)1 by P2,,none,0,0,0,2.606816,-2.767936,-24.70917,-9.804225,8.483769,-0.5104407,0.04121311,0.9962544,-0.05241545,-10.12926,8.388063,-0.9534996,0.8533385,0.5072539,0.05002034,-10.12859,8.387892,-0.9539828,7.047386,,-10.6493,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)31 was dropped in DropzonePlaceHolder(Clone)1,,none,0,0,0,2.606816,-2.767936,-24.70917,-9.804225,8.483769,-0.5104407,0.04121311,0.9962544,-0.05241545,-10.12926,8.388063,-0.9534996,0.8533385,0.5072539,0.05002034,-10.12859,8.387892,-0.9539828,7.047386,,-10.6493,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)36 was picked up,,none,0,0,0,5.607141,11.92367,-21.24585,-9.770866,8.54621,-0.3429687,0.1073839,0.9557902,0.2584731,-9.988379,8.390608,-0.6764973,0.1349806,0.8300917,0.4680968,-9.989212,8.39073,-0.6765337,15.4391,,-4.893049,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)36 was picked up by P2,,none,0,0,0,5.607141,11.92367,-21.24585,-9.770866,8.54621,-0.3429687,0.1073839,0.9557902,0.2584731,-9.988379,8.390608,-0.6764973,0.1349806,0.8300917,0.4680968,-9.989212,8.39073,-0.6765337,15.4391,,-4.893049,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)36 was picked up by P2,,none,0,0,0,5.607141,11.92367,-21.24585,-9.770866,8.54621,-0.3429687,0.1073839,0.9557902,0.2584731,-9.988379,8.390608,-0.6764973,0.1349806,0.8300917,0.4680968,-9.989212,8.39073,-0.6765337,15.4391,,-4.893049,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)36was placed in dropzone,,none,0,0,0,1.855877,0.7372057,-24.92012,-9.817085,8.49991,-0.4384293,0.05212497,0.9978905,0.0147649,-10.23812,8.383025,-0.7809501,0.7960083,0.600382,0.01316893,-10.23812,8.383025,-0.7809501,7.222971,,-10.65487,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Drop Hit Boxwas placed in dropzone,,none,0,0,0,1.819946,0.6418868,-24.92541,-9.81763,8.499347,-0.4394807,0.05099972,0.9979826,0.01252574,-10.23803,8.383041,-0.7812726,0.7935383,0.6039371,0.01564109,-10.23803,8.383041,-0.7812726,7.350698,,-10.66322,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)36was placed in dropzone,,none,0,0,0,1.622488,-0.1609336,-24.94678,-9.821684,8.495435,-0.4486148,0.0466424,0.9983848,-0.002218267,-10.23552,8.374838,-0.7963259,0.794294,0.6019853,0.01361835,-10.23552,8.374838,-0.7963259,7.240873,,-10.66217,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)36 was dropped in DropzonePlaceHolder(Clone)2 by P2,,none,0,0,0,1.559407,-0.8489799,-24.93687,-9.825848,8.491851,-0.4559821,0.0385582,0.9986619,-0.01517502,-10.23417,8.374624,-0.8056759,0.8041145,0.587487,0.01325086,-10.23404,8.374563,-0.8058375,7.102081,,-10.64182,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
6.38255E+17,,,,Right,Loom,,co,1,Network Neutral Cube(Clone)36 was dropped in DropzonePlaceHolder(Clone)2,,none,0,0,0,1.559407,-0.8489799,-24.93687,-9.825848,8.491851,-0.4559821,0.0385582,0.9986619,-0.01517502,-10.23417,8.374624,-0.8056759,0.8041145,0.587487,0.01325086,-10.23404,8.374563,-0.8058375,7.102081,,-10.64182,12.08001,5.57,-7.63E-06,0,0.9037399,0,12.08001,5.57,0,0.9037399,0,-7.63E-06,12.08001,5.57,-7.63E-06,4.342511,5.57,-6.334922,0,0
