"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
0.9,12.5158295289666,3.60236747492708,NA,NA,NA
1,13.5208401181893,3.63014379458417,NA,NA,NA
-1,7.74920782982911,3.52493490139112,NA,NA,NA
-0.9,7.89004220101224,3.52812044141097,NA,NA,NA
-0.8,6.89372417767232,3.51725817948683,NA,NA,NA
-0.7,7.75266719297317,3.52522285299423,NA,NA,NA
-0.6,7.12736818673413,3.54064111214827,NA,NA,NA
-0.5,7.25305221483142,3.53819927083962,NA,NA,NA
-0.4,7.17300409749041,3.51234656962759,NA,NA,NA
-0.3,8.90438965368977,3.54601584379745,NA,NA,NA
-0.2,7.99358332828245,3.51739184172274,NA,NA,NA
-0.1,6.55904082958216,3.47304424435386,NA,NA,NA
0,5.38521430525169,3.4353028946558,NA,NA,NA
0.1,5.0633892743636,3.42559535307108,NA,NA,NA
0.2,5.3952204394999,3.43443394677795,NA,NA,NA
0.3,5.22302251640902,3.41804144569561,NA,NA,NA
0.4,9.29559946531702,3.55854049838919,NA,NA,NA
0.5,9.8774204239822,3.57196948016871,NA,NA,NA
0.6,8.39348888895772,3.52534098574579,NA,NA,NA
0.7,6.49711405858168,3.46977689925126,NA,NA,NA
0.8,5.63519481579577,3.44170409654802,NA,NA,NA
0.9,6.22916538690173,3.46210079324368,NA,NA,NA
1,6.92094844493844,3.48249299107797,NA,NA,NA
-1,11.5348097119784,3.64273379761905,NA,NA,NA
-0.9,11.5781834127606,3.64168099687092,NA,NA,NA
-0.8,14.2598200143987,3.64506884383117,NA,NA,NA
-0.7,13.9816643870953,3.63697592460718,NA,NA,NA
-0.6,12.8575943086831,3.62252514734848,NA,NA,NA
-0.5,9.46598503541769,3.58845054128788,NA,NA,NA
-0.4,8.42006269794107,3.55558178868922,NA,NA,NA
-0.3,9.84192767713762,3.58155288092593,NA,NA,NA
-0.2,9.647984616062,3.57794105740741,NA,NA,NA
-0.1,11.6689620727728,3.55622746245687,NA,NA,NA
0,9.27352982167077,3.48709757256258,NA,NA,NA
0.1,11.2736442976226,3.52981044191919,NA,NA,NA
0.2,11.1715132316884,3.53866719906365,NA,NA,NA
0.3,12.1323437089346,3.5704067739881,NA,NA,NA
0.4,13.7279428792148,3.61350755,NA,NA,NA
0.5,14.7891660024719,3.64607215459436,NA,NA,NA
0.6,14.4969416668013,3.63728519148148,NA,NA,NA
0.7,13.3948900512297,3.60236483974747,NA,NA,NA
0.8,12.2807102066685,3.57350551237784,NA,NA,NA
0.9,11.8485582676519,3.56182806723485,NA,NA,NA
1,12.5399987967905,3.57431243095238,NA,NA,NA
-1,16.2939280599947,3.77374549050773,NA,NA,NA
-0.9,16.1363149136865,3.77568712245995,NA,NA,NA
-0.8,16.2396112610579,3.78616736985341,NA,NA,NA
-0.7,14.1622839649903,3.75376495960586,NA,NA,NA
-0.6,14.668789954135,3.77129564403591,NA,NA,NA
-0.5,14.6307295664314,3.75091136480185,NA,NA,NA
-0.4,15.0135192339014,3.74770226013777,NA,NA,NA
-0.3,15.2814656883815,3.73718027145157,NA,NA,NA
-0.2,15.0802181651942,3.72010101081758,NA,NA,NA
-0.1,14.2464945761983,3.69967096225221,NA,NA,NA
0,11.5225207419287,3.60646514780936,NA,NA,NA
0.1,14.0460803373372,3.68605286153529,NA,NA,NA
0.2,14.2421306078757,3.69898005721701,NA,NA,NA
0.3,14.3173768894785,3.72404604793669,NA,NA,NA
0.4,16.5792595536455,3.78517306310806,NA,NA,NA
0.5,17.2559720677021,3.77596955679274,NA,NA,NA
0.6,15.8979555922473,3.74247613435877,NA,NA,NA
0.7,15.2547174866889,3.71853373298176,NA,NA,NA
0.8,14.9849557009041,3.70859115631067,NA,NA,NA
0.9,15.3055016650404,3.72315158389966,NA,NA,NA
1,15.9195784022624,3.73238024691595,NA,NA,NA
-1,29.6211649454943,4.3046931477591,"comp","c","nuP20"
-0.9,28.4932378819887,4.27310267909637,"comp","c","nuP20"
-0.8,27.3877880320338,4.2731312757878,"comp","c","nuP20"
-0.7,30.9399326543133,4.3132285257538,"comp","c","nuP20"
-0.6,30.135699780968,4.27636603088174,"comp","c","nuP20"
-0.5,29.1837056363962,4.2671560872067,"comp","c","nuP20"
-0.4,27.4450675223982,4.23767970008989,"comp","c","nuP20"
-0.3,28.5230995292924,4.24366143520449,"comp","c","nuP20"
-0.2,24.80314118187,4.1913800628564,"comp","c","nuP20"
-0.1,24.0349662565553,4.15019048159071,"comp","c","nuP20"
0,25.0335153485338,4.03589274461418,"comp","c","nuP20"
0.1,26.6538403481908,4.09944976315232,"comp","c","nuP20"
0.2,28.9162607863179,4.08284920055379,"comp","c","nuP20"
0.3,35.9182227490717,4.20677117356286,"comp","c","nuP20"
0.4,35.64898986456,4.19542194842411,"comp","c","nuP20"
0.5,33.5658812327738,4.2527271874305,"comp","c","nuP20"
0.6,34.159703278016,4.29183117427322,"comp","c","nuP20"
0.7,33.7751837941544,4.31774460608966,"comp","c","nuP20"
0.8,33.6925455028021,4.34602499395423,"comp","c","nuP20"
0.9,34.0454524512099,4.36259664652694,"comp","c","nuP20"
1,34.7838973063222,4.38647043930991,"comp","c","nuP20"
-1,22.2818613512517,4.48398419209622,"solo","c","nuP20"
-0.9,20.8632658273478,4.4443340366218,"solo","c","nuP20"
-0.8,19.5881030734707,4.43822558231691,"solo","c","nuP20"
-0.7,18.4370252166614,4.36980761823823,"solo","c","nuP20"
-0.6,18.1445143216015,4.36944823608366,"solo","c","nuP20"
-0.5,17.2569364743437,4.30154464672691,"solo","c","nuP20"
-0.4,16.550929429312,4.27114705303844,"solo","c","nuP20"
-0.3,15.6493113877067,4.1988469773356,"solo","c","nuP20"
-0.2,14.0606165710503,4.14675056724319,"solo","c","nuP20"
-0.1,12.3650939966794,4.08755251611261,"solo","c","nuP20"
0,11.2999913102097,4.05137281961359,"solo","c","nuP20"
0.1,10.9801501743498,4.043343264413,"solo","c","nuP20"
0.2,10.3264028022279,4.02696959171631,"solo","c","nuP20"
0.3,13.8737408833758,4.27731389938447,"solo","c","nuP20"
0.4,14.4469245724691,4.42335294237589,"solo","c","nuP20"
0.5,16.9513866623432,4.40468712790884,"solo","c","nuP20"
0.6,21.6631412023361,4.42833391308644,"solo","c","nuP20"
0.7,22.1773915689502,4.43599056896906,"solo","c","nuP20"
0.8,24.0042580595745,4.48708920498314,"solo","c","nuP20"
0.9,25.9564185689398,4.56562395407281,"solo","c","nuP20"
1,26.300298443653,4.58626035640476,"solo","c","nuP20"
-1,24.0483098713596,4.46767360473761,"solo","c","nuP10"
-0.9,22.3120481837676,4.4471946749191,"solo","c","nuP10"
-0.8,23.0474518418069,4.45164362966682,"solo","c","nuP10"
-0.7,23.2811040518377,4.40421424504263,"solo","c","nuP10"
-0.6,21.0756900645849,4.3791625937013,"solo","c","nuP10"
-0.5,20.6020710609029,4.35364678342014,"solo","c","nuP10"
-0.4,20.0532860961911,4.28964031028664,"solo","c","nuP10"
-0.3,19.8456257708075,4.22927554282376,"solo","c","nuP10"
-0.2,18.3698217124538,4.16788447769694,"solo","c","nuP10"
-0.1,17.3560062902785,4.13649592501804,"solo","c","nuP10"
0,16.5436935339458,4.10328300480388,"solo","c","nuP10"
0.1,15.970077678348,4.07479422446119,"solo","c","nuP10"
0.2,16.4239007944131,4.11156607559148,"solo","c","nuP10"
0.3,23.3581911321227,4.53772660462388,"solo","c","nuP10"
0.4,24.3505909255795,4.5642431908435,"solo","c","nuP10"
0.5,24.2765400245231,4.43236358060269,"solo","c","nuP10"
0.6,26.8957508850488,4.45037997775438,"solo","c","nuP10"
0.7,27.3481140720875,4.46364801440678,"solo","c","nuP10"
0.8,28.8889119742945,4.50954447164474,"solo","c","nuP10"
0.9,30.1222052828577,4.56964357565359,"solo","c","nuP10"
1,31.0625504775038,4.59378772874313,"solo","c","nuP10"
-1,30.3470504716554,4.15559506007937,"co","c","nuP20"
-0.9,25.498841481181,4.17848119138494,"co","c","nuP20"
-0.8,28.028670378577,4.14317798453612,"co","c","nuP20"
-0.7,25.4598601907745,4.05640864037506,"co","c","nuP20"
-0.6,26.164539847751,4.06174875603186,"co","c","nuP20"
-0.5,26.1384026010792,4.04564870712715,"co","c","nuP20"
-0.4,21.7110899084624,4.05895279724201,"co","c","nuP20"
-0.3,21.5136934894675,4.01833496706235,"co","c","nuP20"
-0.2,21.9605560964983,4.02237177087174,"co","c","nuP20"
-0.1,29.1246211744455,4.00954035254165,"co","c","nuP20"
0,26.6566256958942,3.92186765455734,"co","c","nuP20"
0.1,30.925865711851,3.99256285635202,"co","c","nuP20"
0.2,33.5772260573512,4.04537425818482,"co","c","nuP20"
0.3,45.1383210310423,4.14250143634199,"co","c","nuP20"
0.4,43.5799144341192,4.24117979202532,"co","c","nuP20"
0.5,40.5168700845028,4.21724469753944,"co","c","nuP20"
0.6,40.3040820842966,4.28477235008123,"co","c","nuP20"
0.7,40.0555359078481,4.30802684278166,"co","c","nuP20"
0.8,38.8872829704421,4.33337392061541,"co","c","nuP20"
0.9,40.0316271797202,4.36720913042273,"co","c","nuP20"
1,41.322436514982,4.37234198355655,"co","c","nuP20"
-1,37.4271651087778,4.11202806484788,"co","c","nuP20"
-0.9,35.8333596183509,4.13501681317944,"co","c","nuP20"
-0.8,28.3530663396547,4.10321738545922,"co","c","nuP20"
-0.7,33.3467732034072,4.1783531080102,"co","c","nuP20"
-0.6,32.6590136161848,4.12669827417472,"co","c","nuP20"
-0.5,33.2922488024875,4.08448687019592,"co","c","nuP20"
-0.4,36.2241420045286,4.14533626186553,"co","c","nuP20"
-0.3,36.7538738837787,4.14087449279839,"co","c","nuP20"
-0.2,36.6691596297325,4.10634088198949,"co","c","nuP20"
-0.1,32.9740439840014,4.0728219126669,"co","c","nuP20"
0,32.3329356370741,3.90863832154703,"co","c","nuP20"
0.1,36.6386309761491,4.02176158840439,"co","c","nuP20"
0.2,39.5021233911788,4.0656976256396,"co","c","nuP20"
0.3,47.753801701415,4.13700540578153,"co","c","nuP20"
0.4,48.7268212853843,4.19193836965021,"co","c","nuP20"
0.5,43.324819178693,4.15021026119397,"co","c","nuP20"
0.6,42.0100024931999,4.17406064595218,"co","c","nuP20"
0.7,42.5166076640123,4.22555409290418,"co","c","nuP20"
0.8,43.0993628809985,4.23739242959033,"co","c","nuP20"
0.9,42.0987557757707,4.25170219926525,"co","c","nuP20"
1,43.767251277671,4.29226349003401,"co","c","nuP20"
-1,29.1202838388212,4.3576495010401,"comp","c","nuP20"
-0.9,28.2023475403422,4.39353549430057,"comp","c","nuP20"
-0.8,25.5774508630717,4.39288288267907,"comp","c","nuP20"
-0.7,26.1391474969118,4.38906200738414,"comp","c","nuP20"
-0.6,26.2863720715298,4.39624048014598,"comp","c","nuP20"
-0.5,24.5487591109107,4.3533747225351,"comp","c","nuP20"
-0.4,24.2506007606474,4.32968492453921,"comp","c","nuP20"
-0.3,24.6128918333103,4.2796368717197,"comp","c","nuP20"
-0.2,24.9166385880468,4.24529869898108,"comp","c","nuP20"
-0.1,25.5350771722701,4.22847508109261,"comp","c","nuP20"
0,22.811985164455,4.12383882472554,"comp","c","nuP20"
0.1,24.8848878345154,4.18245999116952,"comp","c","nuP20"
0.2,27.1972904927214,4.22928496851575,"comp","c","nuP20"
0.3,30.8285902237591,4.34328528364004,"comp","c","nuP20"
0.4,29.8439436368722,4.36783828923742,"comp","c","nuP20"
0.5,30.511731369569,4.40107953601765,"comp","c","nuP20"
0.6,29.723540798047,4.3749980254726,"comp","c","nuP20"
0.7,30.599058067947,4.40149063278715,"comp","c","nuP20"
0.8,30.4181622387082,4.39604306285941,"comp","c","nuP20"
0.9,30.884012291734,4.40075739668796,"comp","c","nuP20"
1,32.3668798818331,4.43200155563616,"comp","c","nuP20"
-1,11.2552685990313,6.01664422463768,"solo",NA,"P3"
-0.9,8.8270058811494,5.99580827247316,"solo",NA,"P3"
-0.8,8.95597266391102,5.99132271555789,"solo",NA,"P3"
-0.7,10.7627074029384,6.01970149252739,"solo",NA,"P3"
-0.6,10.7408133193316,6.02888639130338,"solo",NA,"P3"
-0.5,11.8646087771738,6.00468971712784,"solo",NA,"P3"
-0.4,10.9602073950205,5.96764900251501,"solo",NA,"P3"
-0.3,10.3478169326327,5.90487713225926,"solo",NA,"P3"
-0.2,9.36964171665506,5.85604781155556,"solo",NA,"P3"
-0.1,8.22509512187177,5.80148357777778,"solo",NA,"P3"
0,7.65127783153534,5.77506333150361,"solo",NA,"P3"
0.1,7.82499281595626,5.78628495351852,"solo",NA,"P3"
0.2,8.19925728832255,5.80109295995281,"solo",NA,"P3"
0.3,9.63484974903787,5.85793979883157,"solo",NA,"P3"
0.4,8.53115300205952,5.85551596046627,"solo",NA,"P3"
0.5,11.4636515628308,5.96442202222222,"solo",NA,"P3"
0.6,10.3144436650176,5.93799466314162,"solo",NA,"P3"
0.7,10.5951715108881,5.87834970625,"solo",NA,"P3"
0.8,10.7739063534577,5.91454188015266,"solo",NA,"P3"
0.9,9.93445680139708,5.88600913758182,"solo",NA,"P3"
1,10.2686526858511,5.89408059836921,"solo",NA,"P3"
-1,6.04237132051887,3.9344499172942,"comp","e","P4"
-0.9,6.72672384693649,3.92775727208157,"comp","e","P4"
-0.8,6.47943502841099,3.92818602312274,"comp","e","P4"
-0.7,6.44478639653461,3.92196948247615,"comp","e","P4"
-0.6,6.60414985653329,3.91914369898801,"comp","e","P4"
-0.5,6.42542479634021,3.92629366058392,"comp","e","P4"
-0.4,6.0875596228119,3.91009628676887,"comp","e","P4"
-0.3,5.34266467209749,3.89094730345724,"comp","e","P4"
-0.2,4.71766686593071,3.8648381924299,"comp","e","P4"
-0.1,5.15945692527832,3.86400720715093,"comp","e","P4"
0,4.77278933981585,3.84549869663415,"comp","e","P4"
0.1,5.17195715931322,3.85652242763153,"comp","e","P4"
0.2,5.35220282155609,3.86280856967632,"comp","e","P4"
0.3,7.42499502901222,3.93190461342117,"comp","e","P4"
0.4,9.95246243578004,4.04319356607814,"comp","e","P4"
0.5,10.4491370964084,4.05304053990199,"comp","e","P4"
0.6,9.92274857664209,4.032238447114,"comp","e","P4"
0.7,8.96610132056792,4.0034608509827,"comp","e","P4"
0.8,8.87361676278447,3.99294622914673,"comp","e","P4"
0.9,8.91546198023417,3.99035448924275,"comp","e","P4"
1,8.91858087423489,3.99201867087912,"comp","e","P4"
-1,5.69627527577726,4.2424515,"solo","e","P4"
-0.9,5.32898411300888,4.23656166315553,"solo","e","P4"
-0.8,5.43490101147332,4.23944904578774,"solo","e","P4"
-0.7,5.20759217074853,4.21512251846847,"solo","e","P4"
-0.6,4.05056334833837,4.18262103859826,"solo","e","P4"
-0.5,5.06134884681573,4.20892667106928,"solo","e","P4"
-0.4,3.99893443499755,4.16788235585586,"solo","e","P4"
-0.3,2.77818369738153,4.11969211448949,"solo","e","P4"
-0.2,1.50873585897729,4.06944979092664,"solo","e","P4"
-0.1,0.878877894932513,4.04461515615616,"solo","e","P4"
0,0.39991591252822,4.02565763693694,"solo","e","P4"
0.1,0.704571894453746,4.03756434234234,"solo","e","P4"
0.2,0.820767904636778,4.04705786286149,"solo","e","P4"
0.3,3.51315692216859,4.11854185358141,"solo","e","P4"
0.4,8.62052602356435,4.33576889415528,"solo","e","P4"
0.5,8.7705504386446,4.36467035715373,"solo","e","P4"
0.6,7.30444324983145,4.2987112959339,"solo","e","P4"
0.7,6.40266624045954,4.26341762007535,"solo","e","P4"
0.8,6.57635579636387,4.26927108831465,"solo","e","P4"
0.9,6.55417258483883,4.26728047034488,"solo","e","P4"
1,6.656853319848,4.27282971301257,"solo","e","P4"
