"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
-1.7,29.4742527531751,4.76308871428571,"comp","e","P3"
-1.6,35.0295227991808,4.96745555555556,"comp","e","P3"
-1.5,36.0613918843818,5.005415875,"comp","e","P3"
-1.4,36.7913087571838,5.032268,"comp","e","P3"
-1.3,62.758137382793,5.98753366666667,"comp","e","P3"
-1.2,63.7845430957767,6.025293,"comp","e","P3"
-1.1,59.8517628640184,5.8806141875,"comp","e","P3"
-1,55.6562197615025,5.726268875,"comp","e","P3"
-0.9,46.7117673067638,5.39722105555556,"comp","e","P3"
-0.8,43.1272714096409,5.2653549,"comp","e","P3"
-0.7,41.7234226751209,5.21371022222222,"comp","e","P3"
-0.6,42.1229068981006,5.22840641666667,"comp","e","P3"
-0.3,56.2609279676184,5.74851483333333,"comp","e","P3"
-0.2,54.9635827872264,5.7007882,"comp","e","P3"
-0.1,52.9659576500526,5.62729972222222,"comp","e","P3"
0,51.0200955767005,5.5557155,"comp","e","P3"
0.1,48.5703815419625,5.46559561111111,"comp","e","P3"
0.2,43.3826976333372,5.2747515,"comp","e","P3"
0.3,44.5974154533967,5.31943844444444,"comp","e","P3"
0.4,43.8438166685588,5.29171511111111,"comp","e","P3"
0.5,42.0976714115589,5.22747805555556,"comp","e","P3"
0.6,44.1568919458645,5.3032325,"comp","e","P3"
1,53.9965887836607,5.6652145,"comp","e","P3"
1.1,54.9123059941126,5.69890183333333,"comp","e","P3"
1.2,54.2844021466688,5.67580255555556,"comp","e","P3"
1.3,53.7507864915423,5.65617194444444,"comp","e","P3"
1.4,50.7647875983348,5.54632325,"comp","e","P3"
1.5,56.5470531903025,5.75904078571429,"comp","e","P3"
1.6,57.1026202787973,5.77947894444444,"comp","e","P3"
1.7,58.4626092076425,5.82951011111111,"comp","e","P3"
1.8,57.6487717511515,5.79957072222222,"comp","e","P3"
1.9,55.991807333877,5.73861444444444,"comp","e","P3"
2,55.4913239297622,5.7202027,"comp","e","P3"
-2,2.90797931793036,4.8975266,"solo","e","P3"
-1.9,5.12462207970698,5.00301955555556,"solo","e","P3"
-1.8,4.15909120879384,4.95706866666667,"solo","e","P3"
-1.7,4.66748806878172,4.98126394444444,"solo","e","P3"
-1.6,5.55074786866088,5.02329944444444,"solo","e","P3"
-1.5,6.87886469755539,5.08650627777778,"solo","e","P3"
-1.4,7.09004699700935,5.09655672222222,"solo","e","P3"
-1.3,7.82508882664027,5.13153833333333,"solo","e","P3"
-1.1,22.5176646925795,5.83077741666667,"solo","e","P3"
-1,16.4199123753734,5.54057733333333,"solo","e","P3"
-0.9,12.1377684410846,5.33678445,"solo","e","P3"
-0.8,17.2607601464658,5.58059438888889,"solo","e","P3"
-0.7,15.6289931764279,5.50293644444444,"solo","e","P3"
-0.6,12.445172651461,5.35141422222222,"solo","e","P3"
-0.5,9.45081711383893,5.20890888888889,"solo","e","P3"
-0.4,7.57548799037574,5.1196595,"solo","e","P3"
-0.3,7.63549543119333,5.12251533333333,"solo","e","P3"
-0.2,8.99498235943794,5.18721511111111,"solo","e","P3"
-0.1,10.0832632045616,5.23900783333333,"solo","e","P3"
0,12.2703687008677,5.34309507142857,"solo","e","P3"
0.1,12.9496670724906,5.37542377777778,"solo","e","P3"
0.2,15.0274187281498,5.47430672222222,"solo","e","P3"
0.3,16.3136338920961,5.5355194,"solo","e","P3"
0.4,16.2634482702757,5.533131,"solo","e","P3"
0.5,20.1301594252135,5.71715288888889,"solo","e","P3"
0.6,15.024522249937,5.474168875,"solo","e","P3"
0.8,17.6638611953616,5.5997785,"solo","e","P3"
0.9,15.1891534021666,5.48200388888889,"solo","e","P3"
1,15.0632025641739,5.47600972222222,"solo","e","P3"
1.1,13.952786496936,5.42316355555556,"solo","e","P3"
1.2,16.4761130996361,5.543252,"solo","e","P3"
1.3,16.5405229538678,5.54631735,"solo","e","P3"
1.4,16.2688811003422,5.53338955555556,"solo","e","P3"
1.5,15.7134740341649,5.506957,"solo","e","P3"
1.6,15.3077172722478,5.4876465,"solo","e","P3"
1.7,14.7135122816855,5.4593675,"solo","e","P3"
1.8,14.9048882150592,5.46847533333333,"solo","e","P3"
1.9,15.5088779030038,5.49722,"solo","e","P3"
2,16.8090918847749,5.5590989,"solo","e","P3"
-2,14.0746873012516,5.946838125,"solo","e","P3"
-1.9,14.1781953193561,5.95223411111111,"solo","e","P3"
-1.8,14.5007496754049,5.96904922222222,"solo","e","P3"
-1.7,14.4716755359347,5.96753355555556,"solo","e","P3"
-1.6,11.4972702189504,5.81247455555556,"solo","e","P3"
-1.5,10.0638997971417,5.73775138888889,"solo","e","P3"
-1.4,11.0431128075056,5.78879883333333,"solo","e","P3"
-1.3,13.4371191412527,5.913601,"solo","e","P3"
-1.2,18.7428202965246,6.190193,"solo","e","P3"
-1.1,16.714476522613,6.08445322222222,"solo","e","P3"
-1,13.5160379739211,5.917715125,"solo","e","P3"
-0.9,12.4619295348238,5.8627633,"solo","e","P3"
-0.8,9.33592307371053,5.69980116666667,"solo","e","P3"
-0.7,5.24574410366281,5.48657566666667,"solo","e","P3"
-0.6,6.17867848413767,5.53521055555556,"solo","e","P3"
-0.5,6.37181125108675,5.54527877777778,"solo","e","P3"
-0.4,3.09874007267885,5.37465,"solo","e","P3"
-0.3,5.30301532018902,5.48956127777778,"solo","e","P3"
-0.2,4.05807829457865,5.42466135,"solo","e","P3"
-0.1,5.29540629754342,5.48916461111111,"solo","e","P3"
0,2.25210659372635,5.33051407142857,"solo","e","P3"
