"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
-1.1,29.3475451049372,5.78236736362994,"solo","e","P3"
-1,27.8708256881986,5.74961585933236,"solo","e","P3"
-0.9,28.2597040287572,5.76415355342078,"solo","e","P3"
-0.8,24.7192979811883,5.77838784877308,"solo","e","P3"
-0.7,21.7348079934793,5.74882485999228,"solo","e","P3"
-0.6,23.4673496618402,5.7570813963535,"solo","e","P3"
-0.5,24.3322604885022,5.83825762545635,"solo","e","P3"
-0.4,28.42204657426,5.85431621404062,"solo","e","P3"
-0.3,29.0763994853502,5.83725448621032,"solo","e","P3"
-0.2,30.5438861838697,5.82391214998048,"solo","e","P3"
-0.1,30.5048484728082,5.82074372936828,"solo","e","P3"
0,30.6772901933577,5.82834408131564,"solo","e","P3"
0.1,31.0191264241973,5.84268357530344,"solo","e","P3"
0.2,31.3863590157504,5.86077938474008,"solo","e","P3"
0.3,31.691987425623,5.87458864842986,"solo","e","P3"
0.4,32.3525011026199,5.90196874158959,"solo","e","P3"
0.5,33.1365240423561,5.93243567369141,"solo","e","P3"
0.6,33.9318463289811,5.96338061394701,"solo","e","P3"
0.7,35.2326345256522,6.01198958188263,"solo","e","P3"
0.8,35.5602720740512,6.03071356672915,"solo","e","P3"
0.9,35.0022774929985,6.04554052276525,"solo","e","P3"
1,35.3917541658979,6.01123542068714,"solo","e","P3"
1.1,35.3416887872641,5.98448638902635,"solo","e","P3"
1.2,34.0668853873673,5.95823694645812,"solo","e","P3"
1.3,33.0035979073508,5.95016315419799,"solo","e","P3"
1.4,32.0712761979275,5.90355761268595,"solo","e","P3"
1.5,33.0675759657794,5.89831180285605,"solo","e","P3"
1.6,29.521057159475,5.84553632446636,"solo","e","P3"
1.7,30.172921847067,5.87040650015944,"solo","e","P3"
1.8,32.4748700795099,5.86950253422432,"solo","e","P3"
1.9,32.0938141717347,5.86407668168527,"solo","e","P3"
2,31.9726720144577,5.85026926906814,"solo","e","P3"
-2,23.6569309617554,5.63687362,"solo","e","P3"
-1.9,23.6894817500122,5.63618021444892,"solo","e","P3"
-1.8,23.107325252916,5.65485696975047,"solo","e","P3"
-1.7,24.0697629096542,5.66509772241413,"solo","e","P3"
-1.6,25.4907399362438,5.66547627228836,"solo","e","P3"
-1.5,23.3876251309527,5.64323019086629,"solo","e","P3"
-1.4,24.1230852127723,5.65381888648274,"solo","e","P3"
-1.3,23.8700721750124,5.63297909794867,"solo","e","P3"
-1.2,24.2734705392855,5.60961245696721,"solo","e","P3"
-1.1,23.060105320577,5.56094597556922,"solo","e","P3"
-1,22.516730540277,5.55446841314484,"solo","e","P3"
-0.9,21.6783195913265,5.51310229924004,"solo","e","P3"
-0.8,21.3464568703534,5.49135965296122,"solo","e","P3"
-0.7,19.1997085382707,5.51113643726415,"solo","e","P3"
-0.6,17.4078710581111,5.54981504685128,"solo","e","P3"
-0.5,17.4446697727084,5.53931066204585,"solo","e","P3"
-0.4,18.2920913760011,5.58674897927381,"solo","e","P3"
-0.3,21.4312492859547,5.58028294141604,"solo","e","P3"
-0.2,23.9716213683439,5.61014464496658,"solo","e","P3"
-0.1,24.0145240326806,5.61965921772273,"solo","e","P3"
0,24.1703877177375,5.61755655542535,"solo","e","P3"
0.1,24.5683132084106,5.63466983362334,"solo","e","P3"
0.2,24.8576538836525,5.64713639872265,"solo","e","P3"
0.3,25.0693297153091,5.66236547402597,"solo","e","P3"
0.4,25.0125993573838,5.69842779339502,"solo","e","P3"
0.5,26.2984663536491,5.74964628583008,"solo","e","P3"
0.6,26.2200100644472,5.7615350996221,"solo","e","P3"
0.7,25.1189680231388,5.77073849435666,"solo","e","P3"
0.8,28.7654751856053,5.7673211594008,"solo","e","P3"
0.9,27.8758193422459,5.78969591911773,"solo","e","P3"
1,28.5304459446222,5.81677001116255,"solo","e","P3"
1.1,27.9467574788937,5.82281439389238,"solo","e","P3"
1.2,27.6351087326001,5.80042383465374,"solo","e","P3"
1.3,26.8862065036781,5.77349317259425,"solo","e","P3"
1.4,27.4290995147687,5.75533766462874,"solo","e","P3"
1.5,25.9863297617454,5.72372316304735,"solo","e","P3"
1.6,25.7681178701993,5.69982090741679,"solo","e","P3"
1.7,24.6387878624038,5.69697296107504,"solo","e","P3"
1.8,24.5368905959949,5.62519054816468,"solo","e","P3"
1.9,23.4495108324577,5.62614636086134,"solo","e","P3"
2,22.3879055604201,5.607331953125,"solo","e","P3"
-2,33.6038751666033,5.68350322071759,"comp","e","P3"
-1.9,32.4108230088507,5.67275049280829,"comp","e","P3"
-1.8,30.2729403623593,5.68873401827429,"comp","e","P3"
-1.7,30.603882895207,5.67162460641685,"comp","e","P3"
-1.6,31.9532877436453,5.71369862849681,"comp","e","P3"
-1.5,30.756304260653,5.70340985270536,"comp","e","P3"
